subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_120	2	5	1130.jpg	2.413193	11	1060.32	1100	752.4993	98	3.430522	700	750	14	15	0.73	2.413193	1
MRI_faces_120	2	5	1060.jpg	7.39715	22	1076.405	2200	752.3719	98	8.413916	700	700	54	10	0.19	7.39715	1
MRI_faces_120	2	5	1262.jpg	9.397561	24	999000	240	999000	999	10.41433	700	700	55	30	0.16	9.397561	1
MRI_faces_120	2	5	1052.jpg	12.39801	24	999000	240	999000	999	13.41485	700	700	40	9	0.38	12.39801	1
MRI_faces_120	2	5	1019.jpg	15.39853	12	999000	120	999000	999	16.41534	700	700	15	4	0.71	15.39853	1
MRI_faces_120	2	5	2164.jpg	22.39977	24	999000	240	999000	999	23.41662	700	700	45	52	0.33	22.39977	1
MRI_faces_120	2	5	1183.jpg	24.40006	24	999000	240	999000	999	25.41698	700	700	50	20	0.26	24.40006	1
MRI_faces_120	2	5	2149.jpg	28.40086	24	999000	240	999000	999	29.4177	700	700	58	49	0.12	28.40086	1
MRI_faces_120	2	5	2094.jpg	30.40128	12	999000	120	999000	999	31.41802	700	700	18	43	0.67	30.40128	1
MRI_faces_120	2	5	1191.jpg	35.40232	11	924.1945	110	701.8564	98	36.41892	716.67	700	17	21	0.68	35.40232	1
MRI_faces_120	2	5	1202.jpg	39.40283	12	999000	120	999000	999	40.41953	716.67	700	10	23	0.75	39.40283	1
MRI_faces_120	2	5	2181.jpg	41.40309	11	939.4177	110	716.9361	98	42.41995	733.33	700	9	53	0.77	41.40309	1
MRI_faces_120	2	5	1073.jpg	44.40366	11	918.8377	110	733.6074	98	45.42041	750	700	8	11	0.77	44.40366	1
MRI_faces_120	2	5	1114.jpg	47.4042	12	999000	120	999000	999	48.42103	750	700	12	13	0.74	47.4042	1
MRI_faces_120	2	5	2015.jpg	51.40485	24	999000	240	999000	999	52.42165	750	700	42	33	0.35	51.40485	1
MRI_faces_120	2	5	2155.jpg	55.40558	24	999000	240	999000	999	56.42234	750	700	52	51	0.2	55.40558	1
MRI_faces_120	2	5	2043.jpg	59.40649	24	999000	240	999000	999	60.42317	750	700	44	37	0.34	59.40649	1
MRI_faces_120	2	5	2125.jpg	62.40678	12	999000	120	999000	999	63.4236	750	700	21	47	0.64	62.40678	1
MRI_faces_120	2	5	2248.jpg	65.40736	12	999000	120	999000	999	66.42419	750	700	20	60	0.66	65.40736	1
MRI_faces_120	2	5	2112.jpg	68.40781	12	999000	120	999000	999	69.42473	750	700	3	45	0.88	68.40781	1
MRI_faces_120	2	5	2240.jpg	70.4082	24	999000	240	999000	999	71.42502	750	700	53	59	0.2	70.4082	1
MRI_faces_120	2	5	1192.jpg	73.4088	24	999000	240	999000	999	74.42564	750	700	57	22	0.13	73.4088	1
MRI_faces_120	2	5	1127.jpg	75.39535	22	990.1662	220	700.2885	98	76.41193	750	716.67	46	14	0.32	75.39535	1
MRI_faces_120	2	5	1027.jpg	77.39542	24	999000	240	999000	999	78.41205	750	716.67	47	5	0.3	77.39542	1
MRI_faces_120	2	5	1255.jpg	79.39548	12	999000	120	999000	999	80.41203	750	716.67	22	29	0.64	79.39548	1
MRI_faces_120	2	5	2128.jpg	82.39541	22	903.1313	220	716.9362	98	83.41208	750	733.33	48	48	0.29	82.39541	1
MRI_faces_120	2	5	1216.jpg	86.39561	11	996.9482	110	750.2782	98	87.41212	766.67	733.33	11	26	0.75	86.39561	1
MRI_faces_120	2	5	2039.jpg	88.39555	22	897.973	220	733.5974	98	89.41216	766.67	750	51	35	0.22	88.39555	1
MRI_faces_120	2	5	2089.jpg	90.39561	12	999000	120	999000	999	91.41215	766.67	750	5	42	0.84	90.39561	1
MRI_faces_120	2	5	2058.jpg	94.39583	22	945.6819	220	750.2809	98	95.41264	766.67	766.67	43	40	0.34	94.39583	1
MRI_faces_120	2	5	1226.jpg	96.39607	24	999000	240	999000	999	97.41313	766.67	766.67	56	27	0.14	96.39607	1
MRI_faces_120	2	5	2010.jpg	98.39649	24	999000	240	999000	999	99.41326	766.67	766.67	39	32	0.39	98.39649	1
MRI_faces_120	2	5	1050.jpg	102.3972	12	999000	120	999000	999	103.414	766.67	766.67	7	8	0.82	102.3972	1
MRI_faces_120	2	5	2153.jpg	106.3978	11	955.675	110	766.9902	98	107.4147	783.33	766.67	16	50	0.69	106.3978	1
MRI_faces_120	2	5	1013.jpg	108.3982	12	999000	120	999000	999	109.415	783.33	766.67	19	2	0.66	108.3982	1
MRI_faces_120	2	5	2110.jpg	110.3986	22	1025.896	2200	766.9711	98	111.4154	783.33	716.67	49	44	0.28	110.3986	1
MRI_faces_120	2	5	1210.jpg	112.3989	12	999000	120	999000	999	113.4157	783.33	716.67	13	25	0.73	112.3989	1
MRI_faces_120	2	5	1204.jpg	114.3993	24	999000	240	999000	999	115.416	783.33	716.67	41	24	0.38	114.3993	1
MRI_faces_120	2	5	2006.jpg	120.4004	12	999000	120	999000	999	121.4171	783.33	716.67	6	31	0.84	120.4004	1
MRI_faces_120	2	5	1035.jpg	122.4007	12	999000	120	999000	999	123.4175	783.33	716.67	4	7	0.87	122.4007	1
MRI_faces_120	2	6	2015.jpg	124.1843	24	999000	240	999000	999	125.2011	783.33	716.67	42	33	0.35	124.1843	1
MRI_faces_120	2	6	2043.jpg	127.1849	24	999000	240	999000	999	128.2016	783.33	716.67	44	37	0.34	127.1849	1
MRI_faces_120	2	6	1210.jpg	131.1855	12	999000	120	999000	999	132.2024	783.33	716.67	13	25	0.73	131.1855	1
MRI_faces_120	2	6	1202.jpg	134.186	12	999000	120	999000	999	135.2029	783.33	716.67	10	23	0.75	134.186	1
MRI_faces_120	2	6	1262.jpg	138.1797	24	999000	240	999000	999	139.1963	783.33	716.67	55	30	0.16	138.1797	1
