subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue	onset	duration
MRI_faces_140	2	9	1210.jpg	2.424585	24	999000	240	999000	999	3.441905	750	683.34	41	25	0.42	2.424585	1
MRI_faces_140	2	9	2053.jpg	7.414408	12	999000	120	999000	999	8.431251	750	683.34	20	39	0.62	7.414408	1
MRI_faces_140	2	9	1035.jpg	9.414715	12	999000	120	999000	999	10.43245	750	683.34	4	7	0.82	9.414715	1
MRI_faces_140	2	9	1127.jpg	12.4153	22	1038.006	2200	685.2131	98	13.43208	750	633.34	49	14	0.28	12.4153	1
MRI_faces_140	2	9	1255.jpg	15.41581	11	954.5186	110	751.7587	98	16.43263	766.67	633.34	9	29	0.74	15.41581	1
MRI_faces_140	2	9	2043.jpg	22.41707	24	999000	240	999000	999	23.43391	766.67	633.34	39	37	0.43	22.41707	1
MRI_faces_140	2	9	2041.jpg	24.41744	11	1020.862	1100	766.9257	98	25.4342	716.67	633.34	17	36	0.64	24.41744	1
MRI_faces_140	2	9	1019.jpg	28.41807	24	999000	240	999000	999	29.43494	716.67	633.34	45	4	0.32	28.41807	1
MRI_faces_140	2	9	2248.jpg	30.41846	11	891.8511	110	716.9193	98	31.43531	733.33	633.34	11	60	0.7	30.41846	1
MRI_faces_140	2	9	1052.jpg	35.40833	24	999000	240	999000	999	36.42496	733.33	633.34	52	9	0.25	35.40833	1
MRI_faces_140	2	9	2015.jpg	39.40833	24	999000	240	999000	999	40.42497	733.33	633.34	42	33	0.41	39.40833	1
MRI_faces_140	2	9	1226.jpg	41.40835	24	999000	240	999000	999	42.42501	733.33	633.34	50	27	0.26	41.40835	1
MRI_faces_140	2	9	2045.jpg	44.40845	12	999000	120	999000	999	45.42507	733.33	633.34	7	38	0.77	44.40845	1
MRI_faces_140	2	9	1027.jpg	47.40843	22	793.8804	220	633.6406	98	48.42505	733.33	650.01	51	5	0.26	47.40843	1
MRI_faces_140	2	9	1150.jpg	51.40859	24	999000	240	999000	999	52.42524	733.33	650.01	44	18	0.34	51.40859	1
MRI_faces_140	2	9	2063.jpg	55.40862	11	947.7213	110	733.6333	98	56.42523	750	650.01	14	41	0.66	55.40862	1
MRI_faces_140	2	9	1145.jpg	59.40863	24	999000	240	999000	999	60.42529	750	650.01	53	16	0.25	59.40863	1
MRI_faces_140	2	9	1130.jpg	62.40874	22	828.5729	220	650.2683	98	63.42535	750	666.67	43	15	0.37	62.40874	1
MRI_faces_140	2	9	2125.jpg	65.40879	12	999000	120	999000	999	66.42556	750	666.67	3	47	0.88	65.40879	1
MRI_faces_140	2	9	2039.jpg	68.40876	11	903.543	110	750.2856	98	69.4254	766.67	666.67	16	35	0.64	68.40876	1
MRI_faces_140	2	9	1246.jpg	70.4088	24	999000	240	999000	999	71.42563	766.67	666.67	56	28	0.13	70.4088	1
MRI_faces_140	2	9	1031.jpg	73.40926	12	999000	120	999000	999	74.42628	766.67	666.67	10	6	0.7	73.40926	1
MRI_faces_140	2	9	2155.jpg	75.40973	22	832.5819	220	666.9401	98	76.42651	766.67	683.34	48	51	0.29	75.40973	1
MRI_faces_140	2	9	2240.jpg	77.40998	12	999000	120	999000	999	78.42677	766.67	683.34	5	59	0.81	77.40998	1
MRI_faces_140	2	9	2010.jpg	79.4106	12	999000	120	999000	999	80.42718	766.67	683.34	22	32	0.61	79.4106	1
MRI_faces_140	2	9	1007.jpg	82.41089	22	937.4611	220	683.6711	98	83.42765	766.67	700.01	46	1	0.31	82.41089	1
MRI_faces_140	2	9	1204.jpg	86.41156	22	902.763	220	700.2845	98	87.42837	766.67	716.67	54	24	0.23	86.41156	1
MRI_faces_140	2	9	1060.jpg	88.4119	24	999000	240	999000	999	89.42882	766.67	716.67	57	10	0.12	88.4119	1
MRI_faces_140	2	9	1073.jpg	90.41222	12	999000	120	999000	999	91.42913	766.67	716.67	19	11	0.62	90.41222	1
MRI_faces_140	2	9	1146.jpg	94.41296	24	999000	240	999000	999	95.42986	766.67	716.67	40	17	0.42	94.41296	1
MRI_faces_140	2	9	2218.jpg	96.41332	12	999000	120	999000	999	97.43008	766.67	716.67	18	57	0.64	96.41332	1
MRI_faces_140	2	9	1013.jpg	98.41373	12	999000	120	999000	999	99.43051	766.67	716.67	6	2	0.8	98.41373	1
MRI_faces_140	2	9	2118.jpg	102.4144	11	919.8837	110	766.9491	98	103.4312	783.33	716.67	8	46	0.74	102.4144	1
MRI_faces_140	2	9	2149.jpg	106.4152	24	494.1568	24	999000	98	107.432	783.33	716.67	55	49	0.21	106.4152	1
MRI_faces_140	2	9	2089.jpg	108.4154	12	999000	120	999000	999	109.4322	783.33	716.67	15	42	0.65	108.4154	1
MRI_faces_140	2	9	2094.jpg	110.4157	12	999000	120	999000	999	111.4326	783.33	716.67	13	43	0.67	110.4157	1
MRI_faces_140	2	9	2024.jpg	112.4164	12	999000	120	999000	999	113.4329	783.33	716.67	12	34	0.68	112.4164	1
MRI_faces_140	2	9	1192.jpg	114.4164	24	999000	240	999000	999	115.4333	783.33	716.67	58	22	0.1	114.4164	1
MRI_faces_140	2	9	1191.jpg	120.4176	24	999000	240	999000	999	121.4344	783.33	716.67	47	21	0.31	120.4176	1
MRI_faces_140	2	9	2181.jpg	122.4179	12	999000	120	999000	999	123.4347	783.33	716.67	21	53	0.62	122.4179	1
MRI_faces_140	2	10	1060.jpg	124.2262	24	999000	240	999000	999	125.2429	783.33	716.67	57	10	0.12	124.2262	1
MRI_faces_140	2	10	1145.jpg	126.2185	24	999000	240	999000	999	127.2354	783.33	716.67	53	16	0.25	126.2185	1
MRI_faces_140	2	10	1146.jpg	129.2191	24	999000	240	999000	999	130.2358	783.33	716.67	40	17	0.42	129.2191	1
MRI_faces_140	2	10	1226.jpg	132.2263	24	999000	240	999000	999	133.2429	783.33	716.67	50	27	0.26	132.2263	1
MRI_faces_140	2	10	2118.jpg	134.2265	11	1007.844	1100	783.6051	98	135.2433	733.33	716.67	8	46	0.74	134.2265	1
MRI_faces_140	2	10	1027.jpg	138.2207	22	894.6278	220	716.9543	98	139.2375	733.33	733.34	51	5	0.26	138.2207	1
MRI_faces_140	2	10	1246.jpg	143.2216	24	999000	240	999000	999	144.2383	733.33	733.34	56	28	0.13	143.2216	1
MRI_faces_140	2	10	1130.jpg	145.2265	22	915.7916	220	733.7292	98	146.2431	733.33	750	43	15	0.37	145.2265	1
MRI_faces_140	2	10	2063.jpg	148.2265	11	901.7725	110	733.5903	98	149.2432	750	750	14	41	0.66	148.2265	1
MRI_faces_140	2	10	2181.jpg	150.2227	12	999000	120	999000	999	151.2396	750	750	21	53	0.62	150.2227	1
MRI_faces_140	2	10	2149.jpg	156.2237	24	999000	240	999000	999	157.2406	750	750	55	49	0.21	156.2237	1
MRI_faces_140	2	10	1210.jpg	159.2243	24	999000	240	999000	999	160.2412	750	750	41	25	0.42	159.2243	1
MRI_faces_140	2	10	2240.jpg	164.2252	12	999000	120	999000	999	165.2434	750	750	5	59	0.81	164.2252	1
MRI_faces_140	2	10	1031.jpg	166.2255	12	999000	120	999000	999	167.2434	750	750	10	6	0.7	166.2255	1
MRI_faces_140	2	10	1204.jpg	168.2259	22	944.4502	220	750.3203	98	169.2435	750	766.67	54	24	0.23	168.2259	1
MRI_faces_140	2	10	2039.jpg	172.21	11	953.3412	110	750.2758	98	173.227	766.66	766.67	16	35	0.64	172.21	1
MRI_faces_140	2	10	2043.jpg	174.21	24	999000	240	999000	999	175.2271	766.66	766.67	39	37	0.43	174.21	1
MRI_faces_140	2	10	2015.jpg	177.2105	24	999000	240	999000	999	178.2276	766.66	766.67	42	33	0.41	177.2105	1
MRI_faces_140	2	10	1192.jpg	180.2111	24	999000	240	999000	999	181.2281	766.66	766.67	58	22	0.1	180.2111	1
MRI_faces_140	2	10	2125.jpg	183.2118	12	999000	120	999000	999	184.2287	766.66	766.67	3	47	0.88	183.2118	1
MRI_faces_140	2	10	1150.jpg	185.2121	24	999000	240	999000	999	186.2291	766.66	766.67	44	18	0.34	185.2121	1
MRI_faces_140	2	10	1191.jpg	189.2129	24	999000	240	999000	999	190.2297	766.66	766.67	47	21	0.31	189.2129	1
MRI_faces_140	2	10	1127.jpg	191.2132	22	916.1019	220	766.9802	98	192.2301	766.66	783.34	49	14	0.28	191.2132	1
MRI_faces_140	2	10	2218.jpg	193.2137	12	999000	120	999000	999	194.2305	766.66	783.34	18	57	0.64	193.2137	1
MRI_faces_140	2	10	2053.jpg	195.2139	12	999000	120	999000	999	196.2308	766.66	783.34	20	39	0.62	195.2139	1
MRI_faces_140	2	10	1013.jpg	197.2143	12	999000	120	999000	999	198.2311	766.66	783.34	6	2	0.8	197.2143	1
MRI_faces_140	2	10	1019.jpg	201.215	24	999000	240	999000	999	202.2318	766.66	783.34	45	4	0.32	201.215	1
MRI_faces_140	2	10	1035.jpg	205.2157	12	999000	120	999000	999	206.2325	766.66	783.34	4	7	0.82	205.2157	1
MRI_faces_140	2	10	1052.jpg	209.2164	24	999000	240	999000	999	210.2332	766.66	783.34	52	9	0.25	209.2164	1
MRI_faces_140	2	10	2089.jpg	212.217	12	999000	120	999000	999	213.2337	766.66	783.34	15	42	0.65	212.217	1
MRI_faces_140	2	10	1255.jpg	214.2173	11	972.9916	110	766.9504	98	215.2341	783.33	783.34	9	29	0.74	214.2173	1
MRI_faces_140	2	10	2094.jpg	216.2178	12	999000	120	999000	999	217.2344	783.33	783.34	13	43	0.67	216.2178	1
MRI_faces_140	2	10	1073.jpg	218.2181	12	999000	120	999000	999	219.2349	783.33	783.34	19	11	0.62	218.2181	1
MRI_faces_140	2	10	2041.jpg	220.2184	11	1083.914	1100	783.6126	98	221.2352	733.33	783.34	17	36	0.64	220.2184	1
MRI_faces_140	2	10	2155.jpg	224.2191	22	1042.245	2200	783.6161	98	225.2358	733.33	733.34	48	51	0.29	224.2191	1
MRI_faces_140	2	10	2248.jpg	226.2194	11	895.9481	110	733.6031	98	227.2363	750	733.34	11	60	0.7	226.2194	1
MRI_faces_140	2	10	2024.jpg	233.2206	12	602.6831	12	999000	98	234.2374	750	733.34	12	34	0.68	233.2206	1
MRI_faces_140	2	10	2045.jpg	237.2213	12	999000	120	999000	999	238.2381	750	733.34	7	38	0.77	237.2213	1
MRI_faces_140	2	10	2010.jpg	240.2218	12	999000	120	999000	999	241.2387	750	733.34	22	32	0.61	240.2218	1
MRI_faces_140	2	10	1007.jpg	244.2226	22	914.7413	220	733.6092	98	245.2394	750	750	46	1	0.31	244.2226	1
