subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_139	1	1	4	2	1	2.023013	2094.jpg	1073.jpg	11	13	0	y	1	1	739.77	0.72	0.7	3.264065	2.023013	0.73977
MRI_faces_139	1	1	4	2	2	5.023527	2125.jpg	2045.jpg	16	12	0	b	1	0	1248.26	0.69	0.72	6.763011	5.023527	1.24826
MRI_faces_139	1	1	4	2	3	8.024079	2240.jpg	1073.jpg	8	13	0	y	1	1	583.7	0.8	0.7	9.107769	8.024079	0.5837
MRI_faces_139	1	1	4	2	4	13.01299	2125.jpg	1017.jpg	16	10	0	y	1	1	820.8	0.69	0.77	14.34203	13.01299	0.8208
MRI_faces_139	1	1	4	2	5	18.01309	2240.jpg	1146.jpg	8	15	0	y	1	1	799.71	0.8	0.69	19.31314	18.01309	0.79971
MRI_faces_139	1	1	4	2	6	25.0131	1216.jpg	1204.jpg	43	50	0	b	2	0	935.65	0.32	0.25	26.4466	25.0131	0.93565
MRI_faces_139	1	1	4	2	7	29.01318	1017.jpg	2128.jpg	10	9	1	b	1	1	708.61	0.77	0.79	30.22998	29.01318	0.70861
MRI_faces_139	1	1	4	2	8	32.01333	2181.jpg	2039.jpg	51	47	0	y	2	1	832.44	0.25	0.29	33.34669	32.01333	0.83244
MRI_faces_139	1	1	4	2	9	39.0133	1130.jpg	2155.jpg	53	54	1	b	2	1	1016.48	0.21	0.21	40.53026	39.0133	1.01648
MRI_faces_139	1	1	4	2	10	43.01353	2240.jpg	1017.jpg	8	10	0	y	1	1	802.25	0.8	0.77	44.31395	43.01353	0.80225
MRI_faces_139	1	1	4	2	11	46.01665	2063.jpg	2089.jpg	14	18	0	y	1	1	1128.14	0.69	0.68	47.64784	46.01665	1.12814
MRI_faces_139	1	1	4	2	12	50.01472	2089.jpg	1226.jpg	18	17	1	y	1	0	803.05	0.68	0.68	51.31512	50.01472	0.80305
MRI_faces_139	1	1	4	2	13	54.01676	2024.jpg	2164.jpg	46	52	0	y	2	1	946.02	0.3	0.24	55.46583	54.01676	0.94602
MRI_faces_139	1	1	4	2	14	59.01632	1007.jpg	2149.jpg	45	49	1	y	2	0	1109.48	0.31	0.26	60.63359	59.01632	1.10948
MRI_faces_139	1	1	4	2	15	63.01704	2043.jpg	2006.jpg	56	5	0	y	4	1	807.73	0.17	0.83	64.33044	63.01704	0.80773
MRI_faces_139	1	1	4	2	16	67.01776	1130.jpg	1173.jpg	53	48	1	y	2	0	956.03	0.21	0.28	68.46822	67.01776	0.95603
MRI_faces_139	1	1	4	2	17	70.01828	2209.jpg	2128.jpg	7	9	1	b	1	1	938.49	0.82	0.79	71.45195	70.01828	0.93849
MRI_faces_139	1	1	4	2	18	80.02005	2149.jpg	1191.jpg	49	44	0	b	2	0	1331.74	0.26	0.31	81.85383	80.02005	1.33174
MRI_faces_139	1	1	4	2	19	84.02074	1130.jpg	2149.jpg	53	49	1	b	2	1	1176.05	0.21	0.26	85.69746	84.02074	1.17605
MRI_faces_139	1	1	4	2	20	87.02125	2209.jpg	2240.jpg	7	8	1	b	1	1	920.54	0.82	0.8	88.43827	87.02125	0.92054
MRI_faces_139	1	1	4	2	21	90.02176	1216.jpg	1191.jpg	43	44	0	x	2	999	999000	0.32	0.31	92.02217	90.02176	999
MRI_faces_139	1	1	4	2	22	94.02248	1146.jpg	1226.jpg	15	17	1	b	1	1	884.31	0.69	0.68	95.40622	94.02248	0.88431
MRI_faces_139	1	1	4	2	23	100.0236	2128.jpg	1146.jpg	9	15	0	y	1	1	654.23	0.79	0.69	101.1738	100.0236	0.65423
MRI_faces_139	1	1	4	2	24	103.0143	2209.jpg	2125.jpg	7	16	1	b	1	1	1122.51	0.82	0.69	104.6412	103.0143	1.12251
MRI_faces_139	1	1	4	2	25	106.0143	1255.jpg	2043.jpg	6	56	1	b	4	1	770.54	0.83	0.17	107.2915	106.0143	0.77054
MRI_faces_139	1	1	4	2	26	110.0143	1007.jpg	1173.jpg	45	48	1	b	2	1	1000.48	0.31	0.28	111.5144	110.0143	1.00048
MRI_faces_139	1	1	4	2	27	113.0143	1073.jpg	1226.jpg	13	17	1	b	1	1	1145.48	0.7	0.68	114.6646	113.0143	1.14548
MRI_faces_139	1	1	4	2	28	116.0144	2149.jpg	1204.jpg	49	50	0	y	2	1	916.42	0.26	0.25	117.4312	116.0144	0.91642
MRI_faces_139	1	1	4	2	29	130.0146	2155.jpg	1007.jpg	54	45	0	b	2	0	1036.24	0.21	0.31	131.5481	130.0146	1.03624
MRI_faces_139	1	1	4	2	30	140.0148	1130.jpg	2181.jpg	53	51	1	y	2	0	1128	0.21	0.25	141.6483	140.0148	1.128
MRI_faces_139	1	1	4	2	31	146.0149	1146.jpg	2063.jpg	15	14	1	b	1	1	775.96	0.69	0.69	147.2986	146.0149	0.77596
MRI_faces_139	1	1	4	2	32	150.0179	1191.jpg	2181.jpg	44	51	1	y	2	0	1165.88	0.31	0.25	151.6827	150.0179	1.16588
MRI_faces_139	1	1	4	2	33	156.0181	2063.jpg	2045.jpg	14	12	0	y	1	1	1078.65	0.69	0.72	157.6004	156.0181	1.07865
MRI_faces_139	1	1	4	2	34	160.0173	2024.jpg	1130.jpg	46	53	0	y	2	1	1181.47	0.3	0.21	161.7011	160.0173	1.18147
MRI_faces_139	1	1	4	2	35	166.0184	2039.jpg	2149.jpg	47	49	1	y	2	0	990.41	0.29	0.26	167.5022	166.0184	0.99041
MRI_faces_139	1	1	4	2	36	178.0204	1216.jpg	1007.jpg	43	45	0	x	2	999	999000	0.32	0.31	180.0209	178.0204	999
MRI_faces_139	1	1	4	2	37	181.021	1073.jpg	2063.jpg	13	14	1	b	1	1	714.83	0.7	0.69	182.238	181.021	0.71483
MRI_faces_139	1	1	4	2	38	188.0223	2039.jpg	2155.jpg	47	54	1	b	2	1	835.52	0.29	0.21	189.3559	188.0223	0.83552
