subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_143	1	1	1	1	1	2.031976	1031.jpg	2112.jpg	7	9	1	b	1	1	1330.56	0.82	0.8	3.861928	2.031976	1.33056
MRI_faces_143	1	1	1	1	2	9.032068	1226.jpg	1262.jpg	53	48	1	b	2	1	1263.49	0.27	0.31	10.79654	9.032068	1.26349
MRI_faces_143	1	1	1	1	3	22.03223	2164.jpg	1246.jpg	50	51	1	b	2	1	1369.31	0.29	0.28	23.89912	22.03223	1.36931
MRI_faces_143	1	1	1	1	4	26.0323	1146.jpg	1192.jpg	43	52	0	x	2	999	999000	0.36	0.28	28.03294	26.0323	999
MRI_faces_143	1	1	1	1	5	31.03316	2118.jpg	1017.jpg	13	16	1	b	1	1	1015.38	0.73	0.67	32.54923	31.03316	1.01538
MRI_faces_143	1	1	1	1	6	34.0337	1262.jpg	1052.jpg	48	45	0	y	2	1	1035.84	0.31	0.34	35.56735	34.0337	1.03584
MRI_faces_143	1	1	1	1	7	39.03245	2063.jpg	2094.jpg	18	11	1	y	1	0	888.09	0.64	0.78	40.41823	39.03245	0.88809
MRI_faces_143	1	1	1	1	8	43.03253	1146.jpg	2164.jpg	43	50	0	b	2	0	881.99	0.36	0.29	44.41618	43.03253	0.88199
MRI_faces_143	1	1	1	1	9	52.03269	2112.jpg	2015.jpg	9	15	0	b	1	0	1090.84	0.8	0.69	53.62059	52.03269	1.09084
MRI_faces_143	1	1	1	1	10	57.03268	1204.jpg	2248.jpg	54	47	0	b	2	0	941.86	0.25	0.31	58.47154	57.03268	0.94186
MRI_faces_143	1	1	1	1	11	61.03283	2164.jpg	1204.jpg	50	54	1	b	2	1	947.72	0.29	0.25	62.47217	61.03283	0.94772
MRI_faces_143	1	1	1	1	12	68.03296	1226.jpg	1210.jpg	53	46	1	y	2	0	1035.57	0.27	0.33	69.56647	68.03296	1.03557
MRI_faces_143	1	1	1	1	13	72.03292	1073.jpg	2094.jpg	10	11	1	y	1	0	840.62	0.79	0.78	73.3741	72.03292	0.84062
MRI_faces_143	1	1	1	1	14	78.03299	1202.jpg	2063.jpg	8	18	0	b	1	0	1062.56	0.8	0.64	79.5918	78.03299	1.06256
MRI_faces_143	1	1	1	1	15	83.03307	1210.jpg	1052.jpg	46	45	0	b	2	0	1011.48	0.33	0.34	84.54272	83.03307	1.01148
MRI_faces_143	1	1	1	1	16	87.03316	2063.jpg	1050.jpg	18	17	1	b	1	1	1102.37	0.64	0.66	88.63343	87.03316	1.10237
MRI_faces_143	1	1	1	1	17	90.03321	1202.jpg	2125.jpg	8	12	0	y	1	1	1025.33	0.8	0.75	91.55002	90.03321	1.02533
MRI_faces_143	1	1	1	1	18	93.03316	1191.jpg	2110.jpg	6	56	1	b	4	1	909.37	0.83	0.16	94.4335	93.03316	0.90937
MRI_faces_143	1	1	1	1	19	97.03325	2118.jpg	1027.jpg	13	14	1	y	1	0	979.34	0.73	0.73	98.51171	97.03325	0.97934
MRI_faces_143	1	1	1	1	20	110.0335	1226.jpg	1127.jpg	53	49	1	b	2	1	1121.05	0.27	0.3	111.6504	110.0335	1.12105
MRI_faces_143	1	1	1	1	21	114.0335	2248.jpg	1146.jpg	47	43	1	y	2	0	927.04	0.31	0.36	115.4504	114.0335	0.92704
MRI_faces_143	1	1	1	1	22	117.0335	1027.jpg	2015.jpg	14	15	0	b	1	0	888.01	0.73	0.69	118.4172	117.0335	0.88801
MRI_faces_143	1	1	1	1	23	122.0337	2094.jpg	1031.jpg	11	7	0	y	1	1	861.8	0.78	0.82	123.3839	122.0337	0.8618
MRI_faces_143	1	1	1	1	24	125.0336	1027.jpg	1031.jpg	14	7	0	y	1	1	1082.89	0.73	0.82	126.6172	125.0336	1.08289
MRI_faces_143	1	1	1	1	25	129.0337	2164.jpg	1210.jpg	50	46	1	y	2	0	1143.84	0.29	0.33	130.6675	129.0337	1.14384
MRI_faces_143	1	1	1	1	26	135.0338	1210.jpg	1192.jpg	46	52	0	b	2	0	1054.78	0.33	0.28	136.5851	135.0338	1.05478
MRI_faces_143	1	1	1	1	27	138.0339	1127.jpg	1173.jpg	49	44	0	b	2	0	1081.69	0.3	0.34	139.6024	138.0339	1.08169
MRI_faces_143	1	1	1	1	28	142.0339	1027.jpg	1073.jpg	14	10	0	y	1	1	996.69	0.73	0.79	143.5197	142.0339	0.99669
MRI_faces_143	1	1	1	1	29	147.0339	1031.jpg	1050.jpg	7	17	1	b	1	1	881.64	0.82	0.66	148.4039	147.0339	0.88164
MRI_faces_143	1	1	1	1	30	151.034	1246.jpg	1192.jpg	51	52	0	b	2	0	1055.58	0.28	0.28	152.5879	151.034	1.05558
MRI_faces_143	1	1	1	1	31	163.0229	1226.jpg	1146.jpg	53	43	1	y	2	0	1069.68	0.27	0.36	164.6011	163.0229	1.06968
MRI_faces_143	1	1	1	1	32	169.0239	2063.jpg	1017.jpg	18	16	1	b	1	1	1208.67	0.64	0.67	170.7411	169.0239	1.20867
MRI_faces_143	1	1	1	1	33	172.0343	1246.jpg	2248.jpg	51	47	0	b	2	0	1021.29	0.28	0.31	173.5513	172.0343	1.02129
MRI_faces_143	1	1	1	1	34	176.0343	2125.jpg	1027.jpg	12	14	1	y	1	0	1239.24	0.75	0.73	177.7678	176.0343	1.23924
MRI_faces_143	1	1	1	1	35	179.0257	2112.jpg	2063.jpg	9	18	0	b	1	0	1263.88	0.8	0.64	180.7928	179.0257	1.26388
MRI_faces_143	1	1	1	1	36	182.0262	1192.jpg	1204.jpg	52	54	1	y	2	0	1463.34	0.28	0.25	183.9958	182.0262	1.46334
MRI_faces_143	1	1	1	1	37	185.0344	2155.jpg	2010.jpg	55	5	0	y	4	1	1074.12	0.18	0.84	186.6014	185.0344	1.07412
MRI_faces_143	1	1	1	1	38	188.0273	1017.jpg	2015.jpg	16	15	0	b	1	0	1331.28	0.67	0.69	189.861	188.0273	1.33128
