subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_112	1	2	1	1	1	2.015604	2212.jpg	2006.jpg	11	10	1	y	1	0	1440.36	0.69	0.72	3.966681	2.015604	1.44036
MRI_faces_112	1	2	1	1	2	5.015663	1050.jpg	1192.jpg	52	51	0	x	2	999	999000	0.22	0.22	7.015862	5.015663	999
MRI_faces_112	1	2	1	1	3	8.015633	2039.jpg	2043.jpg	18	16	0	b	1	0	1254.31	0.61	0.63	9.782894	8.015633	1.25431
MRI_faces_112	1	2	1	1	4	13.0165	2112.jpg	1255.jpg	12	17	0	b	1	0	930.46	0.68	0.63	14.4502	13.0165	0.93046
MRI_faces_112	1	2	1	1	5	18.01897	1246.jpg	2153.jpg	54	45	1	y	2	0	1275.99	0.18	0.33	19.80127	18.01897	1.27599
MRI_faces_112	1	2	1	1	6	25.01867	1050.jpg	2110.jpg	52	43	0	b	2	0	1192.27	0.22	0.33	26.71902	25.01867	1.19227
MRI_faces_112	1	2	1	1	7	29.01934	1013.jpg	2089.jpg	56	6	0	y	4	1	765.62	0.16	0.81	30.28633	29.01934	0.76562
MRI_faces_112	1	2	1	1	8	32.01991	1246.jpg	1183.jpg	54	47	1	b	2	1	1125.06	0.18	0.3	33.65382	32.01991	1.12506
MRI_faces_112	1	2	1	1	9	39.02117	2209.jpg	2039.jpg	14	18	1	b	1	1	998.77	0.66	0.61	40.52144	39.02117	0.99877
MRI_faces_112	1	2	1	1	10	43.02189	1127.jpg	1073.jpg	44	49	0	y	2	1	960.1	0.33	0.27	44.48895	43.02189	0.9601
MRI_faces_112	1	2	1	1	11	46.02239	2089.jpg	2194.jpg	6	55	1	b	4	1	831.57	0.81	0.17	47.35596	46.02239	0.83157
MRI_faces_112	1	2	1	1	12	50.02303	2043.jpg	1202.jpg	16	15	1	y	1	0	1235.94	0.63	0.64	51.75682	50.02303	1.23594
MRI_faces_112	1	2	1	1	13	54.02374	1145.jpg	2212.jpg	7	11	0	y	1	1	1006.26	0.8	0.69	55.53313	54.02374	1.00626
MRI_faces_112	1	2	1	1	14	59.02459	2063.jpg	2212.jpg	13	11	0	b	1	0	790.35	0.67	0.69	60.31653	59.02459	0.79035
MRI_faces_112	1	2	1	1	15	63.02535	1145.jpg	1255.jpg	7	17	0	b	1	0	1059.6	0.8	0.63	64.58321	63.02535	1.0596
