subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	onset	duration
MRI_faces_136	1	2	1	2	1	2.032103	1191.jpg	2110.jpg	5	56	1	b	4	1	781.43	0.82	0.16	3.306775	2.032103	0.78143
MRI_faces_136	1	2	1	2	2	5.032126	1202.jpg	1073.jpg	14	15	1	y	1	0	1059.43	0.67	0.66	6.58975	5.032126	1.05943
MRI_faces_136	1	2	1	2	3	8.032169	1050.jpg	2045.jpg	47	54	0	y	2	1	1047.37	0.34	0.25	9.573572	8.032169	1.04737
MRI_faces_136	1	2	1	2	4	13.03222	2043.jpg	1073.jpg	8	15	1	y	1	0	725.35	0.79	0.66	14.25768	13.03222	0.72535
MRI_faces_136	1	2	1	2	5	18.03243	2194.jpg	1127.jpg	50	49	0	b	2	0	813.12	0.3	0.31	19.34207	18.03243	0.81312
MRI_faces_136	1	2	1	2	6	25.03242	2181.jpg	2039.jpg	12	16	0	b	1	0	717.12	0.69	0.65	26.24922	25.03242	0.71712
MRI_faces_136	1	2	1	2	7	29.03259	2212.jpg	2248.jpg	9	7	1	b	1	1	1066.93	0.76	0.8	30.59933	29.03259	1.06693
MRI_faces_136	1	2	1	2	8	32.03261	1150.jpg	2010.jpg	52	46	0	y	2	1	1391.95	0.27	0.35	33.9161	32.03261	1.39195
MRI_faces_136	1	2	1	2	9	39.0326	2110.jpg	1035.jpg	56	6	0	b	4	0	903.92	0.16	0.81	40.43276	39.0326	0.90392
MRI_faces_136	1	2	1	2	10	43.03267	2128.jpg	2248.jpg	17	7	1	y	1	0	1073.87	0.65	0.8	44.59951	43.03267	1.07387
MRI_faces_136	1	2	1	2	11	46.03278	2209.jpg	1202.jpg	10	14	0	b	1	0	925.75	0.73	0.67	47.44959	46.03278	0.92575
MRI_faces_136	1	2	1	2	12	50.03287	2181.jpg	2043.jpg	12	8	0	b	1	0	974.7	0.69	0.79	51.49959	50.03287	0.9747
MRI_faces_136	1	2	1	2	13	54.03295	2149.jpg	1150.jpg	51	52	1	b	2	1	778.6	0.28	0.27	55.29966	54.03295	0.7786
MRI_faces_136	1	2	1	2	14	59.03299	2128.jpg	2209.jpg	17	10	1	y	1	0	1195.54	0.65	0.73	60.71639	59.03299	1.19554
MRI_faces_136	1	2	1	2	15	63.03306	2181.jpg	2212.jpg	12	9	0	y	1	1	862.48	0.69	0.76	64.38325	63.03306	0.86248
MRI_faces_136	1	2	1	2	16	67.03347	1192.jpg	1150.jpg	43	52	1	y	2	0	883.07	0.38	0.27	68.41656	67.03347	0.88307
MRI_faces_136	1	2	1	2	17	70.03401	2194.jpg	2010.jpg	50	46	0	y	2	1	944.52	0.3	0.35	71.46788	70.03401	0.94452
MRI_faces_136	1	2	1	2	18	80.03331	1050.jpg	2149.jpg	47	51	0	b	2	0	936.23	0.34	0.28	81.46952	80.03331	0.93623
MRI_faces_136	1	2	1	2	19	84.03334	2229.jpg	2181.jpg	11	12	1	b	1	1	865.2	0.69	0.69	85.38681	84.03334	0.8652
MRI_faces_136	1	2	1	2	20	87.03333	1216.jpg	2212.jpg	18	9	0	y	1	1	1057.19	0.61	0.76	88.58743	87.03333	1.05719
MRI_faces_136	1	2	1	2	21	90.03339	1202.jpg	2181.jpg	14	12	1	b	1	1	1106.15	0.67	0.69	91.63798	90.03339	1.10615
MRI_faces_136	1	2	1	2	22	94.03342	1073.jpg	2039.jpg	15	16	0	b	1	0	616.1	0.66	0.65	95.15027	94.03342	0.6161
MRI_faces_136	1	2	1	2	23	100.0335	1192.jpg	1262.jpg	43	44	1	y	2	0	1328.02	0.38	0.37	101.8564	100.0335	1.32802
MRI_faces_136	1	2	1	2	24	103.0336	2010.jpg	1262.jpg	46	44	1	b	2	1	841.94	0.35	0.37	104.3735	103.0336	0.84194
MRI_faces_136	1	2	1	2	25	106.0336	2043.jpg	2248.jpg	8	7	1	y	1	0	838.97	0.79	0.8	107.3672	106.0336	0.83897
MRI_faces_136	1	2	1	2	26	110.0243	1060.jpg	1192.jpg	53	43	0	b	2	0	1219.21	0.26	0.38	111.7504	110.0243	1.21921
MRI_faces_136	1	2	1	2	27	113.0249	2194.jpg	2094.jpg	50	48	0	y	2	1	658.66	0.3	0.34	114.1918	113.0249	0.65866
MRI_faces_136	1	2	1	2	28	116.0338	2094.jpg	1050.jpg	48	47	1	b	2	1	1224.73	0.34	0.34	117.7506	116.0338	1.22473
MRI_faces_136	1	2	1	2	29	130.0339	2229.jpg	1216.jpg	11	18	1	x	1	999	999000	0.69	0.61	132.0341	130.0339	999
MRI_faces_136	1	2	1	2	30	140.0296	1150.jpg	2094.jpg	52	48	0	b	2	0	686.96	0.27	0.34	141.2175	140.0296	0.68696
MRI_faces_136	1	2	1	2	31	146.0306	1060.jpg	2010.jpg	53	46	0	y	2	1	736.91	0.26	0.35	147.2677	146.0306	0.73691
MRI_faces_136	1	2	1	2	32	150.0342	2248.jpg	2039.jpg	7	16	0	b	1	0	731.36	0.8	0.65	151.251	150.0342	0.73136
MRI_faces_136	1	2	1	2	33	156.0343	1262.jpg	2094.jpg	44	48	0	y	2	1	965.24	0.37	0.34	157.4845	156.0343	0.96524
MRI_faces_136	1	2	1	2	34	160.0344	1127.jpg	1150.jpg	49	52	1	y	2	0	882.13	0.31	0.27	161.4009	160.0344	0.88213
MRI_faces_136	1	2	1	2	35	166.0344	1202.jpg	2248.jpg	14	7	1	y	1	0	857.12	0.67	0.8	167.3846	166.0344	0.85712
MRI_faces_136	1	2	1	2	36	178.0216	1202.jpg	1216.jpg	14	18	1	b	1	1	799.95	0.67	0.61	179.3199	178.0216	0.79995
