subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_102	 2	 2	 after	 1	 1130.jpg	 48	 1	 2.014875	 4.015311	
MRI_faces_102	 2	 2	 after	 1	 1080.jpg	 51	 1	 11.016539	 13.016900	
MRI_faces_102	 2	 2	 after	 1	 2089.jpg	 14	 0	 20.019471	 22.019209	
MRI_faces_102	 2	 2	 after	 1	 2010.jpg	 5	 0	 29.019797	 31.020046	
MRI_faces_102	 2	 2	 after	 1	 2153.jpg	 13	 0	 38.021354	 40.021702	
MRI_faces_102	 2	 2	 after	 1	 1013.jpg	 21	 1	 47.022879	 49.023234	
MRI_faces_102	 2	 2	 after	 1	 2218.jpg	 20	 0	 56.015856	 58.015907	
MRI_faces_102	 2	 2	 after	 1	 2240.jpg	 49	 0	 65.015998	 67.016025	
MRI_faces_102	 2	 2	 after	 1	 2209.jpg	 9	 0	 74.016097	 76.016136	
MRI_faces_102	 2	 2	 after	 1	 1226.jpg	 45	 1	 83.016192	 85.016199	
MRI_faces_102	 2	 2	 after	 1	 1202.jpg	 50	 1	 92.016318	 94.016377	
MRI_faces_102	 2	 2	 after	 1	 1183.jpg	 15	 1	 101.016480	 103.016495	
MRI_faces_102	 2	 2	 after	 1	 1146.jpg	 58	 1	 110.017155	 112.020564	
MRI_faces_102	 2	 2	 after	 1	 1050.jpg	 3	 1	 119.018680	 121.018981	
MRI_faces_102	 2	 2	 after	 1	 2181.jpg	 7	 0	 128.019994	 130.020627	
MRI_faces_102	 2	 2	 after	 1	 2125.jpg	 54	 0	 137.021757	 139.022115	
MRI_faces_102	 2	 2	 after	 1	 1173.jpg	 57	 1	 146.023333	 148.023653	
MRI_faces_102	 2	 2	 after	 1	 1127.jpg	 12	 1	 155.017005	 157.017129	
MRI_faces_102	 2	 2	 after	 1	 1210.jpg	 42	 1	 164.017123	 166.017244	
MRI_faces_102	 2	 2	 after	 1	 1204.jpg	 22	 1	 173.017275	 175.017268	
MRI_faces_102	 2	 2	 after	 1	 1017.jpg	 39	 1	 182.017365	 184.017450	
MRI_faces_102	 2	 2	 after	 1	 2112.jpg	 8	 0	 191.017447	 193.017451	
MRI_faces_102	 2	 2	 after	 1	 1246.jpg	 55	 1	 200.017600	 202.017579	
MRI_faces_102	 2	 2	 after	 1	 1216.jpg	 10	 1	 209.017769	 211.017803	
MRI_faces_102	 2	 2	 after	 1	 1114.jpg	 40	 1	 218.020642	 220.021874	
MRI_faces_102	 2	 2	 after	 1	 1019.jpg	 16	 1	 227.020516	 229.020940	
MRI_faces_102	 2	 2	 after	 1	 1060.jpg	 19	 1	 236.022109	 238.022259	
MRI_faces_102	 2	 2	 after	 1	 2039.jpg	 52	 0	 245.023626	 247.018066	
MRI_faces_102	 2	 2	 after	 1	 2006.jpg	 4	 0	 254.020774	 256.018401	
MRI_faces_102	 2	 2	 after	 1	 2229.jpg	 44	 0	 263.018201	 265.018219	
MRI_faces_102	 2	 2	 after	 1	 2043.jpg	 53	 0	 272.021346	 274.019919	
MRI_faces_102	 2	 2	 after	 1	 2110.jpg	 43	 0	 281.018432	 283.018554	
MRI_faces_102	 2	 2	 after	 1	 2058.jpg	 18	 0	 290.020963	 292.020513	
MRI_faces_102	 2	 2	 after	 1	 2041.jpg	 56	 0	 299.018649	 301.018750	
MRI_faces_102	 2	 2	 after	 1	 2155.jpg	 47	 0	 308.019146	 310.021230	
MRI_faces_102	 2	 2	 after	 1	 2094.jpg	 46	 0	 317.019443	 319.019756	
MRI_faces_102	 2	 2	 after	 1	 1073.jpg	 41	 1	 326.022954	 328.021176	
MRI_faces_102	 2	 2	 after	 1	 2015.jpg	 11	 0	 335.022431	 337.022861	
MRI_faces_102	 2	 2	 after	 1	 2118.jpg	 17	 0	 344.021438	 346.019141	
MRI_faces_102	 2	 2	 after	 1	 1145.jpg	 6	 1	 353.019244	 355.019242	
