subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_103	 1	 1	 before	 2	 2006.jpg	 6	 0	 2.120900	 4.021173	
MRI_faces_103	 1	 1	 before	 2	 2153.jpg	 16	 0	 11.022450	 13.022865	
MRI_faces_103	 1	 1	 before	 2	 2209.jpg	 50	 0	 20.023976	 22.024412	
MRI_faces_103	 1	 1	 before	 2	 2164.jpg	 20	 0	 29.025592	 31.025970	
MRI_faces_103	 1	 1	 before	 2	 2053.jpg	 8	 0	 38.020717	 40.020772	
MRI_faces_103	 1	 1	 before	 2	 1031.jpg	 9	 1	 47.020888	 49.020872	
MRI_faces_103	 1	 1	 before	 2	 2149.jpg	 22	 0	 56.020956	 58.020935	
MRI_faces_103	 1	 1	 before	 2	 2110.jpg	 11	 0	 65.021014	 67.021078	
MRI_faces_103	 1	 1	 before	 2	 2043.jpg	 17	 0	 74.021209	 76.021250	
MRI_faces_103	 1	 1	 before	 2	 1183.jpg	 21	 1	 83.021384	 85.021420	
MRI_faces_103	 1	 1	 before	 2	 1050.jpg	 58	 1	 92.021452	 94.021447	
MRI_faces_103	 1	 1	 before	 2	 1262.jpg	 40	 1	 101.021524	 103.021857	
MRI_faces_103	 1	 1	 before	 2	 2212.jpg	 52	 0	 110.023086	 112.023464	
MRI_faces_103	 1	 1	 before	 2	 1052.jpg	 48	 1	 119.024647	 121.024988	
MRI_faces_103	 1	 1	 before	 2	 2218.jpg	 46	 0	 128.026176	 130.026485	
MRI_faces_103	 1	 1	 before	 2	 1145.jpg	 56	 1	 137.021968	 139.022083	
MRI_faces_103	 1	 1	 before	 2	 2039.jpg	 47	 0	 146.022094	 148.022206	
MRI_faces_103	 1	 1	 before	 2	 2248.jpg	 12	 0	 155.022221	 157.022233	
MRI_faces_103	 1	 1	 before	 2	 2128.jpg	 41	 0	 164.022312	 166.022334	
MRI_faces_103	 1	 1	 before	 2	 2024.jpg	 54	 0	 173.022483	 175.022441	
MRI_faces_103	 1	 1	 before	 2	 2181.jpg	 10	 0	 182.022572	 184.022595	
MRI_faces_103	 1	 1	 before	 2	 1226.jpg	 5	 1	 191.022674	 193.022712	
MRI_faces_103	 1	 1	 before	 2	 1150.jpg	 42	 1	 200.022755	 202.022814	
MRI_faces_103	 1	 1	 before	 2	 2155.jpg	 44	 0	 209.023502	 211.023827	
MRI_faces_103	 1	 1	 before	 2	 1127.jpg	 45	 1	 218.024902	 220.025485	
MRI_faces_103	 1	 1	 before	 2	 2194.jpg	 57	 0	 227.026620	 229.023118	
MRI_faces_103	 1	 1	 before	 2	 1191.jpg	 43	 1	 236.028210	 238.028635	
MRI_faces_103	 1	 1	 before	 2	 1027.jpg	 15	 1	 245.023308	 247.023310	
MRI_faces_103	 1	 1	 before	 2	 1204.jpg	 51	 1	 254.025941	 256.023284	
MRI_faces_103	 1	 1	 before	 2	 1114.jpg	 55	 1	 263.023553	 265.023539	
MRI_faces_103	 1	 1	 before	 2	 2125.jpg	 14	 0	 272.023642	 274.024839	
MRI_faces_103	 1	 1	 before	 2	 2015.jpg	 18	 0	 281.023757	 283.023759	
MRI_faces_103	 1	 1	 before	 2	 1202.jpg	 49	 1	 290.024117	 292.025157	
MRI_faces_103	 1	 1	 before	 2	 2094.jpg	 3	 0	 299.023906	 301.024027	
MRI_faces_103	 1	 1	 before	 2	 2045.jpg	 4	 0	 308.024854	 310.024600	
MRI_faces_103	 1	 1	 before	 2	 2063.jpg	 13	 0	 317.025516	 319.025813	
MRI_faces_103	 1	 1	 before	 2	 1216.jpg	 53	 1	 326.028792	 328.030097	
MRI_faces_103	 1	 1	 before	 2	 2058.jpg	 39	 0	 335.024462	 337.024406	
MRI_faces_103	 1	 1	 before	 2	 2240.jpg	 7	 0	 344.026291	 346.026665	
MRI_faces_103	 1	 1	 before	 2	 1173.jpg	 19	 1	 353.024506	 355.024613	
