subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_105	 1	 2	 after	 2	 2006.jpg	 5	 0	 2.119441	 4.019442	
MRI_faces_105	 1	 2	 after	 2	 1130.jpg	 14	 1	 11.019568	 13.019868	
MRI_faces_105	 1	 2	 after	 2	 1114.jpg	 4	 1	 20.023670	 22.024293	
MRI_faces_105	 1	 2	 after	 2	 1019.jpg	 52	 1	 29.022730	 31.023026	
MRI_faces_105	 1	 2	 after	 2	 2149.jpg	 48	 0	 38.024255	 40.019975	
MRI_faces_105	 1	 2	 after	 2	 1210.jpg	 8	 1	 47.020163	 49.020167	
MRI_faces_105	 1	 2	 after	 2	 2194.jpg	 58	 0	 56.020089	 58.020209	
MRI_faces_105	 1	 2	 after	 2	 1173.jpg	 42	 1	 65.020356	 67.020392	
MRI_faces_105	 1	 2	 after	 2	 1031.jpg	 21	 1	 74.020535	 76.020479	
MRI_faces_105	 1	 2	 after	 2	 1035.jpg	 46	 1	 83.020670	 85.020641	
MRI_faces_105	 1	 2	 after	 2	 1192.jpg	 12	 1	 92.020751	 94.020760	
MRI_faces_105	 1	 2	 after	 2	 2248.jpg	 49	 0	 101.020821	 103.020796	
MRI_faces_105	 1	 2	 after	 2	 2024.jpg	 47	 0	 110.020998	 112.021096	
MRI_faces_105	 1	 2	 after	 2	 1191.jpg	 11	 1	 119.021711	 121.022014	
MRI_faces_105	 1	 2	 after	 2	 1246.jpg	 57	 1	 128.024538	 130.025851	
MRI_faces_105	 1	 2	 after	 2	 2209.jpg	 7	 0	 137.021308	 139.021342	
MRI_faces_105	 1	 2	 after	 2	 1050.jpg	 44	 1	 146.026392	 148.021413	
MRI_faces_105	 1	 2	 after	 2	 2058.jpg	 40	 0	 155.021527	 157.021562	
MRI_faces_105	 1	 2	 after	 2	 2229.jpg	 55	 0	 164.021651	 166.021604	
MRI_faces_105	 1	 2	 after	 2	 2164.jpg	 15	 0	 173.021746	 175.021742	
MRI_faces_105	 1	 2	 after	 2	 2128.jpg	 18	 0	 182.021827	 184.021857	
MRI_faces_105	 1	 2	 after	 2	 2094.jpg	 6	 0	 191.021972	 193.021903	
MRI_faces_105	 1	 2	 after	 2	 2053.jpg	 10	 0	 200.022004	 202.022161	
MRI_faces_105	 1	 2	 after	 2	 1262.jpg	 45	 1	 209.022179	 211.022131	
MRI_faces_105	 1	 2	 after	 2	 2010.jpg	 51	 0	 218.023710	 220.023852	
MRI_faces_105	 1	 2	 after	 2	 2125.jpg	 3	 0	 227.023743	 229.023998	
MRI_faces_105	 1	 2	 after	 2	 2041.jpg	 22	 0	 236.024629	 238.024253	
MRI_faces_105	 1	 2	 after	 2	 1204.jpg	 54	 1	 245.022580	 247.022628	
MRI_faces_105	 1	 2	 after	 2	 2118.jpg	 9	 0	 254.024762	 256.022887	
MRI_faces_105	 1	 2	 after	 2	 1183.jpg	 50	 1	 263.022809	 265.022846	
MRI_faces_105	 1	 2	 after	 2	 1255.jpg	 17	 1	 272.024679	 274.025545	
MRI_faces_105	 1	 2	 after	 2	 2212.jpg	 39	 0	 281.022922	 283.022989	
MRI_faces_105	 1	 2	 after	 2	 2155.jpg	 19	 0	 290.019924	 292.020438	
MRI_faces_105	 1	 2	 after	 2	 2043.jpg	 13	 0	 299.023148	 301.023239	
MRI_faces_105	 1	 2	 after	 2	 2039.jpg	 53	 0	 308.025755	 310.024750	
MRI_faces_105	 1	 2	 after	 2	 2112.jpg	 16	 0	 317.023366	 319.023433	
MRI_faces_105	 1	 2	 after	 2	 1013.jpg	 20	 1	 326.026321	 328.007735	
MRI_faces_105	 1	 2	 after	 2	 2089.jpg	 41	 0	 335.008960	 337.009325	
MRI_faces_105	 1	 2	 after	 2	 1052.jpg	 56	 1	 344.024451	 346.025192	
MRI_faces_105	 1	 2	 after	 2	 1060.jpg	 43	 1	 353.023766	 355.023845	
