Subject	StimName	StimNum	Rank	Wins	Loses	Total
MRI_faces_103	1007.jpg	1	5.779810e-01	6	4	10
MRI_faces_103	1013.jpg	2	4.062988e-01	3	7	10
MRI_faces_103	1017.jpg	3	5.710890e-01	6	4	10
MRI_faces_103	1019.jpg	4	5.636312e-01	6	4	10
MRI_faces_103	1027.jpg	5	7.042895e-01	7	3	10
MRI_faces_103	1031.jpg	6	7.717593e-01	9	1	10
MRI_faces_103	1035.jpg	7	9.643862e-01	10	0	10
MRI_faces_103	1050.jpg	8	1.408145e-01	0	10	10
MRI_faces_103	1052.jpg	9	2.679737e-01	2	8	10
MRI_faces_103	1060.jpg	10	5.161045e-01	4	6	10
MRI_faces_103	1073.jpg	11	5.545791e-01	6	4	10
MRI_faces_103	1080.jpg	12	4.242926e-01	4	6	10
MRI_faces_103	1114.jpg	13	1.649231e-01	1	9	10
MRI_faces_103	1127.jpg	14	3.029913e-01	2	8	10
MRI_faces_103	1130.jpg	15	3.752137e-01	3	7	10
MRI_faces_103	1145.jpg	16	1.500896e-01	1	9	10
MRI_faces_103	1146.jpg	17	4.282094e-01	4	6	10
MRI_faces_103	1150.jpg	18	3.322777e-01	3	7	10
MRI_faces_103	1173.jpg	19	6.618821e-01	7	3	10
MRI_faces_103	1183.jpg	20	6.244904e-01	7	3	10
MRI_faces_103	1191.jpg	21	3.281242e-01	2	8	10
MRI_faces_103	1192.jpg	22	9.951299e-02	0	10	10
MRI_faces_103	1202.jpg	23	2.668770e-01	2	8	10
MRI_faces_103	1204.jpg	24	2.601081e-01	1	9	10
MRI_faces_103	1210.jpg	25	4.565883e-01	4	6	10
MRI_faces_103	1216.jpg	26	2.185547e-01	2	8	10
MRI_faces_103	1226.jpg	27	8.427001e-01	9	1	10
MRI_faces_103	1246.jpg	28	1.214134e-01	0	10	10
MRI_faces_103	1255.jpg	29	4.689831e-01	5	5	10
MRI_faces_103	1262.jpg	30	3.620311e-01	3	7	10
MRI_faces_103	2006.jpg	31	8.342140e-01	10	0	10
MRI_faces_103	2010.jpg	32	4.310153e-01	4	6	10
MRI_faces_103	2015.jpg	33	6.749647e-01	8	2	10
MRI_faces_103	2024.jpg	34	1.997015e-01	1	9	10
MRI_faces_103	2039.jpg	35	2.772828e-01	1	9	10
MRI_faces_103	2041.jpg	36	5.514408e-01	6	4	10
MRI_faces_103	2043.jpg	37	6.772190e-01	8	2	10
MRI_faces_103	2045.jpg	38	8.693697e-01	10	0	10
MRI_faces_103	2053.jpg	39	7.976762e-01	9	1	10
MRI_faces_103	2058.jpg	40	3.663505e-01	2	8	10
MRI_faces_103	2063.jpg	41	7.208797e-01	9	1	10
MRI_faces_103	2089.jpg	42	5.739540e-01	6	4	10
MRI_faces_103	2094.jpg	43	8.780683e-01	10	0	10
MRI_faces_103	2110.jpg	44	7.393201e-01	8	2	10
MRI_faces_103	2112.jpg	45	8.817824e-01	10	0	10
MRI_faces_103	2118.jpg	46	4.793616e-01	5	5	10
MRI_faces_103	2125.jpg	47	7.069993e-01	7	3	10
MRI_faces_103	2128.jpg	48	3.570933e-01	4	6	10
MRI_faces_103	2149.jpg	49	5.931117e-01	6	4	10
MRI_faces_103	2153.jpg	50	7.033687e-01	7	3	10
MRI_faces_103	2155.jpg	51	3.115939e-01	3	7	10
MRI_faces_103	2164.jpg	52	6.282525e-01	7	3	10
MRI_faces_103	2181.jpg	53	7.608253e-01	9	1	10
MRI_faces_103	2194.jpg	54	1.474612e-01	0	10	10
MRI_faces_103	2209.jpg	55	2.606407e-01	1	9	10
MRI_faces_103	2212.jpg	56	2.523841e-01	2	8	10
MRI_faces_103	2218.jpg	57	2.913965e-01	3	7	10
MRI_faces_103	2229.jpg	58	5.570405e-01	5	5	10
MRI_faces_103	2240.jpg	59	8.263602e-01	10	0	10
MRI_faces_103	2248.jpg	60	7.227017e-01	10	0	10
