subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_101	 1	 1	 02	 1	 1	 2.028893e+00	 2229.jpg	 2110.jpg	 15	 14	 1	 b	 1	 1	 1054.57	 0.68	 0.69	 3.582652e+00	 
MRI_faces_101	 1	 1	 02	 1	 2	 6.029621e+00	 1173.jpg	 2043.jpg	 51	 53	 0	 y	 2	 1	 1002.85	 0.23	 0.22	 7.532645e+00	 
MRI_faces_101	 1	 1	 02	 1	 3	 9.030033e+00	 2181.jpg	 2041.jpg	 18	 17	 1	 b	 1	 1	 763.43	 0.65	 0.66	 1.028270e+01	 
MRI_faces_101	 1	 1	 02	 1	 4	 1.403098e+01	 1246.jpg	 2043.jpg	 48	 53	 0	 y	 2	 1	 852.48	 0.25	 0.22	 1.538275e+01	 
MRI_faces_101	 1	 1	 02	 1	 5	 1.703151e+01	 1150.jpg	 2010.jpg	 50	 46	 1	 y	 2	 0	 998.95	 0.25	 0.28	 1.851613e+01	 
MRI_faces_101	 1	 1	 02	 1	 6	 2.001564e+01	 2063.jpg	 2240.jpg	 11	 10	 0	 y	 1	 1	 706.82	 0.74	 0.75	 2.123279e+01	 
MRI_faces_101	 1	 1	 02	 1	 7	 3.401952e+01	 2229.jpg	 2063.jpg	 15	 11	 1	 y	 1	 0	 1076.95	 0.68	 0.74	 3.560159e+01	 
MRI_faces_101	 1	 1	 02	 1	 8	 3.801945e+01	 1173.jpg	 1146.jpg	 51	 45	 0	 y	 2	 1	 1158.01	 0.23	 0.31	 3.968572e+01	 
MRI_faces_101	 1	 1	 02	 1	 9	 4.201903e+01	 1150.jpg	 2024.jpg	 50	 49	 1	 b	 2	 1	 981.43	 0.25	 0.25	 4.350298e+01	 
MRI_faces_101	 1	 1	 02	 1	 10	 4.501975e+01	 2218.jpg	 1052.jpg	 47	 54	 1	 b	 2	 1	 1142.72	 0.26	 0.21	 4.667018e+01	 
MRI_faces_101	 1	 1	 02	 1	 11	 4.802004e+01	 1150.jpg	 1027.jpg	 50	 43	 1	 b	 2	 1	 864.42	 0.25	 0.33	 4.938731e+01	 
MRI_faces_101	 1	 1	 02	 1	 12	 5.302108e+01	 2010.jpg	 1146.jpg	 46	 45	 0	 y	 2	 1	 1099.38	 0.28	 0.31	 5.462156e+01	 
MRI_faces_101	 1	 1	 02	 1	 13	 5.602166e+01	 2024.jpg	 1204.jpg	 49	 44	 0	 y	 2	 1	 869.81	 0.25	 0.32	 5.740005e+01	 
MRI_faces_101	 1	 1	 02	 1	 14	 6.602341e+01	 1052.jpg	 1204.jpg	 54	 44	 0	 y	 2	 1	 901.06	 0.21	 0.32	 6.742383e+01	 
MRI_faces_101	 1	 1	 02	 1	 15	 7.202436e+01	 2212.jpg	 2181.jpg	 8	 18	 0	 y	 1	 1	 1074.10	 0.76	 0.65	 7.360022e+01	 
MRI_faces_101	 1	 1	 02	 1	 16	 7.502490e+01	 2089.jpg	 1017.jpg	 13	 16	 1	 b	 1	 1	 895.55	 0.72	 0.66	 7.642533e+01	 
MRI_faces_101	 1	 1	 02	 1	 17	 7.902559e+01	 2089.jpg	 2041.jpg	 13	 17	 1	 b	 1	 1	 811.87	 0.72	 0.66	 8.034277e+01	 
MRI_faces_101	 1	 1	 02	 1	 18	 8.402648e+01	 2212.jpg	 2209.jpg	 8	 12	 0	 y	 1	 1	 1171.98	 0.76	 0.73	 8.570027e+01	 
MRI_faces_101	 1	 1	 02	 1	 19	 9.102767e+01	 2218.jpg	 1246.jpg	 47	 48	 1	 b	 2	 1	 1237.79	 0.26	 0.25	 9.276720e+01	 
MRI_faces_101	 1	 1	 02	 1	 20	 9.602861e+01	 1173.jpg	 1150.jpg	 51	 50	 0	 y	 2	 1	 1208.86	 0.23	 0.25	 9.773391e+01	 
MRI_faces_101	 1	 1	 02	 1	 21	 9.902912e+01	 1130.jpg	 2010.jpg	 52	 46	 1	 b	 2	 1	 795.35	 0.22	 0.28	 1.003171e+02	 
MRI_faces_101	 1	 1	 02	 1	 22	 1.050302e+02	 2043.jpg	 1052.jpg	 53	 54	 1	 b	 2	 1	 808.28	 0.22	 0.21	 1.063340e+02	 
MRI_faces_101	 1	 1	 02	 1	 23	 1.090308e+02	 2041.jpg	 2209.jpg	 17	 12	 0	 y	 1	 1	 900.62	 0.66	 0.73	 1.104313e+02	 
MRI_faces_101	 1	 1	 02	 1	 24	 1.210174e+02	 1080.jpg	 2212.jpg	 7	 8	 1	 y	 1	 0	 1185.08	 0.76	 0.76	 1.227167e+02	 
MRI_faces_101	 1	 1	 02	 1	 25	 1.240173e+02	 2218.jpg	 2024.jpg	 47	 49	 1	 b	 2	 1	 1039.12	 0.26	 0.25	 1.255676e+02	 
MRI_faces_101	 1	 1	 02	 1	 26	 1.270174e+02	 2058.jpg	 2006.jpg	 55	 6	 0	 y	 4	 1	 849.13	 0.20	 0.85	 1.283678e+02	 
MRI_faces_101	 1	 1	 02	 1	 27	 1.310180e+02	 1031.jpg	 2181.jpg	 9	 18	 0	 y	 1	 1	 913.41	 0.75	 0.65	 1.324351e+02	 
MRI_faces_101	 1	 1	 02	 1	 28	 1.370190e+02	 2063.jpg	 2181.jpg	 11	 18	 0	 y	 1	 1	 1403.49	 0.74	 0.65	 1.389343e+02	 
MRI_faces_101	 1	 1	 02	 1	 29	 1.400217e+02	 2240.jpg	 2041.jpg	 10	 17	 1	 b	 1	 1	 724.74	 0.75	 0.66	 1.412533e+02	 
MRI_faces_101	 1	 1	 02	 1	 30	 1.490211e+02	 1080.jpg	 1031.jpg	 7	 9	 1	 b	 1	 1	 994.38	 0.76	 0.75	 1.505216e+02	 
MRI_faces_101	 1	 1	 02	 1	 31	 1.530217e+02	 2041.jpg	 1080.jpg	 17	 7	 0	 y	 1	 1	 1080.72	 0.66	 0.76	 1.546056e+02	 
MRI_faces_101	 1	 1	 02	 1	 32	 1.570225e+02	 2229.jpg	 1017.jpg	 15	 16	 1	 b	 1	 1	 851.97	 0.68	 0.66	 1.583729e+02	 
MRI_faces_101	 1	 1	 02	 1	 33	 1.600230e+02	 1017.jpg	 2209.jpg	 16	 12	 0	 y	 1	 1	 853.45	 0.66	 0.73	 1.613846e+02	 
MRI_faces_101	 1	 1	 02	 1	 34	 1.630235e+02	 2024.jpg	 1130.jpg	 49	 52	 0	 y	 2	 1	 1026.00	 0.25	 0.22	 1.645574e+02	 
MRI_faces_101	 1	 1	 02	 1	 35	 1.730252e+02	 2218.jpg	 2010.jpg	 47	 46	 1	 y	 2	 0	 890.27	 0.26	 0.28	 1.744182e+02	 
MRI_faces_101	 1	 1	 02	 1	 36	 1.770259e+02	 1027.jpg	 1204.jpg	 43	 44	 0	 y	 2	 1	 958.53	 0.33	 0.32	 1.784848e+02	 
MRI_faces_101	 1	 1	 02	 1	 37	 1.850273e+02	 2110.jpg	 1080.jpg	 14	 7	 0	 y	 1	 1	 1049.19	 0.69	 0.76	 1.865778e+02	 
MRI_faces_101	 1	 1	 02	 1	 38	 1.880279e+02	 2006.jpg	 2194.jpg	 6	 56	 1	 b	 4	 1	 894.57	 0.85	 0.16	 1.894184e+02	 
