subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_105	 1	 2	 before	 2	 1019.jpg	 52	 1	 2.130432	 4.030425	
MRI_faces_105	 1	 2	 before	 2	 2164.jpg	 15	 0	 11.030574	 13.030590	
MRI_faces_105	 1	 2	 before	 2	 1255.jpg	 17	 1	 20.030753	 22.030675	
MRI_faces_105	 1	 2	 before	 2	 2024.jpg	 47	 0	 29.030808	 31.030853	
MRI_faces_105	 1	 2	 before	 2	 2128.jpg	 18	 0	 38.030941	 40.030931	
MRI_faces_105	 1	 2	 before	 2	 2053.jpg	 10	 0	 47.031904	 49.032206	
MRI_faces_105	 1	 2	 before	 2	 2194.jpg	 58	 0	 56.031289	 58.031195	
MRI_faces_105	 1	 2	 before	 2	 1114.jpg	 4	 1	 65.031292	 67.031456	
MRI_faces_105	 1	 2	 before	 2	 1130.jpg	 14	 1	 74.031426	 76.031518	
MRI_faces_105	 1	 2	 before	 2	 2043.jpg	 13	 0	 83.031631	 85.031641	
MRI_faces_105	 1	 2	 before	 2	 1191.jpg	 11	 1	 92.031732	 94.031750	
MRI_faces_105	 1	 2	 before	 2	 2058.jpg	 40	 0	 101.031790	 103.031802	
MRI_faces_105	 1	 2	 before	 2	 2039.jpg	 53	 0	 110.031918	 112.031955	
MRI_faces_105	 1	 2	 before	 2	 1031.jpg	 21	 1	 119.031989	 121.032079	
MRI_faces_105	 1	 2	 before	 2	 1210.jpg	 8	 1	 128.032127	 130.032155	
MRI_faces_105	 1	 2	 before	 2	 1183.jpg	 50	 1	 137.032337	 139.031187	
MRI_faces_105	 1	 2	 before	 2	 1035.jpg	 46	 1	 146.032454	 148.032351	
MRI_faces_105	 1	 2	 before	 2	 1060.jpg	 43	 1	 155.032471	 157.032489	
MRI_faces_105	 1	 2	 before	 2	 2118.jpg	 9	 0	 164.032574	 166.032659	
MRI_faces_105	 1	 2	 before	 2	 2006.jpg	 5	 0	 173.032650	 175.032808	
MRI_faces_105	 1	 2	 before	 2	 2010.jpg	 51	 0	 182.032908	 184.032807	
MRI_faces_105	 1	 2	 before	 2	 2229.jpg	 55	 0	 191.023507	 193.023859	
MRI_faces_105	 1	 2	 before	 2	 1052.jpg	 56	 1	 200.033042	 202.033098	
MRI_faces_105	 1	 2	 before	 2	 1013.jpg	 20	 1	 209.026695	 211.026969	
MRI_faces_105	 1	 2	 before	 2	 2248.jpg	 49	 0	 218.033334	 220.033230	
MRI_faces_105	 1	 2	 before	 2	 1192.jpg	 12	 1	 227.029843	 229.030079	
MRI_faces_105	 1	 2	 before	 2	 1262.jpg	 45	 1	 236.033486	 238.033484	
MRI_faces_105	 1	 2	 before	 2	 2041.jpg	 22	 0	 245.016612	 247.016689	
MRI_faces_105	 1	 2	 before	 2	 2089.jpg	 41	 0	 254.034403	 256.021059	
MRI_faces_105	 1	 2	 before	 2	 2125.jpg	 3	 0	 263.019273	 265.019708	
MRI_faces_105	 1	 2	 before	 2	 2212.jpg	 39	 0	 272.022292	 274.023932	
MRI_faces_105	 1	 2	 before	 2	 2149.jpg	 48	 0	 281.022441	 283.022721	
MRI_faces_105	 1	 2	 before	 2	 2209.jpg	 7	 0	 290.026343	 292.034104	
MRI_faces_105	 1	 2	 before	 2	 2094.jpg	 6	 0	 299.025522	 301.025823	
MRI_faces_105	 1	 2	 before	 2	 1204.jpg	 54	 1	 308.034262	 310.028746	
MRI_faces_105	 1	 2	 before	 2	 2155.jpg	 19	 0	 317.028605	 319.028968	
MRI_faces_105	 1	 2	 before	 2	 1246.jpg	 57	 1	 326.030387	 328.030570	
MRI_faces_105	 1	 2	 before	 2	 1173.jpg	 42	 1	 335.031743	 337.032060	
MRI_faces_105	 1	 2	 before	 2	 2112.jpg	 16	 0	 344.019655	 346.020209	
MRI_faces_105	 1	 2	 before	 2	 1050.jpg	 44	 1	 353.018138	 355.018509	
