subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_104	 2	 2	 before	 2	 2058.jpg	 54	 0	 2.025182	 4.015779	
MRI_faces_104	 2	 2	 before	 2	 2181.jpg	 3	 0	 11.015814	 13.015882	
MRI_faces_104	 2	 2	 before	 2	 2240.jpg	 55	 0	 20.015936	 22.016068	
MRI_faces_104	 2	 2	 before	 2	 2041.jpg	 41	 0	 29.016057	 31.016172	
MRI_faces_104	 2	 2	 before	 2	 2112.jpg	 11	 0	 38.016179	 40.016248	
MRI_faces_104	 2	 2	 before	 2	 2212.jpg	 18	 0	 47.016431	 49.016770	
MRI_faces_104	 2	 2	 before	 2	 1007.jpg	 50	 1	 56.020340	 58.020567	
MRI_faces_104	 2	 2	 before	 2	 1246.jpg	 57	 1	 65.016527	 67.016632	
MRI_faces_104	 2	 2	 before	 2	 2125.jpg	 40	 0	 74.016727	 76.016639	
MRI_faces_104	 2	 2	 before	 2	 1173.jpg	 47	 1	 83.016755	 85.016741	
MRI_faces_104	 2	 2	 before	 2	 1130.jpg	 43	 1	 92.016892	 94.016848	
MRI_faces_104	 2	 2	 before	 2	 1183.jpg	 39	 1	 101.016989	 103.017012	
MRI_faces_104	 2	 2	 before	 2	 1202.jpg	 8	 1	 110.017073	 112.017133	
MRI_faces_104	 2	 2	 before	 2	 2149.jpg	 46	 0	 119.017150	 121.017164	
MRI_faces_104	 2	 2	 before	 2	 1114.jpg	 19	 1	 128.017247	 130.017272	
MRI_faces_104	 2	 2	 before	 2	 1027.jpg	 6	 1	 137.017443	 139.017453	
MRI_faces_104	 2	 2	 before	 2	 2089.jpg	 20	 0	 146.017559	 148.017535	
MRI_faces_104	 2	 2	 before	 2	 1127.jpg	 53	 1	 155.018407	 157.018727	
MRI_faces_104	 2	 2	 before	 2	 1216.jpg	 9	 1	 164.017695	 166.017749	
MRI_faces_104	 2	 2	 before	 2	 1073.jpg	 21	 1	 173.017854	 175.017824	
MRI_faces_104	 2	 2	 before	 2	 2039.jpg	 12	 0	 182.017942	 184.017910	
MRI_faces_104	 2	 2	 before	 2	 1145.jpg	 17	 1	 191.018041	 193.018058	
MRI_faces_104	 2	 2	 before	 2	 2194.jpg	 44	 0	 200.018084	 202.018124	
MRI_faces_104	 2	 2	 before	 2	 1204.jpg	 45	 1	 209.018207	 211.018249	
MRI_faces_104	 2	 2	 before	 2	 1226.jpg	 49	 1	 218.018730	 220.020132	
MRI_faces_104	 2	 2	 before	 2	 1150.jpg	 58	 1	 227.018443	 229.018368	
MRI_faces_104	 2	 2	 before	 2	 1146.jpg	 42	 1	 236.019586	 238.021455	
MRI_faces_104	 2	 2	 before	 2	 1210.jpg	 51	 1	 245.018579	 247.018593	
MRI_faces_104	 2	 2	 before	 2	 1080.jpg	 7	 1	 254.020521	 256.022255	
MRI_faces_104	 2	 2	 before	 2	 1031.jpg	 5	 1	 263.018740	 265.018903	
MRI_faces_104	 2	 2	 before	 2	 1035.jpg	 13	 1	 272.020472	 274.020370	
MRI_faces_104	 2	 2	 before	 2	 1019.jpg	 15	 1	 281.019086	 283.019000	
MRI_faces_104	 2	 2	 before	 2	 2118.jpg	 16	 0	 290.019317	 292.019357	
MRI_faces_104	 2	 2	 before	 2	 1060.jpg	 10	 1	 299.019180	 301.019260	
MRI_faces_104	 2	 2	 before	 2	 1192.jpg	 52	 1	 308.011444	 310.019733	
MRI_faces_104	 2	 2	 before	 2	 1050.jpg	 4	 1	 317.019326	 319.019439	
MRI_faces_104	 2	 2	 before	 2	 2015.jpg	 14	 0	 326.016934	 328.019890	
MRI_faces_104	 2	 2	 before	 2	 2053.jpg	 22	 0	 335.015786	 337.019463	
MRI_faces_104	 2	 2	 before	 2	 1052.jpg	 56	 1	 344.019928	 346.021614	
MRI_faces_104	 2	 2	 before	 2	 2209.jpg	 48	 0	 353.019516	 355.019840	
