2125.jpg	12	3	8.577981e-01	47	
2218.jpg	12	4	8.508521e-01	57	
2015.jpg	12	5	8.213241e-01	33	
2209.jpg	12	6	8.153812e-01	55	
2153.jpg	12	7	7.996782e-01	50	
2118.jpg	11	8	7.970255e-01	46	
2043.jpg	11	9	7.822194e-01	37	
2181.jpg	12	10	7.803191e-01	53	
2063.jpg	11	11	7.399151e-01	41	
2229.jpg	12	12	7.214042e-01	58	
2248.jpg	12	13	7.208034e-01	60	
1262.jpg	11	14	7.174436e-01	30	
2194.jpg	12	15	7.121335e-01	54	
1080.jpg	11	16	6.977064e-01	12	
2045.jpg	11	17	6.670274e-01	38	
2053.jpg	12	18	6.592534e-01	39	
1035.jpg	12	19	6.350312e-01	7	
2058.jpg	12	20	6.267433e-01	40	
2024.jpg	12	21	6.067231e-01	34	
2240.jpg	12	22	5.941987e-01	59	
1216.jpg	24	39	3.801295e-01	26	
2094.jpg	24	40	3.722172e-01	43	
1146.jpg	24	41	3.718697e-01	17	
1019.jpg	24	42	3.630841e-01	4	
1246.jpg	22	43	3.531884e-01	28	
2110.jpg	24	44	3.482608e-01	44	
1226.jpg	24	45	3.293830e-01	27	
1255.jpg	22	46	3.239856e-01	29	
1191.jpg	24	47	3.070055e-01	21	
1127.jpg	22	48	2.870097e-01	14	
1073.jpg	22	49	2.772832e-01	11	
1060.jpg	24	50	2.384607e-01	10	
1192.jpg	22	51	2.307921e-01	22	
1114.jpg	24	52	2.289053e-01	13	
1210.jpg	24	53	1.854344e-01	25	
1173.jpg	22	54	1.849782e-01	19	
1150.jpg	24	55	1.825604e-01	18	
2149.jpg	24	56	1.745346e-01	49	
1130.jpg	24	57	1.526913e-01	15	
1052.jpg	24	58	1.490597e-01	9	

