subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_102	 2	 1	 after	 1	 1202.jpg	 50	 1	 2.027176	 4.017280	
MRI_faces_102	 2	 1	 after	 1	 2181.jpg	 7	 0	 11.018440	 13.018865	
MRI_faces_102	 2	 1	 after	 1	 1019.jpg	 16	 1	 20.020095	 22.020412	
MRI_faces_102	 2	 1	 after	 1	 2039.jpg	 52	 0	 29.010899	 31.010935	
MRI_faces_102	 2	 1	 after	 1	 1017.jpg	 39	 1	 38.011140	 40.011144	
MRI_faces_102	 2	 1	 after	 1	 1246.jpg	 55	 1	 47.011260	 49.011182	
MRI_faces_102	 2	 1	 after	 1	 1050.jpg	 3	 1	 56.011397	 58.011369	
MRI_faces_102	 2	 1	 after	 1	 2155.jpg	 47	 0	 65.011414	 67.011551	
MRI_faces_102	 2	 1	 after	 1	 1127.jpg	 12	 1	 74.012831	 76.013146	
MRI_faces_102	 2	 1	 after	 1	 2125.jpg	 54	 0	 83.014406	 85.014719	
MRI_faces_102	 2	 1	 after	 1	 2209.jpg	 9	 0	 92.015895	 94.016234	
MRI_faces_102	 2	 1	 after	 1	 1080.jpg	 51	 1	 101.017514	 103.017850	
MRI_faces_102	 2	 1	 after	 1	 1146.jpg	 58	 1	 110.019003	 112.019403	
MRI_faces_102	 2	 1	 after	 1	 2089.jpg	 14	 0	 119.020632	 121.020890	
MRI_faces_102	 2	 1	 after	 1	 2153.jpg	 13	 0	 128.012296	 130.012264	
MRI_faces_102	 2	 1	 after	 1	 1210.jpg	 42	 1	 137.012345	 139.012335	
MRI_faces_102	 2	 1	 after	 1	 2043.jpg	 53	 0	 146.012486	 148.012281	
MRI_faces_102	 2	 1	 after	 1	 1145.jpg	 6	 1	 155.012542	 157.012590	
MRI_faces_102	 2	 1	 after	 1	 2112.jpg	 8	 0	 164.012573	 166.012642	
MRI_faces_102	 2	 1	 after	 1	 1226.jpg	 45	 1	 173.013194	 175.013525	
MRI_faces_102	 2	 1	 after	 1	 1114.jpg	 40	 1	 182.014760	 184.015127	
MRI_faces_102	 2	 1	 after	 1	 2010.jpg	 5	 0	 191.016295	 193.016623	
MRI_faces_102	 2	 1	 after	 1	 2118.jpg	 17	 0	 200.017834	 202.018196	
MRI_faces_102	 2	 1	 after	 1	 2110.jpg	 43	 0	 209.019439	 211.019746	
MRI_faces_102	 2	 1	 after	 1	 2058.jpg	 18	 0	 218.020959	 220.015490	
MRI_faces_102	 2	 1	 after	 1	 1073.jpg	 41	 1	 227.013328	 229.013310	
MRI_faces_102	 2	 1	 after	 1	 1013.jpg	 21	 1	 236.014017	 238.016575	
MRI_faces_102	 2	 1	 after	 1	 1204.jpg	 22	 1	 245.013542	 247.013482	
MRI_faces_102	 2	 1	 after	 1	 2015.jpg	 11	 0	 254.016056	 256.013765	
MRI_faces_102	 2	 1	 after	 1	 1060.jpg	 19	 1	 263.013760	 265.013754	
MRI_faces_102	 2	 1	 after	 1	 2094.jpg	 46	 0	 272.015933	 274.018119	
MRI_faces_102	 2	 1	 after	 1	 2218.jpg	 20	 0	 281.015177	 283.015435	
MRI_faces_102	 2	 1	 after	 1	 1130.jpg	 48	 1	 290.018907	 292.018601	
MRI_faces_102	 2	 1	 after	 1	 1173.jpg	 57	 1	 299.018235	 301.018488	
MRI_faces_102	 2	 1	 after	 1	 2229.jpg	 44	 0	 308.020142	 310.022192	
MRI_faces_102	 2	 1	 after	 1	 2240.jpg	 49	 0	 317.014310	 319.014340	
MRI_faces_102	 2	 1	 after	 1	 1183.jpg	 15	 1	 326.014515	 328.014853	
MRI_faces_102	 2	 1	 after	 1	 1216.jpg	 10	 1	 335.014464	 337.014531	
MRI_faces_102	 2	 1	 after	 1	 2006.jpg	 4	 0	 344.014427	 346.015676	
MRI_faces_102	 2	 1	 after	 1	 2041.jpg	 56	 0	 353.014679	 355.014750	
