subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_151	 1	 1	 01	 2	 1	 2.012648e+00	 2153.jpg	 2155.jpg	 52	 46	 1	 y	 2	 0	 735.42	 0.28	 0.39	 3.257898e+00	 
MRI_faces_151	 1	 1	 01	 2	 2	 9.013801e+00	 2110.jpg	 1017.jpg	 54	 45	 0	 b	 2	 0	 699.25	 0.26	 0.40	 1.021427e+01	 
MRI_faces_151	 1	 1	 01	 2	 3	 2.201617e+01	 2128.jpg	 1031.jpg	 14	 12	 0	 b	 1	 0	 740.90	 0.63	 0.68	 2.325820e+01	 
MRI_faces_151	 1	 1	 01	 2	 4	 2.601677e+01	 2125.jpg	 1050.jpg	 55	 5	 0	 b	 4	 0	 563.28	 0.25	 0.74	 2.708386e+01	 
MRI_faces_151	 1	 1	 01	 2	 5	 3.101770e+01	 1114.jpg	 1246.jpg	 9	 7	 0	 y	 1	 1	 446.36	 0.72	 0.73	 3.196799e+01	 
MRI_faces_151	 1	 1	 01	 2	 6	 3.401819e+01	 1052.jpg	 2248.jpg	 53	 49	 1	 b	 2	 1	 651.87	 0.27	 0.36	 3.517503e+01	 
MRI_faces_151	 1	 1	 01	 2	 7	 3.901904e+01	 1262.jpg	 1114.jpg	 13	 9	 1	 y	 1	 0	 539.01	 0.64	 0.72	 4.005841e+01	 
MRI_faces_151	 1	 1	 01	 2	 8	 4.301977e+01	 2209.jpg	 2063.jpg	 10	 16	 1	 y	 1	 0	 761.29	 0.71	 0.60	 4.427517e+01	 
MRI_faces_151	 1	 1	 01	 2	 9	 5.202134e+01	 2089.jpg	 2209.jpg	 17	 10	 0	 b	 1	 0	 442.71	 0.59	 0.71	 5.295860e+01	 
MRI_faces_151	 1	 1	 01	 2	 10	 5.702221e+01	 1052.jpg	 2155.jpg	 53	 46	 1	 b	 2	 1	 528.85	 0.27	 0.39	 5.804195e+01	 
MRI_faces_151	 1	 1	 01	 2	 11	 6.102291e+01	 1262.jpg	 2089.jpg	 13	 17	 1	 y	 1	 0	 478.16	 0.64	 0.59	 6.199189e+01	 
MRI_faces_151	 1	 1	 01	 2	 12	 6.800862e+01	 1216.jpg	 2209.jpg	 11	 10	 0	 y	 1	 1	 529.44	 0.70	 0.71	 6.904215e+01	 
MRI_faces_151	 1	 1	 01	 2	 13	 7.200870e+01	 2006.jpg	 1150.jpg	 48	 50	 0	 y	 2	 1	 461.35	 0.37	 0.35	 7.297556e+01	 
MRI_faces_151	 1	 1	 01	 2	 14	 7.800928e+01	 1145.jpg	 2118.jpg	 6	 56	 1	 b	 4	 1	 485.77	 0.74	 0.22	 7.900894e+01	 
MRI_faces_151	 1	 1	 01	 2	 15	 8.301003e+01	 1216.jpg	 1262.jpg	 11	 13	 0	 b	 1	 0	 477.03	 0.70	 0.64	 8.399366e+01	 
MRI_faces_151	 1	 1	 01	 2	 16	 8.701080e+01	 1150.jpg	 2024.jpg	 50	 51	 1	 y	 2	 0	 529.25	 0.35	 0.35	 8.804439e+01	 
MRI_faces_151	 1	 1	 01	 2	 17	 9.001127e+01	 1216.jpg	 1246.jpg	 11	 7	 0	 y	 1	 1	 548.79	 0.70	 0.73	 9.106172e+01	 
MRI_faces_151	 1	 1	 01	 2	 18	 9.301177e+01	 2164.jpg	 1226.jpg	 43	 47	 0	 b	 2	 0	 648.28	 0.40	 0.39	 9.416222e+01	 
MRI_faces_151	 1	 1	 01	 2	 19	 9.701250e+01	 1052.jpg	 2024.jpg	 53	 51	 1	 y	 2	 0	 702.56	 0.27	 0.35	 9.822581e+01	 
MRI_faces_151	 1	 1	 01	 2	 20	 1.100148e+02	 2063.jpg	 1262.jpg	 16	 13	 0	 y	 1	 1	 497.22	 0.60	 0.64	 1.110152e+02	 
MRI_faces_151	 1	 1	 01	 2	 21	 1.140155e+02	 1146.jpg	 1262.jpg	 8	 13	 0	 y	 1	 1	 641.60	 0.72	 0.64	 1.151594e+02	 
MRI_faces_151	 1	 1	 01	 2	 22	 1.170161e+02	 1226.jpg	 2155.jpg	 47	 46	 1	 y	 2	 0	 517.99	 0.39	 0.39	 1.180331e+02	 
MRI_faces_151	 1	 1	 01	 2	 23	 1.220169e+02	 2043.jpg	 2006.jpg	 44	 48	 1	 b	 2	 1	 385.19	 0.40	 0.37	 1.229004e+02	 
MRI_faces_151	 1	 1	 01	 2	 24	 1.250174e+02	 2164.jpg	 1017.jpg	 43	 45	 0	 y	 2	 1	 541.68	 0.40	 0.40	 1.260595e+02	 
MRI_faces_151	 1	 1	 01	 2	 25	 1.290181e+02	 2153.jpg	 2248.jpg	 52	 49	 1	 y	 2	 0	 421.94	 0.28	 0.36	 1.299429e+02	 
MRI_faces_151	 1	 1	 01	 2	 26	 1.350191e+02	 2128.jpg	 2058.jpg	 14	 15	 0	 b	 1	 0	 374.98	 0.63	 0.63	 1.358930e+02	 
MRI_faces_151	 1	 1	 01	 2	 27	 1.380196e+02	 2164.jpg	 2153.jpg	 43	 52	 0	 b	 2	 0	 555.42	 0.40	 0.28	 1.390763e+02	 
MRI_faces_151	 1	 1	 01	 2	 28	 1.420204e+02	 2248.jpg	 1226.jpg	 49	 47	 0	 b	 2	 0	 380.68	 0.36	 0.39	 1.429041e+02	 
MRI_faces_151	 1	 1	 01	 2	 29	 1.470212e+02	 2063.jpg	 1031.jpg	 16	 12	 0	 b	 1	 0	 386.98	 0.60	 0.68	 1.479099e+02	 
MRI_faces_151	 1	 1	 01	 2	 30	 1.510219e+02	 2209.jpg	 1146.jpg	 10	 8	 1	 y	 1	 0	 380.16	 0.71	 0.72	 1.518933e+02	 
MRI_faces_151	 1	 1	 01	 2	 31	 1.630098e+02	 2248.jpg	 1150.jpg	 49	 50	 0	 y	 2	 1	 422.25	 0.36	 0.35	 1.639433e+02	 
MRI_faces_151	 1	 1	 01	 2	 32	 1.690099e+02	 1226.jpg	 2006.jpg	 47	 48	 1	 y	 2	 0	 447.15	 0.39	 0.37	 1.699602e+02	 
MRI_faces_151	 1	 1	 01	 2	 33	 1.720099e+02	 1146.jpg	 1031.jpg	 8	 12	 0	 b	 1	 0	 728.18	 0.72	 0.68	 1.732436e+02	 
MRI_faces_151	 1	 1	 01	 2	 34	 1.760100e+02	 1262.jpg	 2128.jpg	 13	 14	 1	 y	 1	 0	 522.04	 0.64	 0.63	 1.770435e+02	 
MRI_faces_151	 1	 1	 01	 2	 35	 1.790101e+02	 1226.jpg	 2110.jpg	 47	 54	 1	 b	 2	 1	 495.98	 0.39	 0.26	 1.800104e+02	 
MRI_faces_151	 1	 1	 01	 2	 36	 1.820106e+02	 2209.jpg	 2128.jpg	 10	 14	 1	 b	 1	 1	 481.45	 0.71	 0.63	 1.829942e+02	 
MRI_faces_151	 1	 1	 01	 2	 37	 1.850111e+02	 2153.jpg	 2006.jpg	 52	 48	 1	 b	 2	 1	 484.95	 0.28	 0.37	 1.859948e+02	 
