trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
1,0.0042339,MVI_0936_new.avi,none,none,TRUE
2,1.0128,MVI_0922_new.avi,none,none,TRUE
3,2.0152,MVI_0922_new.avi,none,none,FALSE
4,3.002,MVI_0915_new.avi,0.011993,b,FALSE
5,4.0023,MVI_0934_new.avi,none,none,TRUE
6,5.0027,MVI_0937_new.avi,none,none,TRUE
7,6.0028,MVI_0930_new.avi,none,none,TRUE
8,7.0027,MVI_0931_new.avi,none,none,TRUE
9,8.0053,MVI_0932_new.avi,none,none,TRUE
10,9.0019,MVI_0932_new.avi,0.57378,b,TRUE
11,10.0027,MVI_0919_new.avi,none,none,TRUE
12,11.0025,MVI_0929_new.avi,none,none,TRUE
13,12.0028,MVI_0917_new.avi,none,none,TRUE
14,13.0024,MVI_0920_new.avi,none,none,TRUE
15,14.0023,MVI_0935_new.avi,none,none,TRUE
16,15.0027,MVI_0921_new.avi,none,none,TRUE
1,0.0013896,StopWatch.avi,none,none,TRUE
2,1.0344,Candle.avi,none,none,TRUE
3,2.0015,Fan.avi,none,none,TRUE
4,3.0014,Discs.avi,none,none,TRUE
5,4.0013,Leaves.avi,none,none,TRUE
6,5.0014,RecPlayer.avi,none,none,TRUE
7,6.0014,Toilet.avi,none,none,TRUE
8,7.0011,Coffee.avi,none,none,TRUE
9,8.0015,Coffee.avi,0.38344,b,TRUE
10,9.0015,Water.avi,none,none,TRUE
11,10.0014,Tire.avi,none,none,TRUE
12,11.0014,Tire.avi,0.35424,b,TRUE
13,12.0011,Flag.avi,none,none,TRUE
14,13.0015,Opener.avi,none,none,TRUE
15,14.0009,Globe.avi,none,none,TRUE
16,15.0014,Tennis.avi,none,none,TRUE
