subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_104	 2	 1	 after	 2	 2248.jpg	 7	 0	 2.149054	 4.015737	
MRI_faces_104	 2	 1	 after	 2	 2015.jpg	 16	 0	 6.015764	 8.015851	
MRI_faces_104	 2	 1	 after	 2	 2112.jpg	 19	 0	 11.015832	 13.015955	
MRI_faces_104	 2	 1	 after	 2	 1150.jpg	 57	 1	 15.015954	 17.015978	
MRI_faces_104	 2	 1	 after	 2	 1031.jpg	 10	 1	 20.016040	 22.016127	
MRI_faces_104	 2	 1	 after	 2	 2194.jpg	 56	 0	 24.016147	 26.019121	
MRI_faces_104	 2	 1	 after	 2	 2153.jpg	 17	 0	 27.016176	 29.016100	
MRI_faces_104	 2	 1	 after	 2	 2063.jpg	 8	 0	 31.016118	 33.016391	
MRI_faces_104	 2	 1	 after	 2	 2155.jpg	 52	 0	 35.016766	 37.017158	
MRI_faces_104	 2	 1	 after	 2	 1216.jpg	 6	 1	 41.017907	 43.018169	
MRI_faces_104	 2	 1	 after	 2	 2041.jpg	 53	 0	 44.018282	 46.018668	
MRI_faces_104	 2	 1	 after	 2	 2240.jpg	 4	 0	 47.018906	 49.019229	
MRI_faces_104	 2	 1	 after	 2	 1210.jpg	 47	 1	 52.019708	 54.020068	
MRI_faces_104	 2	 1	 after	 2	 2045.jpg	 41	 0	 60.016555	 62.021523	
MRI_faces_104	 2	 1	 after	 2	 2128.jpg	 40	 0	 63.016632	 65.016584	
MRI_faces_104	 2	 1	 after	 2	 1262.jpg	 43	 1	 66.016661	 68.016728	
MRI_faces_104	 2	 1	 after	 2	 2058.jpg	 18	 0	 69.016656	 71.016746	
MRI_faces_104	 2	 1	 after	 2	 1255.jpg	 5	 1	 72.016738	 74.016725	
MRI_faces_104	 2	 1	 after	 2	 2209.jpg	 50	 0	 75.016764	 77.016812	
MRI_faces_104	 2	 1	 after	 2	 1127.jpg	 39	 1	 79.016842	 81.016856	
MRI_faces_104	 2	 1	 after	 2	 2053.jpg	 54	 0	 82.016943	 84.016898	
MRI_faces_104	 2	 1	 after	 2	 1192.jpg	 58	 1	 85.016926	 87.016991	
MRI_faces_104	 2	 1	 after	 2	 2164.jpg	 45	 0	 90.016968	 92.016975	
MRI_faces_104	 2	 1	 after	 2	 2229.jpg	 20	 0	 95.017098	 97.017051	
MRI_faces_104	 2	 1	 after	 2	 2218.jpg	 22	 0	 102.017139	 104.017114	
MRI_faces_104	 2	 1	 after	 2	 2125.jpg	 51	 0	 105.017116	 107.017219	
MRI_faces_104	 2	 1	 after	 2	 1202.jpg	 15	 1	 108.017197	 110.017205	
MRI_faces_104	 2	 1	 after	 2	 1145.jpg	 11	 1	 111.017207	 113.017238	
MRI_faces_104	 2	 1	 after	 2	 1073.jpg	 42	 1	 116.017293	 118.017357	
MRI_faces_104	 2	 1	 after	 2	 2149.jpg	 55	 0	 119.017337	 121.017381	
MRI_faces_104	 2	 1	 after	 2	 1017.jpg	 44	 1	 122.017360	 124.017428	
MRI_faces_104	 2	 1	 after	 2	 1226.jpg	 49	 1	 125.017416	 127.017430	
MRI_faces_104	 2	 1	 after	 2	 2110.jpg	 14	 0	 130.017491	 132.017570	
MRI_faces_104	 2	 1	 after	 2	 1027.jpg	 48	 1	 135.017616	 137.017849	
MRI_faces_104	 2	 1	 after	 2	 1130.jpg	 13	 1	 139.018167	 141.018516	
MRI_faces_104	 2	 1	 after	 2	 1019.jpg	 12	 1	 145.017646	 147.017690	
MRI_faces_104	 2	 1	 after	 2	 1050.jpg	 21	 1	 148.017728	 150.017711	
MRI_faces_104	 2	 1	 after	 2	 1246.jpg	 9	 1	 152.017718	 154.017829	
MRI_faces_104	 2	 1	 after	 2	 2181.jpg	 46	 0	 157.017780	 159.017791	
MRI_faces_104	 2	 1	 after	 2	 1035.jpg	 3	 1	 161.017875	 163.017852	
