subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_112	 2	 1	 after	 2	 1145.jpg	 7	 1	 2.139081	 4.023144	
MRI_faces_112	 2	 1	 after	 2	 2053.jpg	 4	 0	 7.023526	 9.023937	
MRI_faces_112	 2	 1	 after	 2	 1146.jpg	 53	 1	 10.024052	 12.024419	
MRI_faces_112	 2	 1	 after	 2	 2181.jpg	 5	 0	 16.025193	 18.025546	
MRI_faces_112	 2	 1	 after	 2	 2043.jpg	 16	 0	 19.025669	 21.026044	
MRI_faces_112	 2	 1	 after	 2	 2058.jpg	 40	 0	 22.021654	 24.021657	
MRI_faces_112	 2	 1	 after	 2	 2153.jpg	 45	 0	 27.021804	 29.021804	
MRI_faces_112	 2	 1	 after	 2	 2024.jpg	 19	 0	 30.021731	 32.021821	
MRI_faces_112	 2	 1	 after	 2	 2112.jpg	 12	 0	 33.021935	 35.021906	
MRI_faces_112	 2	 1	 after	 2	 1013.jpg	 56	 1	 37.021882	 39.021935	
MRI_faces_112	 2	 1	 after	 2	 2015.jpg	 9	 0	 40.021903	 42.021942	
MRI_faces_112	 2	 1	 after	 2	 1127.jpg	 44	 1	 45.022047	 47.022060	
MRI_faces_112	 2	 1	 after	 2	 1255.jpg	 17	 1	 52.022117	 54.022155	
MRI_faces_112	 2	 1	 after	 2	 1202.jpg	 15	 1	 56.022181	 58.022193	
MRI_faces_112	 2	 1	 after	 2	 2010.jpg	 22	 0	 59.022189	 61.022249	
MRI_faces_112	 2	 1	 after	 2	 2006.jpg	 10	 0	 62.022301	 64.022278	
MRI_faces_112	 2	 1	 after	 2	 2212.jpg	 11	 0	 65.022257	 67.022284	
MRI_faces_112	 2	 1	 after	 2	 2089.jpg	 6	 0	 68.022344	 70.022319	
MRI_faces_112	 2	 1	 after	 2	 1204.jpg	 46	 1	 72.022385	 74.022439	
MRI_faces_112	 2	 1	 after	 2	 1019.jpg	 50	 1	 77.022417	 79.022449	
MRI_faces_112	 2	 1	 after	 2	 2118.jpg	 20	 0	 81.022438	 83.022536	
MRI_faces_112	 2	 1	 after	 2	 1246.jpg	 54	 1	 86.023697	 88.024184	
MRI_faces_112	 2	 1	 after	 2	 1183.jpg	 47	 1	 92.022573	 94.022610	
MRI_faces_112	 2	 1	 after	 2	 2128.jpg	 48	 0	 97.022683	 99.022990	
MRI_faces_112	 2	 1	 after	 2	 1060.jpg	 57	 1	 101.023225	 103.023666	
MRI_faces_112	 2	 1	 after	 2	 1017.jpg	 8	 1	 104.023753	 106.024192	
MRI_faces_112	 2	 1	 after	 2	 1192.jpg	 51	 1	 107.024280	 109.024680	
MRI_faces_112	 2	 1	 after	 2	 1210.jpg	 42	 1	 115.022910	 117.022915	
MRI_faces_112	 2	 1	 after	 2	 2125.jpg	 41	 0	 119.022973	 121.023007	
MRI_faces_112	 2	 1	 after	 2	 2110.jpg	 43	 0	 122.022959	 124.022991	
MRI_faces_112	 2	 1	 after	 2	 2209.jpg	 14	 0	 127.023059	 129.023017	
MRI_faces_112	 2	 1	 after	 2	 1150.jpg	 58	 1	 130.023058	 132.023064	
MRI_faces_112	 2	 1	 after	 2	 2155.jpg	 39	 0	 134.023139	 136.023198	
MRI_faces_112	 2	 1	 after	 2	 2248.jpg	 21	 0	 137.022940	 139.022925	
MRI_faces_112	 2	 1	 after	 2	 1035.jpg	 3	 1	 142.023067	 144.023284	
MRI_faces_112	 2	 1	 after	 2	 1050.jpg	 52	 1	 145.023020	 147.023338	
MRI_faces_112	 2	 1	 after	 2	 2039.jpg	 18	 0	 150.023140	 152.023188	
MRI_faces_112	 2	 1	 after	 2	 2194.jpg	 55	 0	 154.023179	 156.023170	
MRI_faces_112	 2	 1	 after	 2	 2063.jpg	 13	 0	 157.023158	 159.023408	
MRI_faces_112	 2	 1	 after	 2	 1073.jpg	 49	 1	 161.023437	 163.023441	
