subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_104	 2	 1	 before	 1	 1050.jpg	 21	 1	 2.145327	 4.016719	
MRI_faces_104	 2	 1	 before	 1	 1226.jpg	 49	 1	 8.016779	 10.016674	
MRI_faces_104	 2	 1	 before	 1	 1027.jpg	 48	 1	 11.016909	 13.016869	
MRI_faces_104	 2	 1	 before	 1	 1031.jpg	 10	 1	 15.016957	 17.016937	
MRI_faces_104	 2	 1	 before	 1	 2125.jpg	 51	 0	 19.016967	 21.016962	
MRI_faces_104	 2	 1	 before	 1	 1145.jpg	 11	 1	 27.017052	 29.017122	
MRI_faces_104	 2	 1	 before	 1	 2045.jpg	 41	 0	 30.017161	 32.017247	
MRI_faces_104	 2	 1	 before	 1	 1246.jpg	 9	 1	 35.017727	 37.018116	
MRI_faces_104	 2	 1	 before	 1	 1073.jpg	 42	 1	 38.018319	 40.021370	
MRI_faces_104	 2	 1	 before	 1	 1019.jpg	 12	 1	 44.021427	 46.022033	
MRI_faces_104	 2	 1	 before	 1	 2128.jpg	 40	 0	 49.017422	 51.017401	
MRI_faces_104	 2	 1	 before	 1	 1127.jpg	 39	 1	 52.020750	 54.021183	
MRI_faces_104	 2	 1	 before	 1	 1192.jpg	 58	 1	 56.017605	 58.017605	
MRI_faces_104	 2	 1	 before	 1	 1035.jpg	 3	 1	 60.017650	 62.017678	
MRI_faces_104	 2	 1	 before	 1	 1216.jpg	 6	 1	 65.017692	 67.017673	
MRI_faces_104	 2	 1	 before	 1	 1130.jpg	 13	 1	 70.017794	 72.017797	
MRI_faces_104	 2	 1	 before	 1	 2112.jpg	 19	 0	 75.017833	 77.017850	
MRI_faces_104	 2	 1	 before	 1	 1017.jpg	 44	 1	 79.017795	 81.017873	
MRI_faces_104	 2	 1	 before	 1	 2209.jpg	 50	 0	 83.017963	 85.017952	
MRI_faces_104	 2	 1	 before	 1	 2218.jpg	 22	 0	 87.017953	 89.017956	
MRI_faces_104	 2	 1	 before	 1	 2063.jpg	 8	 0	 90.017999	 92.018042	
MRI_faces_104	 2	 1	 before	 1	 2110.jpg	 14	 0	 94.018089	 96.018089	
MRI_faces_104	 2	 1	 before	 1	 2053.jpg	 54	 0	 97.018068	 99.018148	
MRI_faces_104	 2	 1	 before	 1	 2155.jpg	 52	 0	 100.018161	 102.018112	
MRI_faces_104	 2	 1	 before	 1	 1255.jpg	 5	 1	 103.018129	 105.018263	
MRI_faces_104	 2	 1	 before	 1	 1262.jpg	 43	 1	 107.018154	 109.018237	
MRI_faces_104	 2	 1	 before	 1	 1210.jpg	 47	 1	 112.018304	 114.018371	
MRI_faces_104	 2	 1	 before	 1	 2153.jpg	 17	 0	 115.018355	 117.018386	
MRI_faces_104	 2	 1	 before	 1	 2194.jpg	 56	 0	 118.015618	 120.018372	
MRI_faces_104	 2	 1	 before	 1	 2041.jpg	 53	 0	 123.018461	 125.018464	
MRI_faces_104	 2	 1	 before	 1	 2229.jpg	 20	 0	 126.017028	 128.017385	
MRI_faces_104	 2	 1	 before	 1	 2149.jpg	 55	 0	 129.018516	 131.017787	
MRI_faces_104	 2	 1	 before	 1	 2015.jpg	 16	 0	 134.001752	 136.018705	
MRI_faces_104	 2	 1	 before	 1	 2248.jpg	 7	 0	 139.018563	 141.018594	
MRI_faces_104	 2	 1	 before	 1	 2181.jpg	 46	 0	 142.005937	 144.006729	
MRI_faces_104	 2	 1	 before	 1	 2164.jpg	 45	 0	 145.018636	 147.018722	
MRI_faces_104	 2	 1	 before	 1	 2240.jpg	 4	 0	 148.006337	 150.007382	
MRI_faces_104	 2	 1	 before	 1	 1202.jpg	 15	 1	 151.018784	 153.018829	
MRI_faces_104	 2	 1	 before	 1	 2058.jpg	 18	 0	 158.005782	 160.006519	
MRI_faces_104	 2	 1	 before	 1	 1150.jpg	 57	 1	 161.018851	 163.019008	
