subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_122	 2	 1	 after	 1	 2053.jpg	 10	 0	 2.028113	 4.028554	
MRI_faces_122	 2	 1	 after	 1	 2194.jpg	 39	 0	 8.029154	 10.029597	
MRI_faces_122	 2	 1	 after	 1	 1145.jpg	 40	 1	 11.029779	 13.030037	
MRI_faces_122	 2	 1	 after	 1	 1226.jpg	 47	 1	 15.030463	 17.030758	
MRI_faces_122	 2	 1	 after	 1	 1150.jpg	 46	 1	 19.023225	 21.023244	
MRI_faces_122	 2	 1	 after	 1	 2164.jpg	 44	 0	 27.023381	 29.023366	
MRI_faces_122	 2	 1	 after	 1	 2043.jpg	 22	 0	 30.023428	 32.023481	
MRI_faces_122	 2	 1	 after	 1	 2212.jpg	 13	 0	 35.023458	 37.023504	
MRI_faces_122	 2	 1	 after	 1	 1130.jpg	 45	 1	 38.023525	 40.023586	
MRI_faces_122	 2	 1	 after	 1	 1031.jpg	 6	 1	 44.023558	 46.023625	
MRI_faces_122	 2	 1	 after	 1	 1013.jpg	 7	 1	 49.023618	 51.023715	
MRI_faces_122	 2	 1	 after	 1	 2112.jpg	 5	 0	 52.023753	 54.023722	
MRI_faces_122	 2	 1	 after	 1	 2248.jpg	 3	 0	 56.023768	 58.023741	
MRI_faces_122	 2	 1	 after	 1	 2155.jpg	 42	 0	 60.023784	 62.023859	
MRI_faces_122	 2	 1	 after	 1	 2118.jpg	 21	 0	 65.023923	 67.023949	
MRI_faces_122	 2	 1	 after	 1	 1191.jpg	 9	 1	 70.023883	 72.023952	
MRI_faces_122	 2	 1	 after	 1	 2041.jpg	 58	 0	 75.024237	 77.024597	
MRI_faces_122	 2	 1	 after	 1	 1007.jpg	 41	 1	 79.024904	 81.025304	
MRI_faces_122	 2	 1	 after	 1	 1080.jpg	 4	 1	 83.025603	 85.025929	
MRI_faces_122	 2	 1	 after	 1	 2125.jpg	 19	 0	 87.026370	 89.026724	
MRI_faces_122	 2	 1	 after	 1	 2094.jpg	 20	 0	 90.027037	 92.027599	
MRI_faces_122	 2	 1	 after	 1	 1246.jpg	 57	 1	 94.028040	 96.028149	
MRI_faces_122	 2	 1	 after	 1	 1216.jpg	 18	 1	 97.028025	 99.028406	
MRI_faces_122	 2	 1	 after	 1	 1183.jpg	 56	 1	 100.028584	 102.028991	
MRI_faces_122	 2	 1	 after	 1	 1050.jpg	 17	 1	 103.029097	 105.029440	
MRI_faces_122	 2	 1	 after	 1	 2039.jpg	 16	 0	 107.029816	 109.030137	
MRI_faces_122	 2	 1	 after	 1	 1173.jpg	 54	 1	 112.030676	 114.031007	
MRI_faces_122	 2	 1	 after	 1	 1019.jpg	 43	 1	 115.031231	 117.024564	
MRI_faces_122	 2	 1	 after	 1	 1127.jpg	 48	 1	 118.024533	 120.024624	
MRI_faces_122	 2	 1	 after	 1	 1035.jpg	 15	 1	 123.024568	 125.024627	
MRI_faces_122	 2	 1	 after	 1	 2015.jpg	 14	 0	 126.024674	 128.024619	
MRI_faces_122	 2	 1	 after	 1	 1027.jpg	 8	 1	 129.024673	 131.024662	
MRI_faces_122	 2	 1	 after	 1	 2006.jpg	 12	 0	 134.024692	 136.024740	
MRI_faces_122	 2	 1	 after	 1	 2058.jpg	 49	 0	 139.024783	 141.024816	
MRI_faces_122	 2	 1	 after	 1	 1204.jpg	 50	 1	 142.024818	 144.024930	
MRI_faces_122	 2	 1	 after	 1	 1052.jpg	 53	 1	 145.024857	 147.024906	
MRI_faces_122	 2	 1	 after	 1	 1017.jpg	 55	 1	 148.024953	 150.024963	
MRI_faces_122	 2	 1	 after	 1	 1060.jpg	 52	 1	 151.024986	 153.025004	
MRI_faces_122	 2	 1	 after	 1	 2045.jpg	 51	 0	 158.025019	 160.025028	
MRI_faces_122	 2	 1	 after	 1	 2089.jpg	 11	 0	 161.025045	 163.025060	
