subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_111	 1	 1	 after	 2	 2181.jpg	 13	 0	 2.154442	 4.021485	
MRI_faces_111	 1	 1	 after	 2	 1050.jpg	 3	 1	 7.021898	 9.022281	
MRI_faces_111	 1	 1	 after	 2	 1130.jpg	 10	 1	 10.022516	 12.022816	
MRI_faces_111	 1	 1	 after	 2	 1019.jpg	 50	 1	 16.023562	 18.023906	
MRI_faces_111	 1	 1	 after	 2	 1031.jpg	 11	 1	 19.024004	 21.024397	
MRI_faces_111	 1	 1	 after	 2	 2015.jpg	 18	 0	 22.024634	 24.024890	
MRI_faces_111	 1	 1	 after	 2	 1216.jpg	 7	 1	 27.018414	 29.018423	
MRI_faces_111	 1	 1	 after	 2	 1035.jpg	 8	 1	 30.018364	 32.018470	
MRI_faces_111	 1	 1	 after	 2	 2149.jpg	 51	 0	 33.018372	 35.018505	
MRI_faces_111	 1	 1	 after	 2	 1202.jpg	 9	 1	 37.018588	 39.018525	
MRI_faces_111	 1	 1	 after	 2	 2128.jpg	 57	 0	 40.018514	 42.018562	
MRI_faces_111	 1	 1	 after	 2	 2094.jpg	 52	 0	 45.018649	 47.018692	
MRI_faces_111	 1	 1	 after	 2	 2058.jpg	 54	 0	 52.018767	 54.018703	
MRI_faces_111	 1	 1	 after	 2	 1191.jpg	 16	 1	 56.018768	 58.018795	
MRI_faces_111	 1	 1	 after	 2	 2218.jpg	 44	 0	 59.018745	 61.018794	
MRI_faces_111	 1	 1	 after	 2	 1204.jpg	 42	 1	 62.018855	 64.018890	
MRI_faces_111	 1	 1	 after	 2	 1255.jpg	 19	 1	 65.018895	 67.018958	
MRI_faces_111	 1	 1	 after	 2	 2155.jpg	 58	 0	 68.019005	 70.019007	
MRI_faces_111	 1	 1	 after	 2	 1173.jpg	 46	 1	 72.018929	 74.019064	
MRI_faces_111	 1	 1	 after	 2	 2209.jpg	 43	 0	 77.019091	 79.019028	
MRI_faces_111	 1	 1	 after	 2	 1226.jpg	 41	 1	 81.019103	 83.019170	
MRI_faces_111	 1	 1	 after	 2	 1246.jpg	 5	 1	 86.019200	 88.019409	
MRI_faces_111	 1	 1	 after	 2	 2118.jpg	 20	 0	 92.020158	 94.020415	
MRI_faces_111	 1	 1	 after	 2	 1073.jpg	 40	 1	 97.020984	 99.021296	
MRI_faces_111	 1	 1	 after	 2	 2063.jpg	 17	 0	 101.021674	 103.021977	
MRI_faces_111	 1	 1	 after	 2	 1150.jpg	 55	 1	 104.022048	 106.022454	
MRI_faces_111	 1	 1	 after	 2	 2089.jpg	 21	 0	 107.022745	 109.023070	
MRI_faces_111	 1	 1	 after	 2	 2125.jpg	 47	 0	 115.024095	 117.024485	
MRI_faces_111	 1	 1	 after	 2	 1146.jpg	 22	 1	 119.024826	 121.019632	
MRI_faces_111	 1	 1	 after	 2	 1127.jpg	 12	 1	 122.025291	 124.025655	
MRI_faces_111	 1	 1	 after	 2	 2010.jpg	 4	 0	 127.019683	 129.019649	
MRI_faces_111	 1	 1	 after	 2	 2045.jpg	 39	 0	 130.019750	 132.019656	
MRI_faces_111	 1	 1	 after	 2	 1052.jpg	 15	 1	 134.019757	 136.019829	
MRI_faces_111	 1	 1	 after	 2	 2153.jpg	 14	 0	 137.019768	 139.019785	
MRI_faces_111	 1	 1	 after	 2	 2240.jpg	 45	 0	 142.019856	 144.019964	
MRI_faces_111	 1	 1	 after	 2	 2110.jpg	 53	 0	 145.019910	 147.019932	
MRI_faces_111	 1	 1	 after	 2	 1027.jpg	 49	 1	 150.019940	 152.019935	
MRI_faces_111	 1	 1	 after	 2	 2164.jpg	 56	 0	 154.019938	 156.020019	
MRI_faces_111	 1	 1	 after	 2	 2248.jpg	 6	 0	 157.019821	 159.020016	
MRI_faces_111	 1	 1	 after	 2	 2041.jpg	 48	 0	 161.020032	 163.020047	
