subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_141	 1	 1	 before	 1	 1007.jpg	 9	 1	 2.151546	 4.027549	
MRI_faces_141	 1	 1	 before	 1	 2155.jpg	 50	 0	 6.027535	 8.027651	
MRI_faces_141	 1	 1	 before	 1	 2125.jpg	 3	 0	 11.027708	 13.027597	
MRI_faces_141	 1	 1	 before	 1	 1173.jpg	 55	 1	 15.027666	 17.027672	
MRI_faces_141	 1	 1	 before	 1	 2218.jpg	 46	 0	 20.027792	 22.027812	
MRI_faces_141	 1	 1	 before	 1	 1150.jpg	 58	 1	 24.027835	 26.027883	
MRI_faces_141	 1	 1	 before	 1	 2240.jpg	 18	 0	 27.027834	 29.027920	
MRI_faces_141	 1	 1	 before	 1	 1073.jpg	 12	 1	 31.027936	 33.027929	
MRI_faces_141	 1	 1	 before	 1	 2045.jpg	 45	 0	 35.027968	 37.027975	
MRI_faces_141	 1	 1	 before	 1	 2112.jpg	 52	 0	 41.028105	 43.028054	
MRI_faces_141	 1	 1	 before	 1	 2006.jpg	 49	 0	 44.028142	 46.028148	
MRI_faces_141	 1	 1	 before	 1	 1035.jpg	 13	 1	 47.028204	 49.028257	
MRI_faces_141	 1	 1	 before	 1	 2063.jpg	 15	 0	 52.028225	 54.028243	
MRI_faces_141	 1	 1	 before	 1	 2164.jpg	 47	 0	 60.028330	 62.028693	
MRI_faces_141	 1	 1	 before	 1	 1255.jpg	 20	 1	 63.028852	 65.029229	
MRI_faces_141	 1	 1	 before	 1	 2089.jpg	 17	 0	 66.031870	 68.032639	
MRI_faces_141	 1	 1	 before	 1	 2153.jpg	 41	 0	 69.028458	 71.028563	
MRI_faces_141	 1	 1	 before	 1	 1017.jpg	 4	 1	 72.028520	 74.028578	
MRI_faces_141	 1	 1	 before	 1	 2181.jpg	 14	 0	 75.028644	 77.028623	
MRI_faces_141	 1	 1	 before	 1	 1130.jpg	 44	 1	 79.028590	 81.028698	
MRI_faces_141	 1	 1	 before	 1	 1052.jpg	 57	 1	 82.028634	 84.028689	
MRI_faces_141	 1	 1	 before	 1	 2229.jpg	 6	 0	 85.028638	 87.028686	
MRI_faces_141	 1	 1	 before	 1	 2248.jpg	 48	 0	 90.028721	 92.028779	
MRI_faces_141	 1	 1	 before	 1	 1027.jpg	 43	 1	 95.028861	 97.028865	
MRI_faces_141	 1	 1	 before	 1	 2041.jpg	 16	 0	 102.028872	 104.028964	
MRI_faces_141	 1	 1	 before	 1	 2053.jpg	 10	 0	 105.028991	 107.028935	
MRI_faces_141	 1	 1	 before	 1	 1050.jpg	 22	 1	 108.029035	 110.028995	
MRI_faces_141	 1	 1	 before	 1	 1204.jpg	 54	 1	 111.029132	 113.020931	
MRI_faces_141	 1	 1	 before	 1	 1183.jpg	 51	 1	 116.029152	 118.029134	
MRI_faces_141	 1	 1	 before	 1	 2118.jpg	 8	 0	 119.029127	 121.029181	
MRI_faces_141	 1	 1	 before	 1	 1192.jpg	 39	 1	 122.029217	 124.029219	
MRI_faces_141	 1	 1	 before	 1	 2212.jpg	 19	 0	 125.029287	 127.029313	
MRI_faces_141	 1	 1	 before	 1	 1019.jpg	 21	 1	 130.029248	 132.029300	
MRI_faces_141	 1	 1	 before	 1	 2149.jpg	 53	 0	 135.029396	 137.029349	
MRI_faces_141	 1	 1	 before	 1	 1262.jpg	 5	 1	 139.029392	 141.029489	
MRI_faces_141	 1	 1	 before	 1	 2024.jpg	 40	 0	 145.029482	 147.026905	
MRI_faces_141	 1	 1	 before	 1	 1013.jpg	 11	 1	 148.029537	 150.029587	
MRI_faces_141	 1	 1	 before	 1	 1216.jpg	 42	 1	 152.029528	 154.029641	
MRI_faces_141	 1	 1	 before	 1	 2094.jpg	 7	 0	 157.028547	 159.029762	
MRI_faces_141	 1	 1	 before	 1	 1246.jpg	 56	 1	 161.029752	 163.029614	
