subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_109	 1	 1	 after	 1	 2006.jpg	 8	 0	 2.161671	 4.031202	
MRI_faces_109	 1	 1	 after	 1	 2118.jpg	 5	 0	 8.031343	 10.031254	
MRI_faces_109	 1	 1	 after	 1	 2063.jpg	 11	 0	 11.031268	 13.031481	
MRI_faces_109	 1	 1	 after	 1	 1216.jpg	 15	 1	 15.031569	 17.031566	
MRI_faces_109	 1	 1	 after	 1	 1210.jpg	 3	 1	 19.031659	 21.031724	
MRI_faces_109	 1	 1	 after	 1	 2058.jpg	 46	 0	 27.032715	 29.033154	
MRI_faces_109	 1	 1	 after	 1	 1013.jpg	 12	 1	 30.035079	 32.036239	
MRI_faces_109	 1	 1	 after	 1	 2212.jpg	 16	 0	 35.031895	 37.031887	
MRI_faces_109	 1	 1	 after	 1	 2149.jpg	 43	 0	 38.031943	 40.031950	
MRI_faces_109	 1	 1	 after	 1	 2240.jpg	 50	 0	 44.031956	 46.032012	
MRI_faces_109	 1	 1	 after	 1	 2041.jpg	 56	 0	 49.032036	 51.032044	
MRI_faces_109	 1	 1	 after	 1	 2194.jpg	 48	 0	 52.032158	 54.032171	
MRI_faces_109	 1	 1	 after	 1	 2043.jpg	 45	 0	 56.032163	 58.032256	
MRI_faces_109	 1	 1	 after	 1	 2181.jpg	 22	 0	 60.032302	 62.032296	
MRI_faces_109	 1	 1	 after	 1	 1052.jpg	 57	 1	 65.032237	 67.032385	
MRI_faces_109	 1	 1	 after	 1	 1226.jpg	 52	 1	 70.032317	 72.032404	
MRI_faces_109	 1	 1	 after	 1	 1130.jpg	 47	 1	 75.032441	 77.032450	
MRI_faces_109	 1	 1	 after	 1	 1050.jpg	 6	 1	 79.032558	 81.032537	
MRI_faces_109	 1	 1	 after	 1	 2053.jpg	 21	 0	 83.032525	 85.032606	
MRI_faces_109	 1	 1	 after	 1	 2128.jpg	 49	 0	 87.032595	 89.032576	
MRI_faces_109	 1	 1	 after	 1	 2112.jpg	 13	 0	 90.032607	 92.032591	
MRI_faces_109	 1	 1	 after	 1	 1202.jpg	 17	 1	 94.032718	 96.032792	
MRI_faces_109	 1	 1	 after	 1	 2248.jpg	 18	 0	 97.032700	 99.032827	
MRI_faces_109	 1	 1	 after	 1	 2229.jpg	 20	 0	 100.032796	 102.032753	
MRI_faces_109	 1	 1	 after	 1	 2010.jpg	 9	 0	 103.032801	 105.032780	
MRI_faces_109	 1	 1	 after	 1	 1262.jpg	 14	 1	 107.032880	 109.032884	
MRI_faces_109	 1	 1	 after	 1	 2024.jpg	 42	 0	 112.032890	 114.032908	
MRI_faces_109	 1	 1	 after	 1	 2094.jpg	 4	 0	 115.032995	 117.032979	
MRI_faces_109	 1	 1	 after	 1	 1150.jpg	 40	 1	 118.033036	 120.033067	
MRI_faces_109	 1	 1	 after	 1	 1031.jpg	 7	 1	 123.033049	 125.033179	
MRI_faces_109	 1	 1	 after	 1	 1027.jpg	 39	 1	 126.033405	 128.033671	
MRI_faces_109	 1	 1	 after	 1	 2153.jpg	 19	 0	 129.033123	 131.033156	
MRI_faces_109	 1	 1	 after	 1	 2155.jpg	 41	 0	 134.033229	 136.033266	
MRI_faces_109	 1	 1	 after	 1	 2125.jpg	 10	 0	 139.033309	 141.033321	
MRI_faces_109	 1	 1	 after	 1	 1127.jpg	 58	 1	 142.033303	 144.033304	
MRI_faces_109	 1	 1	 after	 1	 2110.jpg	 53	 0	 145.033334	 147.033418	
MRI_faces_109	 1	 1	 after	 1	 1060.jpg	 51	 1	 148.033350	 150.033449	
MRI_faces_109	 1	 1	 after	 1	 1183.jpg	 55	 1	 151.033460	 153.033408	
MRI_faces_109	 1	 1	 after	 1	 1204.jpg	 54	 1	 158.033467	 160.033524	
MRI_faces_109	 1	 1	 after	 1	 1246.jpg	 44	 1	 161.033472	 163.023039	
