subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_102	 2	 1	 after	 1	 2248.jpg	 13	 0	 2.117023	 4.017440	
MRI_faces_102	 2	 1	 after	 1	 1226.jpg	 58	 1	 8.018071	 10.018481	
MRI_faces_102	 2	 1	 after	 1	 1262.jpg	 11	 1	 11.018635	 13.019056	
MRI_faces_102	 2	 1	 after	 1	 1035.jpg	 7	 1	 15.019353	 17.019606	
MRI_faces_102	 2	 1	 after	 1	 2118.jpg	 5	 0	 19.020042	 21.020312	
MRI_faces_102	 2	 1	 after	 1	 1114.jpg	 6	 1	 27.014612	 29.014603	
MRI_faces_102	 2	 1	 after	 1	 1216.jpg	 16	 1	 30.022029	 32.022241	
MRI_faces_102	 2	 1	 after	 1	 1050.jpg	 41	 1	 35.014748	 37.014760	
MRI_faces_102	 2	 1	 after	 1	 2110.jpg	 56	 0	 38.014766	 40.014780	
MRI_faces_102	 2	 1	 after	 1	 2125.jpg	 4	 0	 44.014924	 46.014899	
MRI_faces_102	 2	 1	 after	 1	 1080.jpg	 3	 1	 49.014977	 51.015010	
MRI_faces_102	 2	 1	 after	 1	 1127.jpg	 51	 1	 52.014968	 54.014980	
MRI_faces_102	 2	 1	 after	 1	 1013.jpg	 45	 1	 56.015025	 58.026822	
MRI_faces_102	 2	 1	 after	 1	 1052.jpg	 49	 1	 60.015102	 62.015099	
MRI_faces_102	 2	 1	 after	 1	 1019.jpg	 43	 1	 65.015175	 67.015226	
MRI_faces_102	 2	 1	 after	 1	 2212.jpg	 10	 0	 70.015351	 72.015345	
MRI_faces_102	 2	 1	 after	 1	 2063.jpg	 21	 0	 75.015269	 77.015251	
MRI_faces_102	 2	 1	 after	 1	 2181.jpg	 9	 0	 79.015274	 81.015391	
MRI_faces_102	 2	 1	 after	 1	 1204.jpg	 57	 1	 83.015418	 85.015392	
MRI_faces_102	 2	 1	 after	 1	 2089.jpg	 15	 0	 87.015471	 89.015533	
MRI_faces_102	 2	 1	 after	 1	 2112.jpg	 19	 0	 90.015669	 92.016125	
MRI_faces_102	 2	 1	 after	 1	 1191.jpg	 18	 1	 94.016389	 96.016801	
MRI_faces_102	 2	 1	 after	 1	 1031.jpg	 17	 1	 97.016946	 99.017234	
MRI_faces_102	 2	 1	 after	 1	 2010.jpg	 8	 0	 100.017394	 102.017775	
MRI_faces_102	 2	 1	 after	 1	 2015.jpg	 14	 0	 103.017979	 105.018362	
MRI_faces_102	 2	 1	 after	 1	 1130.jpg	 44	 1	 107.018659	 109.019046	
MRI_faces_102	 2	 1	 after	 1	 1150.jpg	 53	 1	 112.019558	 114.019847	
MRI_faces_102	 2	 1	 after	 1	 1060.jpg	 52	 1	 115.020064	 117.020416	
MRI_faces_102	 2	 1	 after	 1	 1027.jpg	 48	 1	 118.020618	 120.020986	
MRI_faces_102	 2	 1	 after	 1	 1202.jpg	 22	 1	 123.021400	 125.015894	
MRI_faces_102	 2	 1	 after	 1	 2045.jpg	 50	 0	 126.021914	 128.022275	
MRI_faces_102	 2	 1	 after	 1	 1173.jpg	 54	 1	 129.015909	 131.016029	
MRI_faces_102	 2	 1	 after	 1	 2149.jpg	 46	 0	 134.016084	 136.016040	
MRI_faces_102	 2	 1	 after	 1	 2194.jpg	 42	 0	 139.016021	 141.016100	
MRI_faces_102	 2	 1	 after	 1	 2153.jpg	 12	 0	 142.016051	 144.016121	
MRI_faces_102	 2	 1	 after	 1	 2209.jpg	 20	 0	 145.016190	 147.016098	
MRI_faces_102	 2	 1	 after	 1	 2043.jpg	 39	 0	 148.016123	 150.016137	
MRI_faces_102	 2	 1	 after	 1	 1246.jpg	 55	 1	 151.016182	 153.016190	
MRI_faces_102	 2	 1	 after	 1	 1192.jpg	 47	 1	 158.016287	 160.016351	
MRI_faces_102	 2	 1	 after	 1	 2128.jpg	 40	 0	 161.016337	 163.016342	
