subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_139	 1	 1	 after	 1	 1262.jpg	 19	 1	 2.159877	 4.030969	
MRI_faces_139	 1	 1	 after	 1	 1060.jpg	 41	 1	 6.031032	 8.031084	
MRI_faces_139	 1	 1	 after	 1	 2058.jpg	 55	 0	 11.031144	 13.031288	
MRI_faces_139	 1	 1	 after	 1	 1173.jpg	 48	 1	 15.031359	 17.031429	
MRI_faces_139	 1	 1	 after	 1	 2024.jpg	 46	 0	 20.031404	 22.031448	
MRI_faces_139	 1	 1	 after	 1	 1073.jpg	 13	 1	 24.031561	 26.031554	
MRI_faces_139	 1	 1	 after	 1	 2155.jpg	 54	 0	 27.031549	 29.031542	
MRI_faces_139	 1	 1	 after	 1	 2229.jpg	 40	 0	 31.031596	 33.032000	
MRI_faces_139	 1	 1	 after	 1	 1050.jpg	 42	 1	 35.032258	 37.032569	
MRI_faces_139	 1	 1	 after	 1	 2149.jpg	 49	 0	 41.033322	 43.033649	
MRI_faces_139	 1	 1	 after	 1	 1191.jpg	 44	 1	 44.031768	 46.035449	
MRI_faces_139	 1	 1	 after	 1	 1027.jpg	 39	 1	 47.031810	 49.031883	
MRI_faces_139	 1	 1	 after	 1	 2045.jpg	 12	 0	 52.031998	 54.032015	
MRI_faces_139	 1	 1	 after	 1	 1017.jpg	 10	 1	 60.032081	 62.032133	
MRI_faces_139	 1	 1	 after	 1	 2164.jpg	 52	 0	 63.032144	 65.032157	
MRI_faces_139	 1	 1	 after	 1	 2053.jpg	 20	 0	 66.032132	 68.032186	
MRI_faces_139	 1	 1	 after	 1	 2043.jpg	 56	 0	 69.032137	 71.032152	
MRI_faces_139	 1	 1	 after	 1	 1146.jpg	 15	 1	 72.032236	 74.032300	
MRI_faces_139	 1	 1	 after	 1	 2039.jpg	 47	 0	 75.032274	 77.032257	
MRI_faces_139	 1	 1	 after	 1	 2063.jpg	 14	 0	 79.032319	 81.032280	
MRI_faces_139	 1	 1	 after	 1	 1130.jpg	 53	 1	 82.032375	 84.032362	
MRI_faces_139	 1	 1	 after	 1	 2181.jpg	 51	 0	 85.032369	 87.032468	
MRI_faces_139	 1	 1	 after	 1	 2094.jpg	 11	 0	 90.032414	 92.032442	
MRI_faces_139	 1	 1	 after	 1	 2209.jpg	 7	 0	 95.032515	 97.032519	
MRI_faces_139	 1	 1	 after	 1	 2240.jpg	 8	 0	 102.032669	 104.032675	
MRI_faces_139	 1	 1	 after	 1	 2006.jpg	 5	 0	 105.032747	 107.032658	
MRI_faces_139	 1	 1	 after	 1	 2110.jpg	 21	 0	 108.032673	 110.032785	
MRI_faces_139	 1	 1	 after	 1	 2125.jpg	 16	 0	 111.032711	 113.032704	
MRI_faces_139	 1	 1	 after	 1	 1210.jpg	 22	 1	 116.032887	 118.032816	
MRI_faces_139	 1	 1	 after	 1	 2118.jpg	 3	 0	 119.032809	 121.032894	
MRI_faces_139	 1	 1	 after	 1	 2153.jpg	 4	 0	 122.032891	 124.032967	
MRI_faces_139	 1	 1	 after	 1	 1204.jpg	 50	 1	 125.032924	 127.032943	
MRI_faces_139	 1	 1	 after	 1	 2089.jpg	 18	 0	 130.033005	 132.032947	
MRI_faces_139	 1	 1	 after	 1	 2194.jpg	 58	 0	 135.033144	 137.033421	
MRI_faces_139	 1	 1	 after	 1	 1226.jpg	 17	 1	 139.033685	 141.034107	
MRI_faces_139	 1	 1	 after	 1	 1246.jpg	 57	 1	 145.033133	 147.033140	
MRI_faces_139	 1	 1	 after	 1	 1007.jpg	 45	 1	 148.033250	 150.033313	
MRI_faces_139	 1	 1	 after	 1	 1216.jpg	 43	 1	 152.033243	 154.033345	
MRI_faces_139	 1	 1	 after	 1	 2128.jpg	 9	 0	 157.020165	 159.033439	
MRI_faces_139	 1	 1	 after	 1	 1255.jpg	 6	 1	 161.033449	 163.033397	
