subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_118	 1	 2	 01	 2	 1	 2.022325e+00	 2043.jpg	 2015.jpg	 18	 11	 0	 y	 1	 1	 1085.53	 0.65	 0.72	 3.606850e+00	 
MRI_faces_118	 1	 2	 01	 2	 2	 9.022441e+00	 1027.jpg	 2125.jpg	 44	 43	 0	 y	 2	 1	 952.39	 0.35	 0.35	 1.047265e+01	 
MRI_faces_118	 1	 2	 01	 2	 3	 2.202265e+01	 1246.jpg	 1262.jpg	 55	 6	 0	 y	 4	 1	 1024.22	 0.21	 0.76	 2.355008e+01	 
MRI_faces_118	 1	 2	 01	 2	 4	 2.602285e+01	 1027.jpg	 1216.jpg	 44	 46	 0	 b	 2	 0	 736.04	 0.35	 0.33	 2.725636e+01	 
MRI_faces_118	 1	 2	 01	 2	 5	 3.102278e+01	 1114.jpg	 1050.jpg	 52	 54	 0	 y	 2	 1	 934.09	 0.27	 0.25	 3.245633e+01	 
MRI_faces_118	 1	 2	 01	 2	 6	 3.402283e+01	 1050.jpg	 1183.jpg	 54	 45	 1	 b	 2	 1	 901.04	 0.25	 0.35	 3.542302e+01	 
MRI_faces_118	 1	 2	 01	 2	 7	 3.902293e+01	 2006.jpg	 2212.jpg	 8	 12	 1	 y	 1	 0	 646.93	 0.73	 0.72	 4.017311e+01	 
MRI_faces_118	 1	 2	 01	 2	 8	 4.302296e+01	 2125.jpg	 1013.jpg	 43	 50	 1	 y	 2	 0	 1138.90	 0.35	 0.29	 4.465652e+01	 
MRI_faces_118	 1	 2	 01	 2	 9	 5.202311e+01	 2006.jpg	 2043.jpg	 8	 18	 1	 y	 1	 0	 1318.76	 0.73	 0.65	 5.383994e+01	 
MRI_faces_118	 1	 2	 01	 2	 10	 5.702321e+01	 1013.jpg	 2058.jpg	 50	 48	 0	 y	 2	 1	 683.66	 0.29	 0.30	 5.820673e+01	 
MRI_faces_118	 1	 2	 01	 2	 11	 6.102319e+01	 2006.jpg	 2010.jpg	 8	 10	 1	 y	 1	 0	 657.68	 0.73	 0.72	 6.217353e+01	 
MRI_faces_118	 1	 2	 01	 2	 12	 6.802438e+01	 2125.jpg	 1130.jpg	 43	 47	 1	 y	 2	 0	 1077.50	 0.35	 0.32	 6.959150e+01	 
MRI_faces_118	 1	 2	 01	 2	 13	 7.202670e+01	 2010.jpg	 2229.jpg	 10	 14	 0	 b	 1	 0	 803.16	 0.72	 0.70	 7.332547e+01	 
MRI_faces_118	 1	 2	 01	 2	 14	 7.802627e+01	 2043.jpg	 1226.jpg	 18	 17	 0	 b	 1	 0	 692.60	 0.65	 0.67	 7.920975e+01	 
MRI_faces_118	 1	 2	 01	 2	 15	 8.302695e+01	 2153.jpg	 1226.jpg	 13	 17	 0	 y	 1	 1	 641.92	 0.71	 0.67	 8.416062e+01	 
MRI_faces_118	 1	 2	 01	 2	 16	 8.702357e+01	 1226.jpg	 2010.jpg	 17	 10	 1	 y	 1	 0	 660.28	 0.67	 0.72	 8.817805e+01	 
MRI_faces_118	 1	 2	 01	 2	 17	 9.002364e+01	 1017.jpg	 2153.jpg	 9	 13	 1	 y	 1	 0	 746.21	 0.72	 0.71	 9.126189e+01	 
MRI_faces_118	 1	 2	 01	 2	 18	 9.302364e+01	 2212.jpg	 2181.jpg	 12	 16	 0	 b	 1	 0	 930.26	 0.72	 0.68	 9.445713e+01	 
MRI_faces_118	 1	 2	 01	 2	 19	 9.702374e+01	 1013.jpg	 2110.jpg	 50	 51	 0	 b	 2	 0	 1255.12	 0.29	 0.28	 9.877997e+01	 
MRI_faces_118	 1	 2	 01	 2	 20	 1.100240e+02	 1017.jpg	 2010.jpg	 9	 10	 1	 y	 1	 0	 880.90	 0.72	 0.72	 1.114075e+02	 
MRI_faces_118	 1	 2	 01	 2	 21	 1.140240e+02	 2015.jpg	 2118.jpg	 11	 15	 1	 y	 1	 0	 592.85	 0.72	 0.70	 1.151160e+02	 
MRI_faces_118	 1	 2	 01	 2	 22	 1.170240e+02	 1114.jpg	 2110.jpg	 52	 51	 0	 b	 2	 0	 765.89	 0.27	 0.28	 1.182908e+02	 
MRI_faces_118	 1	 2	 01	 2	 23	 1.220241e+02	 1130.jpg	 2155.jpg	 47	 49	 0	 b	 2	 0	 1023.77	 0.32	 0.29	 1.235510e+02	 
MRI_faces_118	 1	 2	 01	 2	 24	 1.250241e+02	 2010.jpg	 2015.jpg	 10	 11	 0	 b	 1	 0	 842.77	 0.72	 0.72	 1.263680e+02	 
MRI_faces_118	 1	 2	 01	 2	 25	 1.290242e+02	 1183.jpg	 1216.jpg	 45	 46	 0	 y	 2	 1	 759.62	 0.35	 0.33	 1.302853e+02	 
MRI_faces_118	 1	 2	 01	 2	 26	 1.350242e+02	 1130.jpg	 1216.jpg	 47	 46	 0	 b	 2	 0	 1052.63	 0.32	 0.33	 1.365744e+02	 
MRI_faces_118	 1	 2	 01	 2	 27	 1.380243e+02	 2229.jpg	 2212.jpg	 14	 12	 1	 y	 1	 0	 603.60	 0.70	 0.72	 1.391245e+02	 
MRI_faces_118	 1	 2	 01	 2	 28	 1.420245e+02	 1216.jpg	 1114.jpg	 46	 52	 1	 b	 2	 1	 875.41	 0.33	 0.27	 1.433912e+02	 
MRI_faces_118	 1	 2	 01	 2	 29	 1.470244e+02	 1114.jpg	 2155.jpg	 52	 49	 0	 b	 2	 0	 902.49	 0.27	 0.29	 1.484246e+02	 
MRI_faces_118	 1	 2	 01	 2	 30	 1.510245e+02	 1146.jpg	 2240.jpg	 56	 5	 0	 y	 4	 1	 817.34	 0.21	 0.78	 1.523413e+02	 
MRI_faces_118	 1	 2	 01	 2	 31	 1.630247e+02	 2006.jpg	 2118.jpg	 8	 15	 1	 b	 1	 1	 904.19	 0.73	 0.70	 1.644248e+02	 
MRI_faces_118	 1	 2	 01	 2	 32	 1.690253e+02	 2015.jpg	 1031.jpg	 11	 7	 1	 b	 1	 1	 1025.54	 0.72	 0.75	 1.705423e+02	 
MRI_faces_118	 1	 2	 01	 2	 33	 1.720273e+02	 1017.jpg	 2212.jpg	 9	 12	 1	 y	 1	 0	 928.58	 0.72	 0.72	 1.734429e+02	 
MRI_faces_118	 1	 2	 01	 2	 34	 1.760280e+02	 1017.jpg	 1031.jpg	 9	 7	 1	 b	 1	 1	 728.87	 0.72	 0.75	 1.772435e+02	 
MRI_faces_118	 1	 2	 01	 2	 35	 1.790270e+02	 1183.jpg	 2155.jpg	 45	 49	 0	 b	 2	 0	 1167.86	 0.35	 0.29	 1.806942e+02	 
MRI_faces_118	 1	 2	 01	 2	 36	 1.820248e+02	 2110.jpg	 2164.jpg	 51	 53	 1	 y	 2	 0	 695.05	 0.28	 0.25	 1.832113e+02	 
MRI_faces_118	 1	 2	 01	 2	 37	 1.850250e+02	 1050.jpg	 1027.jpg	 54	 44	 1	 b	 2	 1	 1002.91	 0.25	 0.35	 1.865284e+02	 
MRI_faces_118	 1	 2	 01	 2	 38	 1.880250e+02	 2155.jpg	 1013.jpg	 49	 50	 1	 b	 2	 1	 757.85	 0.29	 0.29	 1.892789e+02	 
