subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_112	 2	 1	 before	 1	 2053.jpg	 4	 0	 2.160273	 4.028613	
MRI_faces_112	 2	 1	 before	 1	 2043.jpg	 16	 0	 8.028646	 10.028726	
MRI_faces_112	 2	 1	 before	 1	 1150.jpg	 58	 1	 11.028767	 13.028790	
MRI_faces_112	 2	 1	 before	 1	 1050.jpg	 52	 1	 15.029136	 17.029513	
MRI_faces_112	 2	 1	 before	 1	 2015.jpg	 9	 0	 19.029885	 21.030195	
MRI_faces_112	 2	 1	 before	 1	 2063.jpg	 13	 0	 27.029029	 29.029022	
MRI_faces_112	 2	 1	 before	 1	 1204.jpg	 46	 1	 30.028974	 32.029028	
MRI_faces_112	 2	 1	 before	 1	 1127.jpg	 44	 1	 35.029091	 37.029189	
MRI_faces_112	 2	 1	 before	 1	 1183.jpg	 47	 1	 38.029196	 40.029235	
MRI_faces_112	 2	 1	 before	 1	 1035.jpg	 3	 1	 44.029266	 46.029299	
MRI_faces_112	 2	 1	 before	 1	 1019.jpg	 50	 1	 49.029237	 51.029404	
MRI_faces_112	 2	 1	 before	 1	 2181.jpg	 5	 0	 52.029391	 54.029458	
MRI_faces_112	 2	 1	 before	 1	 1210.jpg	 42	 1	 56.029328	 58.029448	
MRI_faces_112	 2	 1	 before	 1	 2209.jpg	 14	 0	 60.029396	 62.029466	
MRI_faces_112	 2	 1	 before	 1	 2125.jpg	 41	 0	 65.029510	 67.029554	
MRI_faces_112	 2	 1	 before	 1	 1060.jpg	 57	 1	 70.029581	 72.029589	
MRI_faces_112	 2	 1	 before	 1	 2006.jpg	 10	 0	 75.029682	 77.029719	
MRI_faces_112	 2	 1	 before	 1	 1013.jpg	 56	 1	 79.029669	 81.029696	
MRI_faces_112	 2	 1	 before	 1	 1073.jpg	 49	 1	 83.029819	 85.029834	
MRI_faces_112	 2	 1	 before	 1	 1255.jpg	 17	 1	 87.029811	 89.029823	
MRI_faces_112	 2	 1	 before	 1	 2212.jpg	 11	 0	 90.029822	 92.029892	
MRI_faces_112	 2	 1	 before	 1	 2089.jpg	 6	 0	 94.029851	 96.029976	
MRI_faces_112	 2	 1	 before	 1	 2153.jpg	 45	 0	 97.029918	 99.030020	
MRI_faces_112	 2	 1	 before	 1	 2058.jpg	 40	 0	 100.030014	 102.030046	
MRI_faces_112	 2	 1	 before	 1	 1202.jpg	 15	 1	 103.029979	 105.030099	
MRI_faces_112	 2	 1	 before	 1	 2110.jpg	 43	 0	 107.030056	 109.030108	
MRI_faces_112	 2	 1	 before	 1	 1017.jpg	 8	 1	 112.030109	 114.030144	
MRI_faces_112	 2	 1	 before	 1	 1146.jpg	 53	 1	 115.030262	 117.030310	
MRI_faces_112	 2	 1	 before	 1	 2248.jpg	 21	 0	 118.030421	 120.030749	
MRI_faces_112	 2	 1	 before	 1	 2155.jpg	 39	 0	 123.030224	 125.030247	
MRI_faces_112	 2	 1	 before	 1	 2194.jpg	 55	 0	 126.030283	 128.030372	
MRI_faces_112	 2	 1	 before	 1	 2024.jpg	 19	 0	 129.030350	 131.030368	
MRI_faces_112	 2	 1	 before	 1	 2010.jpg	 22	 0	 134.030365	 136.030502	
MRI_faces_112	 2	 1	 before	 1	 2039.jpg	 18	 0	 139.030521	 141.030511	
MRI_faces_112	 2	 1	 before	 1	 2118.jpg	 20	 0	 142.030498	 144.030566	
MRI_faces_112	 2	 1	 before	 1	 1145.jpg	 7	 1	 145.030565	 147.030602	
MRI_faces_112	 2	 1	 before	 1	 1246.jpg	 54	 1	 148.030630	 150.030632	
MRI_faces_112	 2	 1	 before	 1	 2112.jpg	 12	 0	 151.030575	 153.030704	
MRI_faces_112	 2	 1	 before	 1	 2128.jpg	 48	 0	 158.030738	 160.030783	
MRI_faces_112	 2	 1	 before	 1	 1192.jpg	 51	 1	 161.030718	 163.030754	
