Subject	StimName	StimNum	Rank	Wins	Loses	Total
MRI_faces_142	1007.jpg	1	5.513516e-01	5	5	10
MRI_faces_142	1013.jpg	2	5.052713e-01	5	5	10
MRI_faces_142	1017.jpg	3	8.316074e-01	9	1	10
MRI_faces_142	1019.jpg	4	2.409178e-01	2	7	9
MRI_faces_142	1027.jpg	5	3.422052e-01	3	7	10
MRI_faces_142	1031.jpg	6	7.033571e-01	7	3	10
MRI_faces_142	1035.jpg	7	7.180100e-01	7	3	10
MRI_faces_142	1050.jpg	8	4.922638e-01	5	5	10
MRI_faces_142	1052.jpg	9	6.386616e-01	8	2	10
MRI_faces_142	1060.jpg	10	2.708746e-01	2	8	10
MRI_faces_142	1073.jpg	11	8.409755e-01	8	2	10
MRI_faces_142	1080.jpg	12	1.104038e-01	0	10	10
MRI_faces_142	1114.jpg	13	9.130344e-01	10	0	10
MRI_faces_142	1127.jpg	14	4.426640e-01	4	6	10
MRI_faces_142	1130.jpg	15	4.383147e-01	3	7	10
MRI_faces_142	1145.jpg	16	4.319323e-01	4	5	9
MRI_faces_142	1146.jpg	17	1.569948e-01	1	9	10
MRI_faces_142	1150.jpg	18	2.856589e-01	2	8	10
MRI_faces_142	1173.jpg	19	2.959686e-01	2	8	10
MRI_faces_142	1183.jpg	20	3.533796e-01	4	6	10
MRI_faces_142	1191.jpg	21	6.979403e-01	8	2	10
MRI_faces_142	1192.jpg	22	2.672326e-01	2	8	10
MRI_faces_142	1202.jpg	23	8.016430e-01	9	1	10
MRI_faces_142	1204.jpg	24	3.610230e-01	4	6	10
MRI_faces_142	1210.jpg	25	8.963294e-01	10	0	10
MRI_faces_142	1216.jpg	26	6.068118e-01	6	4	10
MRI_faces_142	1226.jpg	27	5.284628e-01	6	4	10
MRI_faces_142	1246.jpg	28	5.131299e-01	5	5	10
MRI_faces_142	1255.jpg	29	2.384647e-01	3	7	10
MRI_faces_142	1262.jpg	30	3.419205e-01	3	7	10
MRI_faces_142	2006.jpg	31	5.537155e-01	6	4	10
MRI_faces_142	2010.jpg	32	8.404374e-01	10	0	10
MRI_faces_142	2015.jpg	33	3.677555e-01	3	7	10
MRI_faces_142	2024.jpg	34	3.200257e-01	2	8	10
MRI_faces_142	2039.jpg	35	3.540399e-01	3	7	10
MRI_faces_142	2041.jpg	36	3.543171e-01	3	7	10
MRI_faces_142	2043.jpg	37	3.549028e-01	3	7	10
MRI_faces_142	2045.jpg	38	3.874137e-01	4	6	10
MRI_faces_142	2053.jpg	39	4.451865e-01	3	6	9
MRI_faces_142	2058.jpg	40	4.778606e-01	4	6	10
MRI_faces_142	2063.jpg	41	2.064716e-01	1	9	10
MRI_faces_142	2089.jpg	42	5.273195e-01	5	5	10
MRI_faces_142	2094.jpg	43	5.008736e-01	4	6	10
MRI_faces_142	2110.jpg	44	3.496458e-01	3	6	9
MRI_faces_142	2112.jpg	45	3.253522e-01	2	8	10
MRI_faces_142	2118.jpg	46	7.010370e-01	8	2	10
MRI_faces_142	2125.jpg	47	5.339426e-01	5	5	10
MRI_faces_142	2128.jpg	48	5.318130e-01	5	5	10
MRI_faces_142	2149.jpg	49	7.259547e-01	8	2	10
MRI_faces_142	2153.jpg	50	7.743937e-01	8	2	10
MRI_faces_142	2155.jpg	51	5.756198e-01	6	4	10
MRI_faces_142	2164.jpg	52	6.230723e-01	7	3	10
MRI_faces_142	2181.jpg	53	2.207894e-01	2	8	10
MRI_faces_142	2194.jpg	54	2.020140e-01	1	9	10
MRI_faces_142	2209.jpg	55	7.012380e-01	7	3	10
MRI_faces_142	2212.jpg	56	7.322959e-01	9	1	10
MRI_faces_142	2218.jpg	57	7.915587e-01	10	0	10
MRI_faces_142	2229.jpg	58	6.564698e-01	7	3	10
MRI_faces_142	2240.jpg	59	8.642061e-01	10	0	10
MRI_faces_142	2248.jpg	60	1.834726e-01	2	8	10
