subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_109	 1	 1	 01	 2	 1	 2.013546e+00	 1031.jpg	 2212.jpg	 7	 16	 1	 b	 1	 1	 1125.00	 0.76	 0.66	 3.640977e+00	 
MRI_faces_109	 1	 1	 01	 2	 2	 6.014292e+00	 2110.jpg	 1060.jpg	 53	 51	 1	 y	 2	 0	 852.24	 0.22	 0.23	 7.373296e+00	 
MRI_faces_109	 1	 1	 01	 2	 3	 1.301559e+01	 1060.jpg	 1226.jpg	 51	 52	 0	 b	 2	 0	 1330.94	 0.23	 0.23	 1.484938e+01	 
MRI_faces_109	 1	 1	 01	 2	 4	 1.601611e+01	 1013.jpg	 2010.jpg	 12	 9	 1	 b	 1	 1	 997.43	 0.70	 0.76	 1.751646e+01	 
MRI_faces_109	 1	 1	 01	 2	 5	 2.101693e+01	 2063.jpg	 2248.jpg	 11	 18	 0	 y	 1	 1	 985.62	 0.73	 0.64	 2.250684e+01	 
MRI_faces_109	 1	 1	 01	 2	 6	 3.101874e+01	 1060.jpg	 2043.jpg	 51	 45	 0	 b	 2	 0	 986.81	 0.23	 0.30	 3.250697e+01	 
MRI_faces_109	 1	 1	 01	 2	 7	 3.402351e+01	 1060.jpg	 2240.jpg	 51	 50	 0	 x	 2	 999	 999000.00	 0.23	 0.23	 3.601964e+01	 
MRI_faces_109	 1	 1	 01	 2	 8	 3.701979e+01	 1262.jpg	 1216.jpg	 14	 15	 0	 y	 1	 1	 898.74	 0.69	 0.69	 3.842011e+01	 
MRI_faces_109	 1	 1	 01	 2	 9	 4.602136e+01	 2125.jpg	 2212.jpg	 10	 16	 1	 b	 1	 1	 956.20	 0.74	 0.66	 4.747396e+01	 
MRI_faces_109	 1	 1	 01	 2	 10	 4.900709e+01	 1202.jpg	 2248.jpg	 17	 18	 0	 b	 1	 0	 1112.45	 0.65	 0.64	 5.062390e+01	 
MRI_faces_109	 1	 1	 01	 2	 11	 5.900735e+01	 1262.jpg	 2125.jpg	 14	 10	 0	 y	 1	 1	 647.23	 0.69	 0.74	 6.015742e+01	 
MRI_faces_109	 1	 1	 01	 2	 12	 6.400829e+01	 1204.jpg	 2240.jpg	 54	 50	 0	 b	 2	 0	 1056.27	 0.21	 0.23	 6.557490e+01	 
MRI_faces_109	 1	 1	 01	 2	 13	 6.900866e+01	 1050.jpg	 1183.jpg	 6	 55	 1	 b	 4	 1	 890.87	 0.79	 0.20	 7.040902e+01	 
MRI_faces_109	 1	 1	 01	 2	 14	 7.701017e+01	 1013.jpg	 1262.jpg	 12	 14	 1	 b	 1	 1	 748.41	 0.70	 0.69	 7.826043e+01	 
MRI_faces_109	 1	 1	 01	 2	 15	 8.401137e+01	 2118.jpg	 1183.jpg	 5	 55	 1	 b	 4	 1	 846.20	 0.79	 0.20	 8.536170e+01	 
MRI_faces_109	 1	 1	 01	 2	 16	 8.801203e+01	 2063.jpg	 1031.jpg	 11	 7	 0	 y	 1	 1	 1050.52	 0.73	 0.76	 8.956252e+01	 
MRI_faces_109	 1	 1	 01	 2	 17	 9.101249e+01	 1130.jpg	 2058.jpg	 47	 46	 1	 b	 2	 1	 1108.04	 0.30	 0.30	 9.262977e+01	 
MRI_faces_109	 1	 1	 01	 2	 18	 9.602453e+01	 2110.jpg	 2128.jpg	 53	 49	 1	 y	 2	 0	 811.05	 0.22	 0.25	 9.733042e+01	 
MRI_faces_109	 1	 1	 01	 2	 19	 9.901397e+01	 2112.jpg	 2212.jpg	 13	 16	 1	 y	 1	 0	 962.56	 0.69	 0.66	 1.004812e+02	 
MRI_faces_109	 1	 1	 01	 2	 20	 1.070153e+02	 1226.jpg	 2058.jpg	 52	 46	 1	 b	 2	 1	 848.21	 0.23	 0.30	 1.083658e+02	 
MRI_faces_109	 1	 1	 01	 2	 21	 1.130165e+02	 1226.jpg	 2149.jpg	 52	 43	 1	 b	 2	 1	 850.07	 0.23	 0.31	 1.143669e+02	 
MRI_faces_109	 1	 1	 01	 2	 22	 1.180174e+02	 2058.jpg	 2043.jpg	 46	 45	 0	 b	 2	 0	 1444.15	 0.30	 0.30	 1.199584e+02	 
MRI_faces_109	 1	 1	 01	 2	 23	 1.230181e+02	 2063.jpg	 1216.jpg	 11	 15	 0	 y	 1	 1	 917.41	 0.73	 0.69	 1.244351e+02	 
MRI_faces_109	 1	 1	 01	 2	 24	 1.260187e+02	 1246.jpg	 2149.jpg	 44	 43	 1	 x	 2	 999	 999000.00	 0.31	 0.31	 1.280191e+02	 
MRI_faces_109	 1	 1	 01	 2	 25	 1.400211e+02	 2240.jpg	 2058.jpg	 50	 46	 1	 b	 2	 1	 960.47	 0.23	 0.30	 1.414753e+02	 
MRI_faces_109	 1	 1	 01	 2	 26	 1.430085e+02	 2112.jpg	 2010.jpg	 13	 9	 1	 y	 1	 0	 907.02	 0.69	 0.76	 1.444254e+02	 
MRI_faces_109	 1	 1	 01	 2	 27	 1.470085e+02	 1204.jpg	 1226.jpg	 54	 52	 0	 y	 2	 1	 1157.10	 0.21	 0.23	 1.486753e+02	 
MRI_faces_109	 1	 1	 01	 2	 28	 1.510086e+02	 2010.jpg	 2248.jpg	 9	 18	 0	 y	 1	 1	 1191.94	 0.76	 0.64	 1.527087e+02	 
MRI_faces_109	 1	 1	 01	 2	 29	 1.540113e+02	 2110.jpg	 2058.jpg	 53	 46	 1	 b	 2	 1	 1490.23	 0.22	 0.30	 1.560100e+02	 
MRI_faces_109	 1	 1	 01	 2	 30	 1.570086e+02	 1130.jpg	 1060.jpg	 47	 51	 1	 y	 2	 0	 1353.95	 0.30	 0.23	 1.588756e+02	 
MRI_faces_109	 1	 1	 01	 2	 31	 1.630087e+02	 2063.jpg	 2112.jpg	 11	 13	 0	 b	 1	 0	 1280.81	 0.73	 0.69	 1.647923e+02	 
MRI_faces_109	 1	 1	 01	 2	 32	 1.690095e+02	 1204.jpg	 2043.jpg	 54	 45	 0	 b	 2	 0	 1294.06	 0.21	 0.30	 1.708101e+02	 
MRI_faces_109	 1	 1	 01	 2	 33	 1.720127e+02	 2248.jpg	 1262.jpg	 18	 14	 1	 b	 1	 1	 1004.93	 0.64	 0.69	 1.735270e+02	 
MRI_faces_109	 1	 1	 01	 2	 34	 1.750106e+02	 2128.jpg	 1246.jpg	 49	 44	 0	 y	 2	 1	 1061.98	 0.25	 0.31	 1.765776e+02	 
MRI_faces_109	 1	 1	 01	 2	 35	 1.790112e+02	 2043.jpg	 2149.jpg	 45	 43	 1	 b	 2	 1	 1201.38	 0.30	 0.31	 1.807116e+02	 
MRI_faces_109	 1	 1	 01	 2	 36	 1.820150e+02	 2010.jpg	 1031.jpg	 9	 7	 0	 y	 1	 1	 1013.51	 0.76	 0.76	 1.835288e+02	 
MRI_faces_109	 1	 1	 01	 2	 37	 1.850122e+02	 1262.jpg	 2112.jpg	 14	 13	 0	 b	 1	 0	 1131.32	 0.69	 0.69	 1.866461e+02	 
MRI_faces_109	 1	 1	 01	 2	 38	 1.880150e+02	 1202.jpg	 2125.jpg	 17	 10	 0	 b	 1	 0	 967.52	 0.65	 0.74	 1.894800e+02	 
