subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_128	 2	 1	 before	 1	 1204.jpg	 47	 1	 2.158925	 4.025796	
MRI_faces_128	 2	 1	 before	 1	 1019.jpg	 4	 1	 7.026380	 9.026690	
MRI_faces_128	 2	 1	 before	 1	 1114.jpg	 13	 1	 10.026888	 12.027234	
MRI_faces_128	 2	 1	 before	 1	 1073.jpg	 16	 1	 16.027904	 18.028322	
MRI_faces_128	 2	 1	 before	 1	 2006.jpg	 17	 0	 19.028510	 21.020868	
MRI_faces_128	 2	 1	 before	 1	 2118.jpg	 21	 0	 22.020897	 24.020850	
MRI_faces_128	 2	 1	 before	 1	 1035.jpg	 6	 1	 27.020884	 29.020992	
MRI_faces_128	 2	 1	 before	 1	 1202.jpg	 20	 1	 30.020957	 32.020966	
MRI_faces_128	 2	 1	 before	 1	 2015.jpg	 19	 0	 33.021135	 35.021047	
MRI_faces_128	 2	 1	 before	 1	 2041.jpg	 52	 0	 37.021156	 39.021052	
MRI_faces_128	 2	 1	 before	 1	 1017.jpg	 15	 1	 40.021136	 42.021138	
MRI_faces_128	 2	 1	 before	 1	 2149.jpg	 43	 0	 45.021278	 47.021259	
MRI_faces_128	 2	 1	 before	 1	 1145.jpg	 22	 1	 52.021358	 54.021314	
MRI_faces_128	 2	 1	 before	 1	 2229.jpg	 12	 0	 56.021315	 58.021407	
MRI_faces_128	 2	 1	 before	 1	 1130.jpg	 56	 1	 59.021427	 61.021423	
MRI_faces_128	 2	 1	 before	 1	 2112.jpg	 14	 0	 62.021490	 64.021512	
MRI_faces_128	 2	 1	 before	 1	 1192.jpg	 57	 1	 65.021443	 67.021557	
MRI_faces_128	 2	 1	 before	 1	 1255.jpg	 18	 1	 68.021500	 70.021589	
MRI_faces_128	 2	 1	 before	 1	 2043.jpg	 54	 0	 72.021642	 74.021658	
MRI_faces_128	 2	 1	 before	 1	 2094.jpg	 39	 0	 77.022027	 79.022312	
MRI_faces_128	 2	 1	 before	 1	 1013.jpg	 46	 1	 81.022612	 83.023052	
MRI_faces_128	 2	 1	 before	 1	 2153.jpg	 8	 0	 86.025416	 88.026245	
MRI_faces_128	 2	 1	 before	 1	 2010.jpg	 41	 0	 92.025135	 94.025501	
MRI_faces_128	 2	 1	 before	 1	 1262.jpg	 9	 1	 97.025428	 99.025830	
MRI_faces_128	 2	 1	 before	 1	 1150.jpg	 48	 1	 101.026118	 103.026528	
MRI_faces_128	 2	 1	 before	 1	 2155.jpg	 45	 0	 104.026724	 106.027015	
MRI_faces_128	 2	 1	 before	 1	 1246.jpg	 42	 1	 107.027172	 109.027521	
MRI_faces_128	 2	 1	 before	 1	 1031.jpg	 7	 1	 115.022215	 117.022211	
MRI_faces_128	 2	 1	 before	 1	 1216.jpg	 5	 1	 119.022277	 121.022227	
MRI_faces_128	 2	 1	 before	 1	 2164.jpg	 44	 0	 122.022255	 124.022300	
MRI_faces_128	 2	 1	 before	 1	 2045.jpg	 40	 0	 127.022329	 129.022364	
MRI_faces_128	 2	 1	 before	 1	 2212.jpg	 49	 0	 130.022332	 132.022352	
MRI_faces_128	 2	 1	 before	 1	 1027.jpg	 11	 1	 134.022372	 136.022464	
MRI_faces_128	 2	 1	 before	 1	 2181.jpg	 3	 0	 137.022518	 139.022600	
MRI_faces_128	 2	 1	 before	 1	 1210.jpg	 10	 1	 142.022540	 144.022634	
MRI_faces_128	 2	 1	 before	 1	 1080.jpg	 58	 1	 145.022576	 147.022587	
MRI_faces_128	 2	 1	 before	 1	 1007.jpg	 55	 1	 150.022674	 152.022692	
MRI_faces_128	 2	 1	 before	 1	 1183.jpg	 51	 1	 154.022703	 156.022743	
MRI_faces_128	 2	 1	 before	 1	 2125.jpg	 50	 0	 157.022759	 159.022724	
MRI_faces_128	 2	 1	 before	 1	 1173.jpg	 53	 1	 161.022807	 163.022810	
