subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_115	 1	 1	 after	 1	 2155.jpg	 58	 0	 2.152820	 4.019462	
MRI_faces_115	 1	 1	 after	 1	 2118.jpg	 14	 0	 6.019499	 8.019588	
MRI_faces_115	 1	 1	 after	 1	 1255.jpg	 17	 1	 11.019548	 13.019543	
MRI_faces_115	 1	 1	 after	 1	 1262.jpg	 55	 1	 15.019680	 17.019724	
MRI_faces_115	 1	 1	 after	 1	 1210.jpg	 47	 1	 20.019734	 22.019711	
MRI_faces_115	 1	 1	 after	 1	 1073.jpg	 39	 1	 24.019721	 26.019741	
MRI_faces_115	 1	 1	 after	 1	 1146.jpg	 42	 1	 27.019796	 29.019776	
MRI_faces_115	 1	 1	 after	 1	 2248.jpg	 3	 0	 31.019800	 33.019865	
MRI_faces_115	 1	 1	 after	 1	 2229.jpg	 10	 0	 35.019960	 37.019966	
MRI_faces_115	 1	 1	 after	 1	 1017.jpg	 50	 1	 41.019984	 43.020121	
MRI_faces_115	 1	 1	 after	 1	 2010.jpg	 8	 0	 44.020305	 46.020643	
MRI_faces_115	 1	 1	 after	 1	 2128.jpg	 41	 0	 47.020741	 49.021121	
MRI_faces_115	 1	 1	 after	 1	 2218.jpg	 40	 0	 52.023441	 54.023999	
MRI_faces_115	 1	 1	 after	 1	 1035.jpg	 19	 1	 60.023101	 62.023337	
MRI_faces_115	 1	 1	 after	 1	 1246.jpg	 46	 1	 63.023556	 65.023890	
MRI_faces_115	 1	 1	 after	 1	 2015.jpg	 4	 0	 66.024133	 68.020321	
MRI_faces_115	 1	 1	 after	 1	 2063.jpg	 21	 0	 69.020370	 71.020330	
MRI_faces_115	 1	 1	 after	 1	 2212.jpg	 20	 0	 72.020376	 74.020411	
MRI_faces_115	 1	 1	 after	 1	 1127.jpg	 53	 1	 75.020424	 77.020511	
MRI_faces_115	 1	 1	 after	 1	 1114.jpg	 43	 1	 79.020510	 81.020465	
MRI_faces_115	 1	 1	 after	 1	 1060.jpg	 44	 1	 82.020546	 84.020601	
MRI_faces_115	 1	 1	 after	 1	 1183.jpg	 45	 1	 85.020640	 87.020584	
MRI_faces_115	 1	 1	 after	 1	 1145.jpg	 48	 1	 90.020651	 92.020628	
MRI_faces_115	 1	 1	 after	 1	 2149.jpg	 54	 0	 95.020628	 97.020669	
MRI_faces_115	 1	 1	 after	 1	 1007.jpg	 11	 1	 102.020731	 104.020765	
MRI_faces_115	 1	 1	 after	 1	 1173.jpg	 57	 1	 105.020821	 107.020793	
MRI_faces_115	 1	 1	 after	 1	 2153.jpg	 12	 0	 108.020893	 110.020890	
MRI_faces_115	 1	 1	 after	 1	 1150.jpg	 56	 1	 111.020848	 113.020988	
MRI_faces_115	 1	 1	 after	 1	 1204.jpg	 52	 1	 116.020883	 118.021047	
MRI_faces_115	 1	 1	 after	 1	 1080.jpg	 9	 1	 119.020993	 121.021101	
MRI_faces_115	 1	 1	 after	 1	 1216.jpg	 18	 1	 122.020960	 124.021084	
MRI_faces_115	 1	 1	 after	 1	 1050.jpg	 6	 1	 125.021041	 127.021102	
MRI_faces_115	 1	 1	 after	 1	 2181.jpg	 22	 0	 130.021147	 132.021160	
MRI_faces_115	 1	 1	 after	 1	 2112.jpg	 5	 0	 135.021206	 137.021236	
MRI_faces_115	 1	 1	 after	 1	 2041.jpg	 51	 0	 139.021263	 141.021334	
MRI_faces_115	 1	 1	 after	 1	 1191.jpg	 49	 1	 145.021265	 147.021476	
MRI_faces_115	 1	 1	 after	 1	 2043.jpg	 15	 0	 148.021611	 150.024494	
MRI_faces_115	 1	 1	 after	 1	 2039.jpg	 13	 0	 152.024229	 154.022726	
MRI_faces_115	 1	 1	 after	 1	 2209.jpg	 7	 0	 157.023161	 159.023543	
MRI_faces_115	 1	 1	 after	 1	 1052.jpg	 16	 1	 161.023836	 163.024236	
