subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_112	 1	 2	 03	 2	 1	 2.032540e+00	 1192.jpg	 1050.jpg	 51	 52	 1	 y	 2	 0	 904.46	 0.22	 0.22	 3.433938e+00	 
MRI_faces_112	 1	 2	 03	 2	 2	 5.032967e+00	 2209.jpg	 2112.jpg	 14	 12	 1	 b	 1	 1	 972.02	 0.66	 0.68	 6.506207e+00	 
MRI_faces_112	 1	 2	 03	 2	 3	 8.033623e+00	 1255.jpg	 1145.jpg	 17	 7	 1	 y	 1	 0	 1041.35	 0.63	 0.80	 9.572968e+00	 
MRI_faces_112	 1	 2	 03	 2	 4	 1.303440e+01	 1192.jpg	 1127.jpg	 51	 44	 1	 b	 2	 1	 1080.59	 0.22	 0.33	 1.460631e+01	 
MRI_faces_112	 1	 2	 03	 2	 5	 1.802291e+01	 2212.jpg	 2006.jpg	 11	 10	 1	 y	 1	 0	 947.09	 0.69	 0.72	 1.947310e+01	 
MRI_faces_112	 1	 2	 03	 2	 6	 2.502308e+01	 2039.jpg	 2043.jpg	 18	 16	 0	 y	 1	 1	 1150.91	 0.61	 0.63	 2.667318e+01	 
MRI_faces_112	 1	 2	 03	 2	 7	 2.902316e+01	 1202.jpg	 1255.jpg	 15	 17	 0	 b	 1	 0	 1075.86	 0.64	 0.63	 3.060654e+01	 
MRI_faces_112	 1	 2	 03	 2	 8	 3.202317e+01	 2006.jpg	 2209.jpg	 10	 14	 0	 x	 1	 999	 999000.00	 0.72	 0.66	 3.402339e+01	 
MRI_faces_112	 1	 2	 03	 2	 9	 3.902319e+01	 1019.jpg	 1073.jpg	 50	 49	 0	 y	 2	 1	 943.80	 0.27	 0.27	 4.047334e+01	 
MRI_faces_112	 1	 2	 03	 2	 10	 4.302336e+01	 2212.jpg	 1202.jpg	 11	 15	 1	 b	 1	 1	 769.65	 0.69	 0.64	 4.429023e+01	 
MRI_faces_112	 1	 2	 03	 2	 11	 4.602357e+01	 2128.jpg	 1146.jpg	 48	 53	 1	 y	 2	 0	 1005.43	 0.28	 0.19	 4.754032e+01	 
MRI_faces_112	 1	 2	 03	 2	 12	 5.002419e+01	 2063.jpg	 2209.jpg	 13	 14	 0	 b	 1	 0	 1122.82	 0.67	 0.66	 5.165689e+01	 
MRI_faces_112	 1	 2	 03	 2	 13	 5.402495e+01	 2015.jpg	 1202.jpg	 9	 15	 1	 y	 1	 0	 1023.06	 0.74	 0.64	 5.555701e+01	 
MRI_faces_112	 1	 2	 03	 2	 14	 5.902577e+01	 1246.jpg	 2153.jpg	 54	 45	 1	 b	 2	 1	 1232.21	 0.18	 0.33	 6.075958e+01	 
MRI_faces_112	 1	 2	 03	 2	 15	 6.302656e+01	 1192.jpg	 1146.jpg	 51	 53	 1	 y	 2	 0	 858.45	 0.22	 0.19	 6.439034e+01	 
MRI_faces_112	 1	 2	 03	 2	 16	 6.702717e+01	 1246.jpg	 1127.jpg	 54	 44	 1	 b	 2	 1	 1256.82	 0.18	 0.33	 6.879042e+01	 
MRI_faces_112	 1	 2	 03	 2	 17	 7.002777e+01	 2006.jpg	 1255.jpg	 10	 17	 0	 x	 1	 999	 999000.00	 0.72	 0.63	 7.202823e+01	 
MRI_faces_112	 1	 2	 03	 2	 18	 8.002950e+01	 2015.jpg	 1145.jpg	 9	 7	 1	 y	 1	 0	 1075.50	 0.74	 0.80	 8.160737e+01	 
MRI_faces_112	 1	 2	 03	 2	 19	 8.403024e+01	 1183.jpg	 1204.jpg	 47	 46	 0	 b	 2	 0	 973.74	 0.30	 0.33	 8.550731e+01	 
MRI_faces_112	 1	 2	 03	 2	 20	 8.703069e+01	 1202.jpg	 2209.jpg	 15	 14	 0	 b	 1	 0	 1012.30	 0.64	 0.66	 8.854083e+01	 
MRI_faces_112	 1	 2	 03	 2	 21	 9.003131e+01	 1146.jpg	 1204.jpg	 53	 46	 0	 b	 2	 0	 1236.70	 0.19	 0.33	 9.176505e+01	 
MRI_faces_112	 1	 2	 03	 2	 22	 9.403173e+01	 1013.jpg	 2181.jpg	 56	 5	 0	 y	 4	 1	 927.26	 0.16	 0.83	 9.545746e+01	 
MRI_faces_112	 1	 2	 03	 2	 23	 1.000328e+02	 2112.jpg	 2015.jpg	 12	 9	 0	 x	 1	 999	 999000.00	 0.68	 0.74	 1.020332e+02	 
MRI_faces_112	 1	 2	 03	 2	 24	 1.030333e+02	 2194.jpg	 2089.jpg	 55	 6	 0	 y	 4	 1	 764.71	 0.17	 0.81	 1.042909e+02	 
MRI_faces_112	 1	 2	 03	 2	 25	 1.060242e+02	 1019.jpg	 2128.jpg	 50	 48	 0	 y	 2	 1	 1188.85	 0.27	 0.28	 1.077178e+02	 
MRI_faces_112	 1	 2	 03	 2	 26	 1.100243e+02	 2112.jpg	 1017.jpg	 12	 8	 0	 y	 1	 1	 935.69	 0.68	 0.79	 1.114684e+02	 
MRI_faces_112	 1	 2	 03	 2	 27	 1.130243e+02	 2153.jpg	 1073.jpg	 45	 49	 0	 b	 2	 0	 872.73	 0.33	 0.27	 1.144023e+02	 
MRI_faces_112	 1	 2	 03	 2	 28	 1.160243e+02	 1192.jpg	 1183.jpg	 51	 47	 1	 y	 2	 0	 909.74	 0.22	 0.30	 1.174411e+02	 
MRI_faces_112	 1	 2	 03	 2	 29	 1.300245e+02	 1073.jpg	 1050.jpg	 49	 52	 1	 y	 2	 0	 1023.52	 0.27	 0.22	 1.315580e+02	 
MRI_faces_112	 1	 2	 03	 2	 30	 1.400246e+02	 1183.jpg	 2128.jpg	 47	 48	 0	 b	 2	 0	 1058.40	 0.30	 0.28	 1.415916e+02	 
MRI_faces_112	 1	 2	 03	 2	 31	 1.460247e+02	 2128.jpg	 1127.jpg	 48	 44	 1	 b	 2	 1	 1032.30	 0.28	 0.33	 1.475582e+02	 
MRI_faces_112	 1	 2	 03	 2	 32	 1.500250e+02	 2153.jpg	 1192.jpg	 45	 51	 0	 x	 2	 999	 999000.00	 0.33	 0.22	 1.520255e+02	 
MRI_faces_112	 1	 2	 03	 2	 33	 1.560261e+02	 2043.jpg	 1202.jpg	 16	 15	 1	 y	 1	 0	 981.90	 0.63	 0.64	 1.575098e+02	 
MRI_faces_112	 1	 2	 03	 2	 34	 1.600268e+02	 2110.jpg	 2153.jpg	 43	 45	 1	 b	 2	 1	 977.18	 0.33	 0.33	 1.615105e+02	 
MRI_faces_112	 1	 2	 03	 2	 35	 1.660279e+02	 2043.jpg	 2006.jpg	 16	 10	 1	 y	 1	 0	 908.13	 0.63	 0.72	 1.674418e+02	 
MRI_faces_112	 1	 2	 03	 2	 36	 1.780300e+02	 2209.jpg	 1145.jpg	 14	 7	 1	 y	 1	 0	 803.03	 0.66	 0.80	 1.793303e+02	 
MRI_faces_112	 1	 2	 03	 2	 37	 1.810304e+02	 2006.jpg	 1017.jpg	 10	 8	 0	 y	 1	 1	 1107.57	 0.72	 0.79	 1.826420e+02	 
MRI_faces_112	 1	 2	 03	 2	 38	 1.880317e+02	 1050.jpg	 2128.jpg	 52	 48	 0	 b	 2	 0	 1018.30	 0.22	 0.28	 1.895487e+02	 
