""	"time"	"x"	"y"	"pupil"	"V1"	"phase"	"trial"	"scan"	"session"	"isgoitem"	"ishvitem"	"isprobeitem"	"event"	"eventnumber"	"valid"	"looking"
"40"	3715139	1064.8	675.4	2062	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"41"	3715143	1060.7	673.2	2065	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"42"	3715147	1056.6	670.7	2070	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"43"	3715151	1057.4	676.4	2070	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"44"	3715155	1059.3	683.3	2075	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"45"	3715159	1062.2	681.8	2076	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"46"	3715163	1062.6	677.7	2074	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"47"	3715167	1060	674.4	2076	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"48"	3715171	1061.9	679.5	2083	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"49"	3715175	1058.4	678.3	2088	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"50"	3715179	1058.6	671.2	2088	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"51"	3715183	1062.9	666.7	2084	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"52"	3715187	1061.8	671.9	2085	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"53"	3715191	1060.5	676.5	2086	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"54"	3715195	1060.2	671	2093	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"55"	3715199	1059.6	669.8	2098	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"56"	3715203	1058.6	671.5	2094	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"57"	3715207	1060.3	666.5	2092	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"58"	3715211	1063.3	666.5	2100	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"59"	3715215	1066	666.2	2102	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"60"	3715219	1065.4	667	2102	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"61"	3715223	1064.2	667.3	2107	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"62"	3715227	1064.7	664.5	2112	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"63"	3715231	1066	664.3	2108	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"64"	3715235	1064.8	665.5	2105	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"65"	3715239	1065.1	664.7	2108	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"66"	3715243	1067.2	666.8	2117	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"67"	3715247	1068	668.4	2129	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"68"	3715251	1066.7	658.5	2131	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"69"	3715255	1064.9	653.7	2126	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"70"	3715259	1064.1	656.8	2125	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"71"	3715263	1060.8	666.7	2133	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"72"	3715267	1059.7	669.6	2136	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"73"	3715271	1056.3	667.7	2138	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"74"	3715275	1051.7	666.4	2143	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"75"	3715279	1055.7	668.4	2145	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"76"	3715283	1056.6	672.3	2147	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"77"	3715287	1059.1	668.9	2148	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"78"	3715291	1064.2	662.3	2150	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"79"	3715295	1061.4	665.2	2158	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"80"	3715299	1043.7	674	2183	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"81"	3715303	1049.4	673.7	2178	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"82"	3715307	1053	666.6	2165	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"83"	3715311	1057.8	669	2162	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"84"	3715315	1057.6	668.5	2161	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"85"	3715319	1055.4	663.3	2162	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"86"	3715323	1059.2	662	2166	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"87"	3715327	1058.5	659.6	2172	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"88"	3715331	1057.6	662.9	2181	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"89"	3715335	1059.1	658.7	2179	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"90"	3715339	1058.8	651.2	2177	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"91"	3715343	1058.1	651.8	2188	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"92"	3715347	1057.9	654.2	2193	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"93"	3715351	1057.3	655.6	2194	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"94"	3715355	1055.4	656.3	2196	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"95"	3715359	1057.7	657.2	2197	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"96"	3715363	1062.1	656.7	2196	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"97"	3715367	1063.2	656.9	2199	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"98"	3715371	1055.8	654.3	2205	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"99"	3715375	1047.8	650.3	2216	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"100"	3715379	1043.9	649.1	2230	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"101"	3715383	1048	647.7	2231	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"102"	3715387	1057.7	647	2233	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"103"	3715391	1061.6	648.6	2236	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"104"	3715395	1057.3	657.1	2238	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"105"	3715399	1053.6	656.1	2240	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"106"	3715403	1054	659.6	2242	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"107"	3715407	1052.2	657.2	2244	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"108"	3715411	1060.1	648.4	2243	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"109"	3715415	1057.3	648.6	2250	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"110"	3715419	1052.5	653.5	2258	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"111"	3715423	1046.6	652.3	2267	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"112"	3715427	1054.9	650.1	2266	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"113"	3715431	1050.8	655.3	2269	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"114"	3715435	1039.2	657.8	2276	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"115"	3715439	1037.9	648.4	2273	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"116"	3715443	1040.7	643.2	2274	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"117"	3715447	1042.4	643.1	2285	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"118"	3715451	1040.4	648.1	2293	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"119"	3715455	1038.8	648.4	2295	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"120"	3715459	1038.1	649.1	2295	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"121"	3715463	1037.4	654.6	2299	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"122"	3715467	1042.5	647.6	2300	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"123"	3715471	1047.8	647.8	2300	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"124"	3715475	1051.1	651	2297	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"125"	3715479	1037.2	648.5	2297	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"126"	3715483	1022.7	646.6	2298	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"127"	3715487	1022.6	647.6	2296	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"128"	3715491	1021.5	646.9	2301	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"129"	3715495	1021.7	655.2	2306	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"130"	3715499	1027.1	661.7	2306	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"131"	3715503	1035.7	662.2	2307	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"132"	3715507	1031.5	660.2	2304	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"133"	3715511	1021.5	655.1	2299	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"134"	3715515	1018.4	656.3	2293	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"135"	3715519	1014.2	660.5	2292	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"136"	3715523	1006.6	660.3	2286	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"137"	3715527	1014.8	651.3	2272	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"138"	3715531	1021.2	651.4	2260	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"139"	3715535	1017.3	653.5	2255	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"140"	3715539	1012.4	651.2	2248	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"141"	3715543	1016.9	642.7	2228	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"142"	3715547	1014.5	637.2	2221	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"143"	3715551	1010.3	637.9	2223	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"144"	3715555	1009	635.2	2212	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"145"	3715559	1021.6	645.7	2192	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"146"	3715563	1021.9	654.9	2187	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"147"	3715567	1018	646.6	2176	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"148"	3715571	1020.5	647.7	2166	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"149"	3715575	1018.6	651.5	2159	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"150"	3715579	1017.8	653	2149	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"151"	3715583	1015.2	655.4	2141	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"152"	3715587	1014.1	654.6	2132	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"153"	3715591	1013.8	652	2116	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"154"	3715595	1014.4	649.8	2102	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"155"	3715599	1017.6	646.8	2094	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"156"	3715603	1021.7	646.5	2083	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"157"	3715607	1024.1	648.2	2066	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"158"	3715611	1024.1	650.6	2054	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"159"	3715615	1024.5	651	2046	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"160"	3715619	1028.7	651.1	2042	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"161"	3715623	1030.4	646.8	2031	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"162"	3715627	1026.6	641.1	2018	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"163"	3715631	1022.3	639	2003	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"164"	3715635	1022.3	629.3	1983	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"165"	3715639	1024.9	625.2	1973	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"166"	3715643	1028.7	631.1	1972	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"167"	3715647	1028.9	633.9	1964	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"168"	3715651	1023.8	636	1962	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"169"	3715655	1033.9	644.5	1958	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"170"	3715659	1036.7	642.3	1941	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"171"	3715663	1040.5	640.2	1928	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"172"	3715667	1040.3	640.9	1931	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"173"	3715671	1035.5	635.2	1927	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"174"	3715675	1044.3	647.6	1926	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"175"	3715679	1049.5	652.5	1915	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"176"	3715683	1045.6	646.6	1905	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"177"	3715687	1042.9	653.2	1904	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"178"	3715691	1043.2	656.5	1894	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"179"	3715695	1045	659	1886	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"180"	3715699	1047.4	661.1	1883	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"181"	3715703	1040.4	649.1	1873	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"182"	3715707	1032.4	639	1866	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"183"	3715711	1036.1	641.9	1864	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"184"	3715715	1044.3	640.7	1851	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"185"	3715719	1042.4	635.7	1837	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"186"	3715723	1038	634.1	1834	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"187"	3715727	1039.5	637.8	1836	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"188"	3715731	1052.4	642.9	1839	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"189"	3715735	1049.2	639.7	1838	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"190"	3715739	1043.8	640.1	1832	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"191"	3715743	1041.6	641.6	1824	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"192"	3715747	1040.6	649.5	1825	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"193"	3715751	1041.4	652.1	1826	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"194"	3715755	1042.2	647.7	1824	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"195"	3715759	1036.6	647.1	1815	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"196"	3715763	1041.5	645.3	1808	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"197"	3715767	1047.2	643.9	1802	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"198"	3715771	1040.5	639	1797	127	NA	NA	2	1	NA	NA	NA	"fixation"	1	TRUE	NA
"199"	3715775	1043.6	646.2	1795	127	NA	NA	2	1	NA	NA	NA	"saccade"	421	TRUE	NA
"200"	3715779	1047.5	639.9	1790	127	NA	NA	2	1	NA	NA	NA	"saccade"	421	TRUE	NA
"201"	3715783	1035.2	584.2	1766	127	NA	NA	2	1	NA	NA	NA	"saccade"	421	TRUE	NA
"202"	3715787	1034.5	602.8	1769	127	NA	NA	2	1	NA	NA	NA	"saccade"	421	TRUE	NA
"203"	3715791	1042.2	643.2	1778	127	NA	NA	2	1	NA	NA	NA	"saccade"	421	TRUE	NA
"204"	3715795	1041.6	644	1772	127	NA	NA	2	1	NA	NA	NA	"saccade"	421	TRUE	NA
"205"	3715799	1036.3	632.9	1763	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"206"	3715803	1037.4	635.1	1764	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"207"	3715807	1049.1	646.2	1769	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"208"	3715811	1048.6	639	1761	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"209"	3715815	1045.2	638.4	1759	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"210"	3715819	1041.9	641.6	1760	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"211"	3715823	1043	645.5	1758	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"212"	3715827	1038.7	632.4	1741	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"213"	3715831	1026.1	602.5	1716	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"214"	3715835	1025.2	599.6	1708	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"215"	3715839	1028.4	600.4	1706	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"216"	3715843	1034.5	613	1710	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"217"	3715847	1036	618	1711	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"218"	3715851	1036.6	621.4	1707	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"219"	3715855	1039.7	630.9	1708	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"220"	3715859	1039.9	629.7	1704	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"221"	3715863	1028.9	600.7	1706	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"222"	3715867	1021.9	587.5	1702	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"223"	3715871	1008.8	545.5	1684	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"224"	3715875	1004.2	532.9	1678	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"225"	3715879	1019.9	580.3	1676	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"226"	3715883	1014.5	550.4	1684	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"227"	3715887	998.7	513.4	1683	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"228"	3715891	1003.5	518.6	1661	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"229"	3715895	998.5	501.7	1655	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"230"	3715899	1030.6	548.8	1652	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"231"	3715903	1038.1	602	1647	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"232"	3715907	1045.8	621.9	1647	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"233"	3715911	1043.8	626.6	1643	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"234"	3715915	1040.6	611.9	1641	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"235"	3715919	1022	534.2	1634	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"236"	3715923	999.6	505.2	1634	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"237"	3715927	992.7	508.1	1646	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"238"	3715931	997.4	520	1643	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"239"	3715935	1039.3	601	1621	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"240"	3715939	1039.5	606.9	1609	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"241"	3715943	1030.9	588.6	1600	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"242"	3715947	1020.8	547.3	1597	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
"243"	3715951	1032.6	563.1	1601	127	NA	NA	2	1	NA	NA	NA	"saccade"	422	TRUE	NA
