""	"time"	"x"	"y"	"pupil"	"V1"	"phase"	"trial"	"scan"	"session"	"isgoitem"	"ishvitem"	"isprobeitem"	"event"	"eventnumber"	"valid"	"looking"
"74"	6050545	866.3	615	3430	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"75"	6050549	866.1	616.2	3430	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"76"	6050553	866.4	616.9	3431	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"77"	6050557	866.1	617.6	3429	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"78"	6050561	866.2	617.5	3419	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"79"	6050565	867.2	613.7	3422	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"80"	6050569	866.3	611.9	3430	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"81"	6050573	866.4	612.6	3429	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"82"	6050577	866.4	613.6	3426	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"83"	6050581	865.4	612.6	3426	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"84"	6050585	864.4	611.1	3426	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"85"	6050589	865.6	612	3428	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"86"	6050593	865.7	612.6	3430	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"87"	6050597	865.7	612.8	3428	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"88"	6050601	867	611.3	3424	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"89"	6050605	867	611.1	3426	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"90"	6050609	868.1	608.9	3423	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"91"	6050613	868.2	608.7	3423	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"92"	6050617	867.8	612.3	3433	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"93"	6050621	868.8	612.1	3435	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"94"	6050625	868.9	609.1	3435	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"95"	6050629	868.8	608	3431	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"96"	6050633	870	609	3430	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"97"	6050637	871.7	609.4	3430	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"98"	6050641	872.5	609.4	3428	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"99"	6050645	872.1	609.7	3428	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"100"	6050649	872.2	608.5	3428	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"101"	6050653	872.5	607.8	3429	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"102"	6050657	871.8	608.9	3427	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"103"	6050661	872.3	607.9	3421	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"104"	6050665	872.7	607.5	3428	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"105"	6050669	872.8	606.8	3426	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"106"	6050673	873.3	605.6	3425	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"107"	6050677	873.6	606.1	3425	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"108"	6050681	873.5	606.2	3428	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"109"	6050685	873.5	605.2	3429	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"110"	6050689	873.2	604.4	3426	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"111"	6050693	872.7	605.7	3418	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"112"	6050697	873.1	605.3	3409	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"113"	6050701	873.5	605.1	3398	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"114"	6050705	873.9	605.3	3397	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"115"	6050709	872	605.9	3399	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"116"	6050713	873	607	3398	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"117"	6050717	874.3	605	3390	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"118"	6050721	872.8	603	3382	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"119"	6050725	870.2	600.5	3365	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"120"	6050729	871.9	602.2	3353	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"121"	6050733	873.1	602.5	3342	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"122"	6050737	872.1	603.2	3329	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"123"	6050741	871.7	603	3316	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"124"	6050745	871.6	601	3294	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"125"	6050749	871.6	600.5	3269	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"126"	6050753	871.7	599.8	3251	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"127"	6050757	871.3	599.3	3238	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"128"	6050761	870.6	598.7	3223	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"129"	6050765	869.2	597.1	3207	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"130"	6050769	867.6	595.2	3186	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"131"	6050773	867.3	594.6	3160	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"132"	6050777	867.4	592.9	3135	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"133"	6050781	867.7	591.4	3114	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"134"	6050785	868.9	590.7	3099	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"135"	6050789	869.1	590.5	3083	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"136"	6050793	868.2	591.5	3060	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"137"	6050797	866.8	587.6	3038	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"138"	6050801	866.3	581.9	3019	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"139"	6050805	866.1	583.2	3000	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"140"	6050809	864.4	583.2	2976	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"141"	6050813	863.5	581.2	2947	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"142"	6050817	863.8	581.5	2927	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"143"	6050821	863.4	582.2	2913	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"144"	6050825	863.9	582.3	2892	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"145"	6050829	864.7	580.6	2876	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"146"	6050833	864.7	580	2859	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"147"	6050837	864.2	576.8	2832	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"148"	6050841	865.2	571.5	2805	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"149"	6050845	866.1	570.6	2778	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"150"	6050849	865.8	569.6	2761	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"151"	6050853	863.4	562.9	2746	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"152"	6050857	860.1	557.9	2721	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"153"	6050861	860.8	560.4	2712	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"154"	6050865	862.7	560.8	2700	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"155"	6050869	862.3	556.7	2672	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"156"	6050873	861.7	552.5	2655	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"157"	6050877	861.3	549.5	2638	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"158"	6050881	855.3	544.4	2626	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"159"	6050885	855	542.7	2621	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"160"	6050889	856.9	541.8	2604	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"161"	6050893	856.4	539.2	2590	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"162"	6050897	857.5	534.2	2572	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"163"	6050901	857.3	532	2556	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"164"	6050905	856.1	532.3	2542	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"165"	6050909	853.5	533.4	2524	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"166"	6050913	851.9	529.6	2512	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"167"	6050917	854.8	530	2501	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"168"	6050921	852.9	528.1	2483	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"169"	6050925	851.1	526.1	2471	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"170"	6050929	852.7	525.9	2465	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"171"	6050933	854.6	525.5	2453	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"172"	6050937	854.8	523.9	2443	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"173"	6050941	853.2	521.7	2432	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"174"	6050945	853.1	522.1	2417	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"175"	6050949	852.4	522	2411	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"176"	6050953	850	519.3	2399	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"177"	6050957	852.7	521.8	2388	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"178"	6050961	854.4	525.4	2377	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"179"	6050965	855.2	523.5	2368	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"180"	6050969	853.4	521.7	2357	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"181"	6050973	853.1	521.5	2341	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"182"	6050977	852.8	519.1	2329	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"183"	6050981	853.6	516.3	2326	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"184"	6050985	854.7	515.6	2322	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"185"	6050989	854.3	516.9	2319	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"186"	6050993	853.9	516.3	2310	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"187"	6050997	854.2	516.6	2301	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"188"	6051001	855.2	518.9	2298	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"189"	6051005	857	516.1	2288	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"190"	6051009	857.8	512.9	2280	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"191"	6051013	859	514.3	2275	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"192"	6051017	867.4	513.8	2269	127	NA	NA	2	1	NA	NA	NA	"saccade"	184	TRUE	NA
"193"	6051021	887	509.7	2261	127	NA	NA	2	1	NA	NA	NA	"saccade"	184	TRUE	NA
"194"	6051025	901.7	506.7	2249	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"195"	6051029	900.3	510.7	2239	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"196"	6051033	894	513.7	2230	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"197"	6051037	888.4	509.5	2226	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"198"	6051041	885.3	506.7	2230	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"199"	6051045	883	505.3	2224	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"200"	6051049	886	505.5	2218	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"201"	6051053	889.2	504.3	2209	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"202"	6051057	890.2	505.2	2201	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"203"	6051061	890	505.8	2193	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"204"	6051065	889.2	507.2	2188	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"205"	6051069	889.1	507	2186	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"206"	6051073	892.4	501.8	2183	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"207"	6051077	892.5	500.4	2176	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"208"	6051081	890.3	500.6	2166	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"209"	6051085	889.1	501.5	2163	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"210"	6051089	890.8	502.5	2162	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"211"	6051093	891.6	502.7	2161	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"212"	6051097	891	503.4	2159	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"213"	6051101	891.2	502.9	2148	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"214"	6051105	892.6	501	2140	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"215"	6051109	893.5	501.9	2135	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"216"	6051113	893.6	503.7	2136	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"217"	6051117	894.5	503.4	2132	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"218"	6051121	892.4	501.7	2126	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"219"	6051125	892.8	501.7	2123	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"220"	6051129	893.6	500.7	2117	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"221"	6051133	893.8	500.9	2115	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"222"	6051137	894.7	502	2109	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"223"	6051141	895.7	502.6	2107	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"224"	6051145	897.8	504.2	2103	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"225"	6051149	897.8	504.9	2101	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"226"	6051153	897.8	501.8	2089	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"227"	6051157	898.1	498.4	2081	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"228"	6051161	896.6	499.4	2082	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"229"	6051165	896.7	499.6	2082	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"230"	6051169	899.9	499.3	2081	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"231"	6051173	901.6	500.9	2079	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"232"	6051177	900.5	501.4	2076	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"233"	6051181	899.6	499.1	2073	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"234"	6051185	899.7	499.1	2072	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"235"	6051189	900.3	499	2064	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"236"	6051193	899.6	498.1	2052	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"237"	6051197	901.1	497.5	2050	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"238"	6051201	902.8	497.2	2045	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"239"	6051205	902	497.3	2036	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"240"	6051209	900.5	498	2034	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"241"	6051213	901.2	500.9	2035	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"242"	6051217	900.9	500.4	2033	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"243"	6051221	901.8	497.8	2031	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"244"	6051225	902.1	497.2	2028	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"245"	6051229	902.1	499	2028	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"246"	6051233	902.7	500.1	2028	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"247"	6051237	902.9	497	2019	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"248"	6051241	903.5	496	2009	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
