""	"time"	"x"	"y"	"pupil"	"V1"	"phase"	"trial"	"scan"	"session"	"isgoitem"	"ishvitem"	"isprobeitem"	"event"	"eventnumber"	"valid"	"looking"
"37"	7348686	1397.8	1838.8	1506	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"38"	7348690	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"39"	7348694	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"40"	7348698	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"41"	7348702	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"42"	7348706	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"43"	7348710	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"44"	7348714	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"45"	7348718	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"46"	7348722	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"47"	7348726	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"48"	7348730	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"49"	7348734	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"50"	7348738	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"51"	7348742	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"52"	7348746	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"53"	7348750	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"54"	7348754	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"55"	7348758	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"56"	7348762	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"57"	7348766	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"58"	7348770	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"59"	7348774	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"60"	7348778	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"61"	7348782	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"62"	7348786	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"63"	7348790	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	392	FALSE	NA
"64"	7348794	1501.3	2044.1	1311	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"65"	7348798	1332.4	1794.9	1562	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"66"	7348802	1191.9	1563.8	1764	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"67"	7348806	1110.9	1394.5	1932	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"68"	7348810	1065.2	1248.7	2078	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"69"	7348814	1031.4	1114.2	2221	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"70"	7348818	996.4	993.4	2336	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"71"	7348822	963.2	898.7	2439	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"72"	7348826	943.1	825.3	2526	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"73"	7348830	930.1	756.2	2603	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"74"	7348834	926.9	699.5	2660	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"75"	7348838	926.7	649.2	2717	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"76"	7348842	924.6	604	2765	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"77"	7348846	922.7	566.5	2801	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"78"	7348850	918.8	544.4	2818	127	NA	NA	2	1	NA	NA	NA	"saccade"	197	FALSE	NA
"79"	7348854	917	531.8	2834	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"80"	7348858	915.2	528.3	2834	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"81"	7348862	917.4	533	2829	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"82"	7348866	916.8	546	2811	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"83"	7348870	917.4	559.8	2794	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"84"	7348874	921.7	582.8	2782	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"85"	7348878	924.4	600.1	2771	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"86"	7348882	923.2	613.8	2769	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"87"	7348886	923.2	622.1	2771	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"88"	7348890	922.3	624.8	2765	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"89"	7348894	921.8	627.8	2765	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"90"	7348898	922	630.8	2772	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"91"	7348902	922.5	630.9	2767	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"92"	7348906	923	629.2	2764	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"93"	7348910	922	627.4	2764	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"94"	7348914	921.8	628.3	2769	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"95"	7348918	922.4	627.7	2772	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"96"	7348922	923.4	625.5	2772	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"97"	7348926	923.2	623.3	2772	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"98"	7348930	924.8	621.2	2768	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"99"	7348934	926.4	622	2767	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"100"	7348938	926.8	621.9	2770	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"101"	7348942	926.6	622.4	2770	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"102"	7348946	926.2	623.3	2773	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"103"	7348950	925.9	623	2776	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"104"	7348954	925.8	623	2780	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"105"	7348958	926.7	622.3	2780	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"106"	7348962	926.1	622.6	2777	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"107"	7348966	924.5	623.3	2777	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"108"	7348970	926.3	622	2778	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"109"	7348974	927.4	620.9	2779	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"110"	7348978	926.8	619.3	2782	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"111"	7348982	926.4	618.7	2787	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"112"	7348986	927.3	618.7	2787	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"113"	7348990	927.5	617.7	2787	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"114"	7348994	927.9	616.7	2788	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"115"	7348998	927.4	617.9	2790	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"116"	7349002	927.4	618.3	2790	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"117"	7349006	928.2	619	2789	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"118"	7349010	928.8	620.5	2789	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"119"	7349014	928.5	620.6	2788	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"120"	7349018	927.8	620	2787	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"121"	7349022	927.8	619.8	2787	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"122"	7349026	927.4	621.8	2790	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"123"	7349030	927.1	623.5	2792	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"124"	7349034	926.7	622.9	2794	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"125"	7349038	926.6	623.6	2798	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"126"	7349042	927.2	624	2800	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"127"	7349046	929.6	618.6	2799	127	NA	NA	2	1	NA	NA	NA	"saccade"	198	TRUE	NA
"128"	7349050	935	601.8	2799	127	NA	NA	2	1	NA	NA	NA	"saccade"	198	TRUE	NA
"129"	7349054	940.3	581.8	2801	127	NA	NA	2	1	NA	NA	NA	"saccade"	198	TRUE	NA
"130"	7349058	945.5	575.8	2803	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"131"	7349062	948.9	578.7	2805	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"132"	7349066	950.8	581.1	2804	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"133"	7349070	948.9	581.4	2802	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"134"	7349074	945.4	583.7	2801	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"135"	7349078	944.2	586.3	2801	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"136"	7349082	943.5	586.6	2795	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"137"	7349086	943.2	586	2791	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"138"	7349090	943.1	585.9	2788	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"139"	7349094	942.1	586.6	2783	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"140"	7349098	941.6	587.7	2774	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"141"	7349102	943	586.4	2758	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"142"	7349106	943.2	586.1	2752	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"143"	7349110	944	585.8	2746	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"144"	7349114	945.8	585.5	2736	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"145"	7349118	945.9	584.7	2724	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"146"	7349122	947.2	584.7	2715	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"147"	7349126	948.7	585	2702	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"148"	7349130	948.6	584.3	2682	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"149"	7349134	948.3	584.3	2668	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"150"	7349138	950.3	583.4	2654	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"151"	7349142	951.4	582.6	2636	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"152"	7349146	951.2	582.8	2624	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"153"	7349150	951.2	582.9	2606	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"154"	7349154	952.2	581.9	2590	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"155"	7349158	954	580.5	2575	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"156"	7349162	956.1	580.2	2558	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"157"	7349166	957.5	580.3	2536	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"158"	7349170	957.2	579.9	2523	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"159"	7349174	956.5	576.5	2503	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"160"	7349178	956	573.2	2479	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"161"	7349182	957	572.5	2466	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"162"	7349186	958.7	572.2	2456	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"163"	7349190	960.9	570.9	2433	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"164"	7349194	962	573.5	2418	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"165"	7349198	963.5	572.7	2400	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"166"	7349202	965.2	570.5	2386	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"167"	7349206	965	569.7	2370	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"168"	7349210	965.2	569.5	2352	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"169"	7349214	966	569	2334	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"170"	7349218	966.2	568.6	2313	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"171"	7349222	968	567.3	2300	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"172"	7349226	969.3	565.2	2287	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"173"	7349230	970.5	563.6	2271	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"174"	7349234	971.3	562.7	2255	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"175"	7349238	972.9	561.2	2240	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"176"	7349242	973.9	560.3	2223	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"177"	7349246	975.6	557.9	2203	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"178"	7349250	976.1	556.7	2193	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"179"	7349254	973.9	557	2180	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"180"	7349258	973.9	556.9	2168	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"181"	7349262	974.9	555	2158	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"182"	7349266	977.2	554.2	2144	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"183"	7349270	980.8	554.7	2129	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"184"	7349274	981.1	555.1	2115	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"185"	7349278	981.2	555.6	2102	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"186"	7349282	980.4	555.2	2086	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"187"	7349286	983.3	555	2070	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"188"	7349290	986.9	553.6	2064	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"189"	7349294	987	553.1	2051	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"190"	7349298	987.8	553.5	2039	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"191"	7349302	987.5	551.7	2032	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"192"	7349306	988.5	550.8	2026	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"193"	7349310	988.9	550.8	2020	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"194"	7349314	989.5	549.4	2008	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"195"	7349318	990.2	546.9	1995	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"196"	7349322	990.8	546.1	1987	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"197"	7349326	991.2	545.7	1977	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"198"	7349330	993.5	542.8	1963	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"199"	7349334	993.6	539.5	1952	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"200"	7349338	992	535.2	1941	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"201"	7349342	990.7	532.1	1934	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"202"	7349346	990.5	530.6	1920	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"203"	7349350	989.4	529	1913	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"204"	7349354	990.2	527.3	1906	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"205"	7349358	989	522.4	1895	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"206"	7349362	988.4	518.2	1888	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"207"	7349366	990.1	517.8	1880	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"208"	7349370	988.1	513	1872	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"209"	7349374	985.9	507.7	1862	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"210"	7349378	986.5	505.6	1855	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"211"	7349382	988.5	507.5	1848	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"212"	7349386	987.6	507.2	1839	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"213"	7349390	987.2	505.1	1834	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"214"	7349394	986	502.4	1830	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"215"	7349398	988	503.1	1824	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"216"	7349402	993.9	501.2	1817	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"217"	7349406	1001.8	498.9	1807	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"218"	7349410	1004.2	496.6	1803	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"219"	7349414	1003.7	496.3	1805	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"220"	7349418	998.5	496.7	1799	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"221"	7349422	995.9	493.5	1788	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"222"	7349426	996.6	492.1	1786	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"223"	7349430	995.9	491.5	1778	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"224"	7349434	995.9	490.8	1769	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"225"	7349438	995.5	489.5	1767	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"226"	7349442	995.6	489.1	1766	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"227"	7349446	995	488.9	1762	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"228"	7349450	994	489.3	1757	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"229"	7349454	994.4	487.7	1751	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"230"	7349458	996.6	483.6	1744	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"231"	7349462	996	483.9	1738	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"232"	7349466	994.2	485.8	1732	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"233"	7349470	994.2	486.1	1723	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"234"	7349474	995.1	486.1	1717	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"235"	7349478	996.4	485	1713	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"236"	7349482	996.8	484.9	1711	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"237"	7349486	996.9	485.9	1709	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"238"	7349490	997	487.2	1699	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"239"	7349494	996.5	489.4	1696	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"240"	7349498	997.3	489.6	1692	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"241"	7349502	997.6	488.7	1687	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"242"	7349506	997	488.3	1680	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"243"	7349510	996.6	489.7	1681	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"244"	7349514	997.5	492.8	1680	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"245"	7349518	999	494.1	1680	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"246"	7349522	999.9	494.9	1674	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"247"	7349526	1000.2	495.2	1664	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"248"	7349530	1001.3	495.8	1659	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"249"	7349534	1001.6	496.6	1658	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"250"	7349538	1002.3	496.7	1657	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
