""	"time"	"x"	"y"	"pupil"	"V1"	"phase"	"trial"	"scan"	"session"	"isgoitem"	"ishvitem"	"isprobeitem"	"event"	"eventnumber"	"valid"	"looking"
"18"	2865213	369.5	154.3	1851	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"19"	2865217	-424.7	-427.2	1682	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"20"	2865221	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"21"	2865225	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"22"	2865229	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"23"	2865233	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"24"	2865237	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"25"	2865241	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"26"	2865245	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"27"	2865249	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"28"	2865253	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"29"	2865257	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"30"	2865261	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"31"	2865265	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"32"	2865269	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"33"	2865273	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"34"	2865277	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"35"	2865281	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"36"	2865285	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"37"	2865289	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"38"	2865293	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"39"	2865297	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"40"	2865301	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"41"	2865305	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"42"	2865309	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"43"	2865313	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"44"	2865317	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"45"	2865321	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"46"	2865325	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"47"	2865329	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"48"	2865333	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"49"	2865337	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"50"	2865341	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"51"	2865345	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"52"	2865349	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"53"	2865353	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"54"	2865357	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"55"	2865361	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"56"	2865365	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"57"	2865369	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"58"	2865373	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"59"	2865377	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"60"	2865381	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"61"	2865385	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"62"	2865389	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"63"	2865393	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"64"	2865397	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"65"	2865401	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"66"	2865405	NA	NA	0	127	NA	NA	2	1	NA	NA	NA	"blink"	917	FALSE	NA
"67"	2865409	-772.2	-593	1371	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"68"	2865413	-455.8	-364.4	1464	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"69"	2865417	49.5	36.7	1535	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"70"	2865421	277.4	196.1	1599	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"71"	2865425	396.6	269	1649	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"72"	2865429	533.8	363.2	1723	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"73"	2865433	711.2	491	1773	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"74"	2865437	783	525.3	1806	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"75"	2865441	915.9	621.5	1852	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"76"	2865445	912.1	593.3	1879	127	NA	NA	2	1	NA	NA	NA	"saccade"	459	FALSE	NA
"77"	2865449	943	592.2	1900	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"78"	2865453	956.5	585.8	1922	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"79"	2865457	955.6	567	1933	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"80"	2865461	958.6	563.2	1955	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"81"	2865465	956.2	550.7	1972	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"82"	2865469	956.9	538.1	1984	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"83"	2865473	960.4	535.1	1984	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"84"	2865477	963.5	527.5	1993	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"85"	2865481	962.9	515.5	2012	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"86"	2865485	959.3	510.4	2029	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"87"	2865489	953.7	498.9	2020	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"88"	2865493	961	505.8	2011	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"89"	2865497	966.3	500.5	2011	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"90"	2865501	965.8	497.7	2028	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"91"	2865505	964.7	500.1	2043	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"92"	2865509	960.4	499	2026	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"93"	2865513	954.7	488.7	2026	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"94"	2865517	954.7	493	2039	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"95"	2865521	958	506.5	2039	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"96"	2865525	950.3	507.7	2029	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"97"	2865529	949.2	508.4	2020	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"98"	2865533	949.5	512.2	2022	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"99"	2865537	951.6	514.2	2028	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"100"	2865541	952.9	517.2	2034	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"101"	2865545	952.3	515.4	2037	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"102"	2865549	955.8	506.4	2035	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"103"	2865553	957.5	506.8	2015	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	FALSE	NA
"104"	2865557	958.4	509.2	2020	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"105"	2865561	958.2	514.6	2043	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"106"	2865565	954.1	515.8	2045	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"107"	2865569	950.2	509.8	2026	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"108"	2865573	948.9	493.3	2033	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"109"	2865577	946.7	492.5	2046	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"110"	2865581	946.8	496.1	2042	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"111"	2865585	947.7	492.9	2041	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"112"	2865589	944.4	491.9	2047	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"113"	2865593	942.1	496.8	2053	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"114"	2865597	942.3	494.3	2047	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"115"	2865601	946.4	501	2041	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"116"	2865605	949.1	505.1	2048	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"117"	2865609	950.9	505.5	2045	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"118"	2865613	955.7	513	2046	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"119"	2865617	956	514	2060	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"120"	2865621	950.2	514.5	2064	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"121"	2865625	945.9	511.2	2067	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"122"	2865629	943.1	509.5	2064	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"123"	2865633	943.9	507.1	2056	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"124"	2865637	946.2	505.2	2053	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"125"	2865641	947.4	505.7	2052	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"126"	2865645	948.8	503.5	2057	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"127"	2865649	948.4	503.3	2067	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"128"	2865653	946.3	493.6	2076	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"129"	2865657	950.1	492.4	2078	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"130"	2865661	956	507.1	2083	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"131"	2865665	957.6	514.1	2083	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"132"	2865669	955.2	510.4	2076	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"133"	2865673	954.2	506.3	2070	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"134"	2865677	957.2	509.2	2066	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"135"	2865681	958.5	509.6	2057	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"136"	2865685	958.3	509.9	2072	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"137"	2865689	952.4	516.6	2072	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"138"	2865693	950.1	523.6	2074	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"139"	2865697	953.6	525.8	2061	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"140"	2865701	957.4	515.3	2050	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"141"	2865705	958.4	508.1	2065	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"142"	2865709	958.5	506.8	2059	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"143"	2865713	960.1	512.2	2054	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"144"	2865717	963.9	510.8	2054	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"145"	2865721	964.9	511.7	2052	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"146"	2865725	967.5	513	2050	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"147"	2865729	958.6	511.7	2038	127	NA	NA	2	1	NA	NA	NA	"fixation"	2	TRUE	NA
"148"	2865733	952.7	504	2027	127	NA	NA	2	1	NA	NA	NA	"saccade"	460	TRUE	NA
"149"	2865737	968.6	507.2	2013	127	NA	NA	2	1	NA	NA	NA	"saccade"	460	TRUE	NA
"150"	2865741	990.2	501.3	2001	127	NA	NA	2	1	NA	NA	NA	"saccade"	460	TRUE	NA
"151"	2865745	1020.1	496.1	2007	127	NA	NA	2	1	NA	NA	NA	"saccade"	460	TRUE	NA
"152"	2865749	1039.4	497	2017	127	NA	NA	2	1	NA	NA	NA	"saccade"	460	TRUE	NA
"153"	2865753	1039.5	492.5	1994	127	NA	NA	2	1	NA	NA	NA	"saccade"	460	TRUE	NA
"154"	2865757	1023.6	486.5	1980	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"155"	2865761	1011.9	491.2	1984	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"156"	2865765	1013.5	493	1984	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"157"	2865769	1018.3	491.8	1966	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"158"	2865773	1019.4	493.1	1965	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"159"	2865777	1022.9	492.1	1960	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"160"	2865781	1024.2	492.8	1956	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"161"	2865785	1024.3	495.2	1954	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"162"	2865789	1028.5	490.1	1936	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"163"	2865793	1024.4	495.5	1925	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"164"	2865797	1018.7	504.6	1934	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"165"	2865801	1022.6	501.9	1941	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"166"	2865805	1023.6	502.1	1930	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"167"	2865809	1030.6	490.6	1911	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"168"	2865813	1029.5	487.7	1902	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"169"	2865817	1020.5	497.4	1898	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"170"	2865821	1017.9	497.7	1888	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"171"	2865825	1015.4	499.1	1879	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"172"	2865829	1015	499.8	1865	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"173"	2865833	1011.1	496.6	1860	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"174"	2865837	1006.6	495.7	1862	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"175"	2865841	1009.6	503.4	1860	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"176"	2865845	1016.5	507.3	1849	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"177"	2865849	1017.3	505.6	1844	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"178"	2865853	1016.1	507.7	1842	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"179"	2865857	1015.8	506.6	1837	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"180"	2865861	1016.1	506	1823	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"181"	2865865	1016.1	507.6	1820	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"182"	2865869	1014.4	510.8	1813	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"183"	2865873	1016.2	500.4	1804	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"184"	2865877	1016.1	498.7	1800	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"185"	2865881	1010.6	502	1797	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"186"	2865885	1004.6	501.9	1787	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"187"	2865889	1000.5	500.8	1775	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"188"	2865893	1001.9	498.2	1776	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"189"	2865897	1006.5	490.1	1775	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"190"	2865901	1012.2	497.7	1767	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"191"	2865905	1013.5	506.5	1760	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"192"	2865909	1010.6	510.7	1758	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"193"	2865913	1007.7	512.6	1758	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"194"	2865917	1005	512.1	1757	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"195"	2865921	1000.3	510.8	1762	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"196"	2865925	1000.5	504.7	1766	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"197"	2865929	1002.6	512.2	1759	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"198"	2865933	1004.4	512.9	1745	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"199"	2865937	1003.1	505.6	1733	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"200"	2865941	1003.8	504.2	1728	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"201"	2865945	1003	497.3	1720	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"202"	2865949	1002.9	491.3	1714	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"203"	2865953	998.5	495	1702	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"204"	2865957	996.5	497.2	1694	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"205"	2865961	994.6	497.8	1686	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"206"	2865965	992.4	495.6	1690	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"207"	2865969	996.4	498.2	1711	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"208"	2865973	993	503.2	1705	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"209"	2865977	992	503	1691	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"210"	2865981	995.1	502.3	1694	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"211"	2865985	993.7	502.8	1702	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"212"	2865989	990.8	505.8	1708	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"213"	2865993	989.2	499.2	1710	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"214"	2865997	987.5	489.4	1698	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"215"	2866001	989.7	488.4	1698	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"216"	2866005	991.9	488.4	1685	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"217"	2866009	992.1	493.2	1684	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"218"	2866013	991.8	497.9	1686	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"219"	2866017	985.5	497.9	1688	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"220"	2866021	981.9	498.4	1687	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"221"	2866025	987.6	488.7	1677	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"222"	2866029	988.3	486.3	1676	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"223"	2866033	986.1	482.3	1669	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"224"	2866037	987.5	480.4	1662	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"225"	2866041	986.9	481.1	1652	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"226"	2866045	989.4	481.5	1649	127	NA	NA	2	1	NA	NA	NA	"fixation"	3	TRUE	NA
"227"	2866049	999.8	484.9	1649	127	NA	NA	2	1	NA	NA	NA	"saccade"	461	TRUE	NA
"228"	2866053	1008.5	460.2	1652	127	NA	NA	2	1	NA	NA	NA	"saccade"	461	TRUE	NA
"229"	2866057	1015.8	445.2	1654	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"230"	2866061	1013.9	445.8	1654	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"231"	2866065	1010.7	446.5	1653	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"232"	2866069	1009	446.7	1657	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"233"	2866073	1014.3	450.3	1657	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"234"	2866077	1013	453.5	1660	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"235"	2866081	1012.3	454.3	1661	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"236"	2866085	1012.9	459.3	1655	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"237"	2866089	1014.3	463.2	1653	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"238"	2866093	1011.9	460	1654	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"239"	2866097	1000.3	451.5	1655	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"240"	2866101	1004.7	440.9	1650	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"241"	2866105	1008.6	433.6	1645	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"242"	2866109	1006.5	449.3	1646	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"243"	2866113	1009.5	442.5	1650	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"244"	2866117	1002.9	448.3	1644	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"245"	2866121	1005.3	456.6	1639	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"246"	2866125	1009.8	453.2	1636	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"247"	2866129	1006.9	448.3	1636	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"248"	2866133	1009.6	448.4	1633	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
"249"	2866137	1016.4	449.8	1636	127	NA	NA	2	1	NA	NA	NA	"fixation"	4	TRUE	NA
