** CONVERTED FROM /Users/tomsalomon/Drive/Experiment_Israel/Codes/MRI_faces/Output/followup/MRI_faces_120_Probe_EyeTracking_block_4_run_1_15-Sep-2016_14h46m.edf using edfapi 4.0 MacOS X Jul  4 2014 on Mon Jul  9 17:53:54 2018
** DATE: Thu Sep 15 13:47:01 2016
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.04 Sep 25 2014
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BHC
** SERIAL NUMBER: CLO-ZAF17
** CAMERA_CONFIG: ZAF17140.SCD
**

MSG	2544896 !CAL VALIDATION HV9 L LEFT  GOOD ERROR 0.73 avg. 1.20 max  OFFSET 0.29 deg. -13.7,18.0 pix.
MSG	2544896 VALIDATE L POINT 0  LEFT  at 960,540  OFFSET 0.51 deg.  -12.9,-38.3 pix.
MSG	2544896 VALIDATE L POINT 1  LEFT  at 960,216  OFFSET 1.20 deg.  -60.7,71.0 pix.
MSG	2544896 VALIDATE L POINT 2  LEFT  at 960,863  OFFSET 0.17 deg.  10.4,7.5 pix.
MSG	2544896 VALIDATE L POINT 3  LEFT  at 384,540  OFFSET 1.09 deg.  33.5,80.0 pix.
MSG	2544896 VALIDATE L POINT 4  LEFT  at 1535,540  OFFSET 1.19 deg.  -57.2,73.8 pix.
MSG	2544896 VALIDATE L POINT 5  LEFT  at 453,255  OFFSET 1.10 deg.  -31.6,81.4 pix.
MSG	2544896 VALIDATE L POINT 6  LEFT  at 1466,255  OFFSET 1.13 deg.  -6.4,90.7 pix.
MSG	2544896 VALIDATE L POINT 7  LEFT  at 453,824  OFFSET 0.96 deg.  25.1,72.5 pix.
MSG	2544896 VALIDATE L POINT 8  LEFT  at 1466,824  OFFSET 1.20 deg.  24.8,92.3 pix.
INPUT	2545194	127
MSG	2545269 !CAL VALIDATION L ABORTED
INPUT	2545812	127
INPUT	2545912	127
MSG	2546436 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.23 deg.  1.9,-18.4 pix.
MSG	2580057 RECCFG CR 500 2 1 L
MSG	2580057 ELCLCFG MLRR
MSG	2580057 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	2580057 THRESHOLDS L 56 202
MSG	2580057 ELCL_WINDOW_SIZES 176 188 0 0
MSG	2580057 ELCL_PROC CENTROID (3)
MSG	2580057 ELCL_PCR_PARAM 5 3.0
START	2580058 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	HREF	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
INPUT	2580058	127
MSG	2580058 !MODE RECORD CR 500 2 1 L
2580058	  945.4	  594.2	 1678.0	32768.0
2580060	  944.6	  594.6	 1678.0	32768.0
SFIX L   2580062
2580062	  944.2	  594.0	 1677.0	32768.0
2580064	  945.0	  593.6	 1675.0	32768.0
2580066	  945.9	  593.5	 1674.0	32768.0
2580068	  947.0	  591.2	 1672.0	32768.0
2580070	  947.4	  588.7	 1672.0	32768.0
2580072	  947.5	  586.5	 1672.0	32768.0
2580074	  947.3	  586.9	 1672.0	32768.0
2580076	  946.6	  588.1	 1671.0	32768.0
2580078	  946.0	  590.3	 1673.0	32768.0
2580080	  945.9	  592.3	 1675.0	32768.0
2580082	  946.2	  591.6	 1678.0	32768.0
2580084	  946.3	  590.3	 1678.0	32768.0
2580086	  945.8	  588.7	 1677.0	32768.0
2580088	  945.4	  588.9	 1677.0	32768.0
2580090	  945.2	  588.7	 1677.0	32768.0
2580092	  945.3	  588.6	 1678.0	32768.0
2580094	  945.6	  588.3	 1679.0	32768.0
2580096	  946.0	  588.0	 1680.0	32768.0
2580098	  945.9	  590.5	 1678.0	32768.0
2580100	  945.7	  593.2	 1676.0	32768.0
2580102	  944.9	  595.7	 1674.0	32768.0
2580104	  944.4	  595.1	 1672.0	32768.0
2580106	  944.8	  593.7	 1671.0	32768.0
2580108	  945.4	  592.3	 1670.0	32768.0
2580110	  945.9	  591.5	 1670.0	32768.0
2580112	  945.6	  591.5	 1670.0	32768.0
2580114	  946.1	  591.7	 1669.0	32768.0
2580116	  946.7	  591.9	 1667.0	32768.0
2580118	  947.2	  592.0	 1666.0	32768.0
2580120	  947.6	  592.0	 1666.0	32768.0
2580122	  947.5	  591.9	 1666.0	32768.0
2580124	  947.8	  591.9	 1666.0	32768.0
2580126	  948.1	  591.7	 1667.0	32768.0
2580128	  948.0	  591.3	 1667.0	32768.0
2580130	  947.3	  590.3	 1668.0	32768.0
2580132	  946.8	  589.1	 1668.0	32768.0
2580134	  947.1	  588.3	 1667.0	32768.0
2580136	  947.5	  587.9	 1665.0	32768.0
2580138	  947.8	  588.3	 1663.0	32768.0
2580140	  947.6	  588.7	 1663.0	32768.0
2580142	  947.1	  589.0	 1664.0	32768.0
2580144	  946.7	  589.2	 1665.0	32768.0
