subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_102	 1	 2	 03	 1	 1	 2.027263e+00	 1130.jpg	 1052.jpg	 44	 49	 0	 y	 2	 1	 1209.53	 0.35	 0.28	 3.731741e+00	 
MRI_faces_102	 1	 2	 03	 1	 2	 6.028080e+00	 1052.jpg	 1150.jpg	 49	 53	 1	 y	 2	 0	 1164.74	 0.28	 0.22	 7.680785e+00	 
MRI_faces_102	 1	 2	 03	 1	 3	 1.302920e+01	 1216.jpg	 2212.jpg	 16	 10	 1	 y	 1	 0	 836.64	 0.68	 0.75	 1.436423e+01	 
MRI_faces_102	 1	 2	 03	 1	 4	 1.602985e+01	 2089.jpg	 2181.jpg	 15	 9	 0	 y	 1	 1	 967.99	 0.68	 0.76	 1.749762e+01	 
MRI_faces_102	 1	 2	 03	 1	 5	 2.101405e+01	 1173.jpg	 1150.jpg	 54	 53	 1	 y	 2	 0	 944.77	 0.21	 0.22	 2.246445e+01	 
MRI_faces_102	 1	 2	 03	 1	 6	 3.101584e+01	 1216.jpg	 1191.jpg	 16	 18	 1	 b	 1	 1	 861.00	 0.68	 0.66	 3.238282e+01	 
MRI_faces_102	 1	 2	 03	 1	 7	 3.401855e+01	 1192.jpg	 2149.jpg	 47	 46	 0	 y	 2	 1	 900.27	 0.29	 0.29	 3.541665e+01	 
MRI_faces_102	 1	 2	 03	 1	 8	 3.701682e+01	 2010.jpg	 1035.jpg	 8	 7	 1	 b	 1	 1	 740.00	 0.77	 0.79	 3.826710e+01	 
MRI_faces_102	 1	 2	 03	 1	 9	 4.601829e+01	 2015.jpg	 1191.jpg	 14	 18	 1	 b	 1	 1	 704.53	 0.70	 0.66	 4.723139e+01	 
MRI_faces_102	 1	 2	 03	 1	 10	 4.901889e+01	 1191.jpg	 2010.jpg	 18	 8	 0	 y	 1	 1	 732.95	 0.66	 0.77	 5.025263e+01	 
MRI_faces_102	 1	 2	 03	 1	 11	 5.902063e+01	 1130.jpg	 2149.jpg	 44	 46	 0	 b	 2	 0	 1133.20	 0.35	 0.29	 6.065438e+01	 
MRI_faces_102	 1	 2	 03	 1	 12	 6.402159e+01	 1035.jpg	 1031.jpg	 7	 17	 0	 b	 1	 0	 1146.24	 0.79	 0.67	 6.567200e+01	 
MRI_faces_102	 1	 2	 03	 1	 13	 6.902244e+01	 1013.jpg	 1127.jpg	 45	 51	 0	 b	 2	 0	 1027.38	 0.29	 0.24	 7.055616e+01	 
MRI_faces_102	 1	 2	 03	 1	 14	 7.702378e+01	 2118.jpg	 2110.jpg	 5	 56	 1	 b	 4	 1	 807.04	 0.85	 0.16	 7.833189e+01	 
MRI_faces_102	 1	 2	 03	 1	 15	 8.402507e+01	 2153.jpg	 2181.jpg	 12	 9	 0	 y	 1	 1	 994.79	 0.72	 0.76	 8.551534e+01	 
MRI_faces_102	 1	 2	 03	 1	 16	 8.802573e+01	 2110.jpg	 1114.jpg	 56	 6	 0	 b	 4	 0	 1165.10	 0.16	 0.82	 8.969280e+01	 
MRI_faces_102	 1	 2	 03	 1	 17	 9.102632e+01	 1027.jpg	 2045.jpg	 48	 50	 1	 y	 2	 0	 883.52	 0.28	 0.24	 9.240993e+01	 
MRI_faces_102	 1	 2	 03	 1	 18	 9.602710e+01	 2010.jpg	 2153.jpg	 8	 12	 1	 b	 1	 1	 1177.72	 0.77	 0.72	 9.769878e+01	 
MRI_faces_102	 1	 2	 03	 1	 19	 9.902765e+01	 1060.jpg	 1027.jpg	 52	 48	 0	 b	 2	 0	 1177.15	 0.24	 0.28	 1.006988e+02	 
MRI_faces_102	 1	 2	 03	 1	 20	 1.070290e+02	 2010.jpg	 2248.jpg	 8	 13	 1	 b	 1	 1	 1040.81	 0.77	 0.72	 1.085657e+02	 
MRI_faces_102	 1	 2	 03	 1	 21	 1.130156e+02	 2181.jpg	 1191.jpg	 9	 18	 1	 b	 1	 1	 692.24	 0.76	 0.66	 1.142158e+02	 
