trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
1,0.0050699,MVI_0917_new.avi,none,none,TRUE
2,1.0032,MVI_0931_new.avi,none,none,TRUE
3,2.0026,MVI_0932_new.avi,none,none,TRUE
4,3.0026,MVI_0937_new.avi,none,none,TRUE
5,4.0025,MVI_0937_new.avi,0.42327,b,TRUE
6,5.0026,MVI_0920_new.avi,none,none,TRUE
7,6.0026,MVI_0921_new.avi,none,none,TRUE
8,7.0026,MVI_0936_new.avi,none,none,TRUE
9,8.0026,MVI_0934_new.avi,none,none,TRUE
10,9.0022,MVI_0919_new.avi,none,none,TRUE
11,10.0025,MVI_0922_new.avi,none,none,TRUE
12,11.0026,MVI_0915_new.avi,none,none,TRUE
13,12.0025,MVI_0929_new.avi,none,none,TRUE
14,13.0026,MVI_0930_new.avi,none,none,TRUE
15,14.0026,MVI_0935_new.avi,none,none,TRUE
16,15.0026,MVI_0935_new.avi,0.53468,b,TRUE
1,0.0015321,Candle.avi,none,none,TRUE
2,1.0258,Tennis.avi,none,none,TRUE
3,2.0014,Tire.avi,none,none,TRUE
4,3.0014,StopWatch.avi,none,none,TRUE
5,4.0014,Coffee.avi,none,none,TRUE
6,5.0014,Toilet.avi,none,none,TRUE
7,6.0015,Toilet.avi,0.38326,b,TRUE
8,7.0015,RecPlayer.avi,none,none,TRUE
9,8.0015,Water.avi,none,none,TRUE
10,9.0014,Fan.avi,none,none,TRUE
11,10.0015,Discs.avi,none,none,TRUE
12,11.0014,Leaves.avi,none,none,TRUE
13,12.0015,Globe.avi,none,none,TRUE
14,13.0015,Opener.avi,none,none,TRUE
15,14.0014,Flag.avi,none,none,TRUE
16,15.0015,Flag.avi,0.36216,b,TRUE
