subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_110	 2	 1	 after	 2	 1060.jpg	 13	 1	 2.027676	 4.028461	
MRI_faces_110	 2	 1	 after	 2	 1145.jpg	 7	 1	 8.027665	 10.027933	
MRI_faces_110	 2	 1	 after	 2	 2128.jpg	 52	 0	 11.027313	 13.027740	
MRI_faces_110	 2	 1	 after	 2	 1183.jpg	 16	 1	 15.028059	 17.028380	
MRI_faces_110	 2	 1	 after	 2	 1204.jpg	 50	 1	 19.023947	 21.024029	
MRI_faces_110	 2	 1	 after	 2	 1017.jpg	 11	 1	 27.024095	 29.024177	
MRI_faces_110	 2	 1	 after	 2	 1050.jpg	 12	 1	 30.024184	 32.024231	
MRI_faces_110	 2	 1	 after	 2	 2240.jpg	 44	 0	 35.024226	 37.024233	
MRI_faces_110	 2	 1	 after	 2	 2006.jpg	 41	 0	 38.024261	 40.024294	
MRI_faces_110	 2	 1	 after	 2	 1150.jpg	 55	 1	 44.024305	 46.024347	
MRI_faces_110	 2	 1	 after	 2	 2125.jpg	 18	 0	 49.024436	 51.024487	
MRI_faces_110	 2	 1	 after	 2	 2153.jpg	 54	 0	 52.024402	 54.024501	
MRI_faces_110	 2	 1	 after	 2	 1019.jpg	 45	 1	 56.024546	 58.024488	
MRI_faces_110	 2	 1	 after	 2	 2229.jpg	 22	 0	 60.024514	 62.024607	
MRI_faces_110	 2	 1	 after	 2	 1226.jpg	 49	 1	 65.024634	 67.024680	
MRI_faces_110	 2	 1	 after	 2	 2015.jpg	 21	 0	 70.024643	 72.024721	
MRI_faces_110	 2	 1	 after	 2	 2248.jpg	 4	 0	 75.024742	 77.024800	
MRI_faces_110	 2	 1	 after	 2	 1146.jpg	 48	 1	 79.024791	 81.024862	
MRI_faces_110	 2	 1	 after	 2	 2010.jpg	 5	 0	 83.024793	 85.024875	
MRI_faces_110	 2	 1	 after	 2	 1173.jpg	 47	 1	 87.024905	 89.024975	
MRI_faces_110	 2	 1	 after	 2	 1114.jpg	 6	 1	 90.024928	 92.024934	
MRI_faces_110	 2	 1	 after	 2	 2218.jpg	 14	 0	 94.025122	 96.025521	
MRI_faces_110	 2	 1	 after	 2	 2181.jpg	 15	 0	 97.025711	 99.026072	
MRI_faces_110	 2	 1	 after	 2	 2112.jpg	 3	 0	 100.026247	 102.026537	
MRI_faces_110	 2	 1	 after	 2	 2039.jpg	 42	 0	 103.026699	 105.027072	
MRI_faces_110	 2	 1	 after	 2	 1035.jpg	 10	 1	 107.027419	 109.027724	
MRI_faces_110	 2	 1	 after	 2	 2110.jpg	 58	 0	 112.028300	 114.028541	
MRI_faces_110	 2	 1	 after	 2	 1073.jpg	 56	 1	 115.028780	 117.025270	
MRI_faces_110	 2	 1	 after	 2	 1130.jpg	 39	 1	 118.025372	 120.025292	
MRI_faces_110	 2	 1	 after	 2	 2053.jpg	 20	 0	 123.025319	 125.025344	
MRI_faces_110	 2	 1	 after	 2	 2149.jpg	 53	 0	 126.025381	 128.025381	
MRI_faces_110	 2	 1	 after	 2	 2063.jpg	 17	 0	 129.025477	 131.025487	
MRI_faces_110	 2	 1	 after	 2	 2045.jpg	 46	 0	 134.025453	 136.025539	
MRI_faces_110	 2	 1	 after	 2	 1031.jpg	 9	 1	 139.025559	 141.025533	
MRI_faces_110	 2	 1	 after	 2	 2209.jpg	 8	 0	 142.025562	 144.025545	
MRI_faces_110	 2	 1	 after	 2	 2118.jpg	 19	 0	 145.025619	 147.025609	
MRI_faces_110	 2	 1	 after	 2	 2041.jpg	 51	 0	 148.025725	 150.025608	
MRI_faces_110	 2	 1	 after	 2	 1052.jpg	 43	 1	 151.025711	 153.025701	
MRI_faces_110	 2	 1	 after	 2	 2024.jpg	 40	 0	 158.025743	 160.025773	
MRI_faces_110	 2	 1	 after	 2	 2155.jpg	 57	 0	 161.025813	 163.025818	
