subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_108	 2	 1	 after	 2	 1019.jpg	 9	 1	 2.155653	 4.022724	
MRI_faces_108	 2	 1	 after	 2	 1013.jpg	 7	 1	 6.022943	 8.023377	
MRI_faces_108	 2	 1	 after	 2	 1060.jpg	 41	 1	 11.018907	 13.018835	
MRI_faces_108	 2	 1	 after	 2	 2194.jpg	 49	 0	 15.018839	 17.018932	
MRI_faces_108	 2	 1	 after	 2	 2212.jpg	 6	 0	 20.018938	 22.018971	
MRI_faces_108	 2	 1	 after	 2	 2149.jpg	 54	 0	 24.019022	 26.019081	
MRI_faces_108	 2	 1	 after	 2	 2024.jpg	 20	 0	 27.019132	 29.019052	
MRI_faces_108	 2	 1	 after	 2	 2110.jpg	 57	 0	 31.019147	 33.019130	
MRI_faces_108	 2	 1	 after	 2	 1052.jpg	 56	 1	 35.019249	 37.019276	
MRI_faces_108	 2	 1	 after	 2	 1173.jpg	 46	 1	 41.019301	 43.019299	
MRI_faces_108	 2	 1	 after	 2	 2181.jpg	 4	 0	 44.019284	 46.019458	
MRI_faces_108	 2	 1	 after	 2	 1216.jpg	 43	 1	 47.019426	 49.019378	
MRI_faces_108	 2	 1	 after	 2	 1226.jpg	 21	 1	 52.019400	 54.019517	
MRI_faces_108	 2	 1	 after	 2	 1027.jpg	 11	 1	 60.019527	 62.019578	
MRI_faces_108	 2	 1	 after	 2	 2153.jpg	 10	 0	 63.019539	 65.019648	
MRI_faces_108	 2	 1	 after	 2	 1130.jpg	 40	 1	 66.019647	 68.019676	
MRI_faces_108	 2	 1	 after	 2	 1007.jpg	 16	 1	 69.019703	 71.019741	
MRI_faces_108	 2	 1	 after	 2	 1073.jpg	 15	 1	 72.019740	 74.019755	
MRI_faces_108	 2	 1	 after	 2	 1080.jpg	 58	 1	 75.019696	 77.019754	
MRI_faces_108	 2	 1	 after	 2	 1146.jpg	 50	 1	 79.019799	 81.019846	
MRI_faces_108	 2	 1	 after	 2	 1017.jpg	 18	 1	 82.019825	 84.019961	
MRI_faces_108	 2	 1	 after	 2	 1035.jpg	 55	 1	 85.020123	 87.020451	
MRI_faces_108	 2	 1	 after	 2	 2006.jpg	 3	 0	 90.021040	 92.021398	
MRI_faces_108	 2	 1	 after	 2	 1246.jpg	 45	 1	 95.021929	 97.022193	
MRI_faces_108	 2	 1	 after	 2	 2125.jpg	 8	 0	 102.023920	 104.024047	
MRI_faces_108	 2	 1	 after	 2	 2063.jpg	 5	 0	 105.023656	 107.020160	
MRI_faces_108	 2	 1	 after	 2	 1031.jpg	 22	 1	 108.024117	 110.020147	
MRI_faces_108	 2	 1	 after	 2	 2058.jpg	 53	 0	 111.020195	 113.020294	
MRI_faces_108	 2	 1	 after	 2	 2118.jpg	 14	 0	 116.020255	 118.020275	
MRI_faces_108	 2	 1	 after	 2	 2039.jpg	 19	 0	 119.020284	 121.020368	
MRI_faces_108	 2	 1	 after	 2	 1202.jpg	 42	 1	 122.020366	 124.020408	
MRI_faces_108	 2	 1	 after	 2	 2094.jpg	 12	 0	 125.020414	 127.020368	
MRI_faces_108	 2	 1	 after	 2	 2053.jpg	 51	 0	 130.020515	 132.020466	
MRI_faces_108	 2	 1	 after	 2	 1183.jpg	 52	 1	 135.020486	 137.020522	
MRI_faces_108	 2	 1	 after	 2	 2164.jpg	 39	 0	 139.020596	 141.020592	
MRI_faces_108	 2	 1	 after	 2	 2128.jpg	 44	 0	 145.020598	 147.020674	
MRI_faces_108	 2	 1	 after	 2	 2229.jpg	 13	 0	 148.020720	 150.020707	
MRI_faces_108	 2	 1	 after	 2	 2043.jpg	 48	 0	 152.020741	 154.020727	
MRI_faces_108	 2	 1	 after	 2	 1114.jpg	 17	 1	 157.020756	 159.020779	
MRI_faces_108	 2	 1	 after	 2	 2155.jpg	 47	 0	 161.020779	 163.020874	
