subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_122	 2	 1	 after	 2	 1052.jpg	 53	 1	 2.019318	 4.019747	
MRI_faces_122	 2	 1	 after	 2	 1017.jpg	 55	 1	 8.020576	 10.020893	
MRI_faces_122	 2	 1	 after	 2	 2053.jpg	 10	 0	 11.021035	 13.021452	
MRI_faces_122	 2	 1	 after	 2	 1127.jpg	 48	 1	 15.021844	 17.022161	
MRI_faces_122	 2	 1	 after	 2	 1031.jpg	 6	 1	 19.015842	 21.015888	
MRI_faces_122	 2	 1	 after	 2	 2112.jpg	 5	 0	 27.015997	 29.016048	
MRI_faces_122	 2	 1	 after	 2	 1204.jpg	 50	 1	 30.016035	 32.016055	
MRI_faces_122	 2	 1	 after	 2	 2155.jpg	 42	 0	 35.016103	 37.016094	
MRI_faces_122	 2	 1	 after	 2	 2006.jpg	 12	 0	 38.016128	 40.016142	
MRI_faces_122	 2	 1	 after	 2	 2125.jpg	 19	 0	 44.016238	 46.016235	
MRI_faces_122	 2	 1	 after	 2	 2045.jpg	 51	 0	 49.016249	 51.016331	
MRI_faces_122	 2	 1	 after	 2	 2194.jpg	 39	 0	 52.016343	 54.016321	
MRI_faces_122	 2	 1	 after	 2	 1191.jpg	 9	 1	 56.016425	 58.016450	
MRI_faces_122	 2	 1	 after	 2	 2058.jpg	 49	 0	 60.016368	 62.016419	
MRI_faces_122	 2	 1	 after	 2	 1050.jpg	 17	 1	 65.016485	 67.016506	
MRI_faces_122	 2	 1	 after	 2	 1013.jpg	 7	 1	 70.016523	 72.016622	
MRI_faces_122	 2	 1	 after	 2	 1007.jpg	 41	 1	 75.016590	 77.016636	
MRI_faces_122	 2	 1	 after	 2	 1027.jpg	 8	 1	 79.016744	 81.016748	
MRI_faces_122	 2	 1	 after	 2	 2043.jpg	 22	 0	 83.016952	 85.017339	
MRI_faces_122	 2	 1	 after	 2	 1130.jpg	 45	 1	 87.017718	 89.018102	
MRI_faces_122	 2	 1	 after	 2	 2212.jpg	 13	 0	 90.018156	 92.020839	
MRI_faces_122	 2	 1	 after	 2	 1246.jpg	 57	 1	 94.020073	 96.020413	
MRI_faces_122	 2	 1	 after	 2	 2015.jpg	 14	 0	 97.019380	 99.019746	
MRI_faces_122	 2	 1	 after	 2	 1035.jpg	 15	 1	 100.020002	 102.020295	
MRI_faces_122	 2	 1	 after	 2	 2094.jpg	 20	 0	 103.020544	 105.020830	
MRI_faces_122	 2	 1	 after	 2	 2118.jpg	 21	 0	 107.021122	 109.021515	
MRI_faces_122	 2	 1	 after	 2	 2041.jpg	 58	 0	 112.022080	 114.017076	
MRI_faces_122	 2	 1	 after	 2	 1173.jpg	 54	 1	 115.017185	 117.017121	
MRI_faces_122	 2	 1	 after	 2	 1226.jpg	 47	 1	 118.017181	 120.017259	
MRI_faces_122	 2	 1	 after	 2	 1183.jpg	 56	 1	 123.017335	 125.017302	
MRI_faces_122	 2	 1	 after	 2	 2164.jpg	 44	 0	 126.017354	 128.017309	
MRI_faces_122	 2	 1	 after	 2	 1060.jpg	 52	 1	 129.017351	 131.017299	
MRI_faces_122	 2	 1	 after	 2	 2089.jpg	 11	 0	 134.017345	 136.017468	
MRI_faces_122	 2	 1	 after	 2	 2039.jpg	 16	 0	 139.017487	 141.017436	
MRI_faces_122	 2	 1	 after	 2	 1145.jpg	 40	 1	 142.017498	 144.017601	
MRI_faces_122	 2	 1	 after	 2	 1019.jpg	 43	 1	 145.017474	 147.017499	
MRI_faces_122	 2	 1	 after	 2	 1080.jpg	 4	 1	 148.017584	 150.017529	
MRI_faces_122	 2	 1	 after	 2	 2248.jpg	 3	 0	 151.017560	 153.017659	
MRI_faces_122	 2	 1	 after	 2	 1150.jpg	 46	 1	 158.017629	 160.017767	
MRI_faces_122	 2	 1	 after	 2	 1216.jpg	 18	 1	 161.017686	 163.017713	
