subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_faces_123	 1	 1	 04	 1	 1	 2.022520e+00	 1191.jpg	 2218.jpg	 45	 46	 1	 y	 2	 0	 887.74	 0.32	 0.31	 3.416006e+00	 
MRI_faces_123	 1	 1	 04	 1	 2	 5.022995e+00	 2089.jpg	 2063.jpg	 10	 14	 1	 y	 1	 0	 999.26	 0.75	 0.70	 6.523388e+00	 
MRI_faces_123	 1	 1	 04	 1	 3	 8.023567e+00	 2248.jpg	 1255.jpg	 13	 9	 1	 b	 1	 1	 711.68	 0.70	 0.79	 9.232755e+00	 
MRI_faces_123	 1	 1	 04	 1	 4	 1.302442e+01	 2155.jpg	 1246.jpg	 53	 49	 1	 y	 2	 0	 889.83	 0.21	 0.28	 1.441619e+01	 
MRI_faces_123	 1	 1	 04	 1	 5	 1.802536e+01	 2063.jpg	 2248.jpg	 14	 13	 0	 y	 1	 1	 830.90	 0.70	 0.70	 1.935917e+01	 
MRI_faces_123	 1	 1	 04	 1	 6	 2.502658e+01	 1127.jpg	 1192.jpg	 50	 54	 1	 y	 2	 0	 813.68	 0.27	 0.20	 2.633288e+01	 
MRI_faces_123	 1	 1	 04	 1	 7	 2.902729e+01	 2110.jpg	 2194.jpg	 51	 47	 0	 y	 2	 1	 878.97	 0.25	 0.31	 3.039977e+01	 
MRI_faces_123	 1	 1	 04	 1	 8	 3.202779e+01	 1052.jpg	 1202.jpg	 55	 5	 0	 b	 4	 0	 924.46	 0.20	 0.84	 3.344978e+01	 
MRI_faces_123	 1	 1	 04	 1	 9	 3.901634e+01	 1192.jpg	 1191.jpg	 54	 45	 0	 y	 2	 1	 666.92	 0.20	 0.32	 4.018317e+01	 
MRI_faces_123	 1	 1	 04	 1	 10	 4.301632e+01	 2041.jpg	 1246.jpg	 52	 49	 1	 b	 2	 1	 728.94	 0.24	 0.28	 4.424989e+01	 
MRI_faces_123	 1	 1	 04	 1	 11	 4.601650e+01	 2118.jpg	 2053.jpg	 18	 17	 1	 y	 1	 0	 940.76	 0.66	 0.67	 4.746669e+01	 
MRI_faces_123	 1	 1	 04	 1	 12	 5.001726e+01	 1073.jpg	 2010.jpg	 11	 12	 0	 y	 1	 1	 1085.99	 0.72	 0.72	 5.161482e+01	 
MRI_faces_123	 1	 1	 04	 1	 13	 5.401797e+01	 2053.jpg	 2010.jpg	 17	 12	 0	 y	 1	 1	 728.29	 0.67	 0.72	 5.525012e+01	 
MRI_faces_123	 1	 1	 04	 1	 14	 5.901654e+01	 2118.jpg	 1073.jpg	 18	 11	 1	 b	 1	 1	 775.71	 0.66	 0.72	 6.030015e+01	 
MRI_faces_123	 1	 1	 04	 1	 15	 6.301658e+01	 1080.jpg	 2194.jpg	 48	 47	 0	 y	 2	 1	 817.67	 0.29	 0.31	 6.433366e+01	 
MRI_faces_123	 1	 1	 04	 1	 16	 6.701727e+01	 1013.jpg	 1080.jpg	 44	 48	 1	 b	 2	 1	 1034.98	 0.32	 0.29	 6.855112e+01	 
MRI_faces_123	 1	 1	 04	 1	 17	 7.001780e+01	 1127.jpg	 2024.jpg	 50	 43	 1	 y	 2	 0	 1000.44	 0.27	 0.36	 7.151820e+01	 
MRI_faces_123	 1	 1	 04	 1	 18	 8.001953e+01	 2089.jpg	 1255.jpg	 10	 9	 1	 b	 1	 1	 654.73	 0.75	 0.79	 8.116990e+01	 
